date,adresse,commune,insee,cote_archives,longitude,latitude
1953,17 rue de la Gomondière,Rennes,35238,762W,-1.649624,48.09552
1953,17 rue Gilles-Languedoc,Rennes,35238,762W,-1.687524,48.122134
1953,21 rue Gilles-Languedoc,Rennes,35238,762W,-1.687873,48.122214
1953,58 rue du Général-Margueritte,Rennes,35238,762W,-1.679113,48.098099
1953,59 rue du Général-Margueritte,Rennes,35238,762W,-1.679003,48.098279
1953,81 rue du Général-Margueritte,Rennes,35238,762W,-1.678833,48.09714
1953,Boulevard Georges-Clémenceau,Rennes,35238,762W,-1.682916,48.094318
1953,Boulevard Georges-Clémenceau,Rennes,35238,762W,-1.682916,48.094318
1953,Boulevard Georges-Clémenceau,Rennes,35238,762W,-1.682916,48.094318
1953,rue Georges-Bourdais,Rennes,35238,762W,-1.68674,48.090726
1953,rue Georges-Bourdais,Rennes,35238,762W,-1.68674,48.090726
1953,199 avenue du Général-Leclerc_x000D_,Rennes,35238,762W,-1.649455,48.114459
