id,teleicare_id,numero_declaration_teleicare,article_procedure,decision,date_decision,date_retrait,nom_commercial,marque,gamme,responsable_mise_sur_marche,adresse_responsable_mise_sur_marche,siret_responsable_mise_sur_marche,vat_responsable_mise_sur_marche,forme_galenique,dose_journaliere,mode_emploi,mises_en_garde,objectif_effet,aromes,facteurs_risques,populations_cibles,plantes,ingredients_inactifs,micro_organismes,additifs,nutriments,autres_ingredients_actifs,substances
5366,,,Article 15,Autorisée,2025-01-24T07:01:28.042706+01:00,,Magnésium Citrate origine France,Orin Nutrition,,Dauphin Thony,"{'code_postal': '35740', 'pays': 'FR'}",93257124300017,,Poudre,3000 mg,Prendre 1/2 cuillère doseuse pendant un repas ou répartis sur plusieurs repas avec un verre d'eau,,"[""Autre : Fatigue""]",Sans,[],"[""Hommes et femmes de 18 ans et plus"", ""Personnes de plus de 60 ans""]",[],[],[],[],"[""Sels de magnésium de l'acide citrique""]",[],[]
5099,,,Article 15,Autorisée,2025-01-24T07:01:05.733608+01:00,,Flash'Allerg,Laboratoire Rebaud & Rolhion,Les Bienfaits,PREVOST LABORATORY CONCEPT,"{'code_postal': '35410', 'pays': 'FR'}",38405160300049,,Spray,1.52mL,Bien agiter avant l'emploi. Pulvériser dans la bouche et attendre 10 secondes avant d'avaler.,,"[""Voies respiratoires""]",Pomme,[],"[""Adolescents de 11 à 17 ans"", ""Hommes et femmes de 18 ans et plus""]","[{""nom"": ""Echinacea purpurea (L.) Moench"", ""partie"": ""Racine"", ""preparation"": ""Extrait sec aqueux"", ""quantité_par_djr"": 1.7, ""unite"": ""mg""}, {""nom"": ""Plantago major L."", ""partie"": ""Feuille"", ""preparation"": ""Extrait sec aqueux"", ""quantité_par_djr"": 75.0, ""unite"": ""mg""}, {""nom"": ""Ribes nigrum L."", ""partie"": ""Feuille"", ""preparation"": ""Extrait sec aqueux"", ""quantité_par_djr"": 56.0, ""unite"": ""mg""}, {""nom"": ""Matricaria chamomilla L."", ""partie"": ""Parties aériennes"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 20.0, ""unite"": ""mg""}]","[""eau""]",[],"[""E960"", ""E330"", ""E211"", ""E202""]","[""Cyanocobalamine"", ""Chlorhydrate de pyridoxine""]",[],[]
4307,,,Article 15,Autorisée,2025-01-24T07:00:27.154731+01:00,,STOP TOUX,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,6 apr jour,prendre 2 gélules 3 fois par jour,"Déconseillé aux enfants de moins de 12 ans, femmes enceintes ou allaitantes. Déconseillé en cas d’allergie croisée connue, en particulier aux plantes de la famille des Lamiaceae et des Asteraceae. Déconseillé en cas de pathologie du système immunitaire ou de prise de médicaments affectant le système immunitaire. Déconseillé en cas d’obstruction biliaire ou d’autres troubles de la fonction biliaire.","[""Immunité""]",,"[""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Nourrissons (moins de 1 an)"", ""Problèmes de foie"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Population générale""]","[{""nom"": ""Echinacea purpurea (L.) Moench"", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}, {""nom"": ""Papaver rhoeas L."", ""partie"": ""Pétales"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}, {""nom"": ""Cynara scolymus L."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}, {""nom"": ""Valeriana officinalis L."", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}, {""nom"": ""Thymus vulgaris L."", ""partie"": ""Parties aériennes"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}]",[],[],[],[],[],[]
4305,,,Article 15,Autorisée,2025-01-24T07:00:26.921019+01:00,,ASHWAGANDA,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,2 à 3 gélules par jour,prendre 2 à 3 gélules en début de soirée,"Réservé à l’adulte. Déconseillé aux personnes atteintes de troubles endocriniens (particulièrement les dysthyroïdies et l’hyperandrogénie) ; de troubles hépatiques ou cardiaques. Déconseillé aux personnes suivant un traitement ayant une action dépressive du système nerveux central, aux femmes enceintes ou allaitantes.","[""Mémoire"", ""Sommeil""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Problèmes cardiaques"", ""Problèmes de foie"", ""Sous antidépresseurs"", ""Sous traitement pour la thyroïde"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Population générale""]","[{""nom"": ""Withania somnifera (L.) Dunal"", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1.125, ""unite"": ""g""}]","[""Gélule végétale""]",[],[],[],[],[]
4297,,,Article 15,Autorisée,2025-01-24T07:00:26.787125+01:00,,TOP FORME,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,3 à 6 par jour,1 à 2 gélules 3 fois par jour,"Réservé aux adultes. Déconseillé aux femmes enceintes et allaitantes. Déconseillé en cas d’obstruction biliaire ou d’autres troubles de la fonction biliaire. Déconseillé en cas d’ulcère gastro-duodénal, de troubles cardiaques ou d’hyperthyroïdie. En cas de traitements médicamenteux, demander conseil à un professionnel de santé. L’emploi en cas de traitement antihypertenseur ou antidiabétique est déconseillé. Contient de la caféine (17,61 mg pour 6 gélules).","[""Humeur""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Hypertension"", ""Nourrissons (moins de 1 an)"", ""Problèmes cardiaques"", ""Problèmes de foie"", ""Sous antidiabétiques"", ""Sous traitement antihypertenseur"", ""Sous traitement pour la thyroïde"", ""Ulcère (estomac ou duodenum)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Population générale""]","[{""nom"": ""Eleutherococcus senticosus (Rupr. et Maxim.) Maxim"", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}, {""nom"": ""Paullinia cupana Kunth"", ""partie"": ""Graine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}, {""nom"": ""Tribulus terrestris L."", ""partie"": ""Fruit"", ""preparation"": ""Autre extrait sec"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}, {""nom"": ""Cola acuminata (P.Beauv.) Schott et Endl."", ""partie"": ""Graine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}, {""nom"": ""Rosmarinus officinalis L."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
787,,,Article 15,Autorisée,2025-01-24T07:00:01.322121+01:00,,Oméga 3 végétal,Orin Nutrition,,Dauphin Thony,"{'code_postal': '35740', 'pays': 'FR'}",93257124300017,,Capsule,2 capsules par jour,,,"[""Artères et cholestérol"", ""Circulation sanguine et lymphatique"", ""Œil / Vision""]",,"[""Enfants (de moins de 6 ans)""]","[""Hommes et femmes de 18 ans et plus"", ""Personnes de plus de 60 ans""]",[],"[""huile de tournesol""]",[],"[""E306"", ""E1440"", ""E322"", ""E392"", ""E422""]",[],"[""Huile de Schizochytrium sp""]",[]
1120,,,Article 15,Autorisée,2025-01-16T13:46:44.705229+01:00,,MAGNESIUM BISGLYCINATE B6,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,3 par jour,prendre 1 gélule 3 fois par jour,Ne peut se substituer à un régime alimentaire varié et équilibré et à un mode de vie sain. Ne pas dépasser la dose journalière conseillée. Réservé aux adultes. Les femmes enceintes et allaitantes sont invitées à prendre l'attache d'un professionnel.,"[""Sommeil""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Population générale""]",[],"[""Gélule végétale""]",[],[],"[""Chlorhydrate de pyridoxine"", ""Bisglycinate de magnésium""]",[],[]
3407,,,Article 15,Autorisée,2024-12-30T07:00:01.004745+01:00,,Proteg'Emoi,,,Kharites SAS,"{'code_postal': '35510', 'pays': 'FR'}",93333586100011,,Capsule,2 capsules,"Prendre deux capsules par jour, le matin ou le soir, avec un grand verre d'eau.","Tenir hors de portée des jeunes enfants. Ne pas dépasser la dose journalière recommandée. A consommer dans le cadre d'une alimentation variée et équilibrée et d'un mode de vie sain. A conserver à l'abri de la lumière, de la chaleur et de l'humidité. Déconseillé aux enfants de moins de 10 ans. Les femmes enceintes et allaitantes sont invitées à prendre l'attache d'un professionnel de santé avant toute complémentation.",[],,"[""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Population générale""]",[],"[""amidon de maïs modifié""]",[],"[""E500"", ""E407"", ""E422""]","[""Cholécalciférol""]","[""Huile de Schizochytrium sp""]",[]
2800,,,Article 15,Autorisée,2024-12-25T07:00:00.484032+01:00,,MARRON D'INDE,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,1 à 3 par jour,prendre 1 à 3 gélules par jour,Ne pas dépasser la dose journalière recommandée. Ne se substitue pas à un régime alimentaire varié et sera utilisé dans le cadre d’un mode de vie sain. Réservé à l'adulte. Déconseillé aux femmes enceintes ou allaitantes et en cas de traitement anticoagulant. Ne pas laisser à la portée des jeunes enfants.,"[""Circulation sanguine et lymphatique""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Sous anticoagulants"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Population générale""]","[{""nom"": ""Aesculus hippocastanum L."", ""partie"": ""Ecorce"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 750.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
1166,,,Article 15,Autorisée,2024-12-24T12:06:47.683665+01:00,,STOP DOULEUR,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,3 par jour,prendre une gélule 3 fois par jour,"Réservé aux adultes. Déconseillé en cas d'insuffisance cardiaque ou rénale oedemateuses. Déconseillé aux femmes enceintes ou allaitantes. Déconseillé aux personnes souffrant d'allergie ou hypersensibles aux dérivés salicylés (aspirine), chez les personnes sous anticoagulant. L'emploi est déconseillé chez les personnes sous anticancéreux et immunosuppresseurs et en cas d'ulcère gastroduodenal ou de troubles biliaires (calculs biliaires ou obstruction biliaire). En cas de traitement médicamenteux, demandez conseil à un professionnel de santé.","[""Articulations""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Insuffisance rénale"", ""Maladie rénale"", ""Nourrissons (moins de 1 an)"", ""Problèmes cardiaques"", ""Problèmes de foie"", ""Ulcère (estomac ou duodenum)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Population générale""]","[{""nom"": ""Filipendula ulmaria (L.) Maxim."", ""partie"": ""Sommités fleuries"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 29.9, ""unite"": ""mg""}, {""nom"": ""Harpagophytum procumbens"", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 29.9, ""unite"": ""mg""}, {""nom"": ""Curcuma longa L."", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 50.0, ""unite"": ""mg""}, {""nom"": ""Ribes nigrum L."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 180.02, ""unite"": ""mg""}, {""nom"": ""Salix alba L."", ""partie"": ""Ecorce"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 180.02, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
4699,,,Article 15,Autorisée,2024-12-23T16:43:00.273622+01:00,,Endorm'Emoi,,,Kharites SAS,"{'code_postal': '35510', 'pays': 'FR'}",93333586100011,,Gélule,3 gélules,Prendre 3 gélules par jour après le dîner avec un grand verre d'eau,Déconseillé chez la femme enceinte ou allaitante et chez les enfants de moins de 12 ans. Déconseillé pour les personnes sous traitement anti-dépresseur. Tenir hors de portée des enfants. Ne pas dépasser la dose journalière recommandée. A consommer dans le cadre d'une alimentation variée et équilibrée  et d'un mode de vie sain. A conserver à l'abri de la lumière de la chaleur et de l'humidité.,"[""Sommeil""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Sous antidépresseurs"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Hommes et femmes de 18 ans et plus""]","[{""nom"": ""Griffonia simplicifolia (DC.) Baill."", ""partie"": ""Graine"", ""preparation"": ""Extrait sec aqueux"", ""quantité_par_djr"": 225.0, ""unite"": ""mg""}, {""nom"": ""Valeriana officinalis L."", ""partie"": ""Racine"", ""preparation"": ""Extrait sec aqueux"", ""quantité_par_djr"": 105.0, ""unite"": ""mg""}, {""nom"": ""Crataegus laevigata (Poir.) DC."", ""partie"": ""Sommités fleuries"", ""preparation"": ""Extrait sec aqueux"", ""quantité_par_djr"": 225.0, ""unite"": ""mg""}, {""nom"": ""Ganoderma lucidum(Curtis ex Fr.) P.Karst."", ""partie"": ""Carpophore"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}, {""nom"": ""Withania somnifera (L.) Dunal"", ""partie"": ""Racine"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}]","[""amidon de riz""]",[],"[""E464""]",[],[],[]
4697,,,Article 15,Autorisée,2024-12-23T16:42:02.050173+01:00,,Enjoy'Emoi,,,Kharites SAS,"{'code_postal': '35510', 'pays': 'FR'}",93333586100011,,Gélule,2 gélules,"Prendre deux gélules par jour le matin, avec un grand verre d'eau","Déconseillé chez la femme enceinte ou allaitante. Réservé à l'adulte. Déconseillé chez les personnes sous anti-dépresseur, anti-coagulants, anti-cancéreux et immunosuppresseurs. Déconseillé en cas d'obstruction biliaire ou autres troubles de la fonction biliaire.","[""Humeur""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Autre : "", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Sous anticoagulants"", ""Sous antidépresseurs"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Hommes et femmes de 18 ans et plus""]","[{""nom"": ""Curcuma longa L."", ""partie"": ""Rhizome"", ""preparation"": ""Extrait sec alcoolique"", ""quantité_par_djr"": 80.0, ""unite"": ""mg""}, {""nom"": ""Hericium erinaceus"", ""partie"": ""Carpophore"", ""preparation"": ""Extrait sec aqueux"", ""quantité_par_djr"": 188.0, ""unite"": ""mg""}, {""nom"": ""Crocus sativus L."", ""partie"": ""Stigmates"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 30.0, ""unite"": ""mg""}, {""nom"": ""Sedum roseum (L.) Scop."", ""partie"": ""Racine"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 125.0, ""unite"": ""mg""}, {""nom"": ""Griffonia simplicifolia (DC.) Baill."", ""partie"": ""Graine"", ""preparation"": ""Extrait sec aqueux"", ""quantité_par_djr"": 100.0, ""unite"": ""mg""}]","[""amidon de riz""]",[],"[""E464""]",[],[],[]
2244,,,Article 15,Autorisée,2024-12-23T07:00:14.748226+01:00,,Energis'Emoi,,,Kharites SAS,"{'code_postal': '35510', 'pays': 'FR'}",93333586100011,,Gélule,2 gélules,Prendre 2 gélules par jour le matin avec un grand verre d'eau.,Déconseillé chez la femme enceinte ou allaitante. Déconseillé pour les personnes sous traitement antidiabétique. Déconseillé en cas d'insuffisance cardiaque ou rénale oedémateuse. Déconseillé en cas de conduite automobile ou d'utilisation de machines. Contient du gluten. Réservé à l'adulte.,[],,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Autre : "", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Insuffisance rénale"", ""Nourrissons (moins de 1 an)"", ""Problèmes cardiaques"", ""Sous antidiabétiques"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Hommes et femmes de 18 ans et plus""]","[{""nom"": ""Avena sativa L."", ""partie"": ""Graine"", ""preparation"": ""Extrait sec aqueux"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}, {""nom"": ""Urtica dioica L."", ""partie"": ""Feuille"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 400.0, ""unite"": ""mg""}, {""nom"": ""Panax ginseng C.A.Mey."", ""partie"": ""Parties aériennes"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 200.0, ""unite"": ""mg""}]","[""amidon de riz""]",[],"[""E464""]",[],[],[]
4675,,,Article 15,Autorisée,2024-12-09T13:27:07.174518+01:00,,TENDONS RENFORCES,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,3 PAR JOUR,PRENDRE UNE GELULE 3 FOIS PAR JOUR,"Réservé aux adultes. Déconseillé en cas d’ulcère gastro-duodénal ou de troubles biliaires (calculs biliaires). Déconseillé aux femmes enceintes et allaitantes et aux personnes diabétiques ou pré-diabétiques, asthmatiques ou traitées par anti-vitamine K, en cas d’allergie alimentaire aux crustacés ou aux insectes et aux personnes dont l’alimentation est contrôlée pour le sodium, le potassium ou le calcium.","[""Articulations""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Problèmes de foie"", ""Sous anticoagulants"", ""Sous antidiabétiques"", ""Ulcère (estomac ou duodenum)"", ""Enfants (de moins de 6 ans)"", ""Enfants (de moins de 10 ans)""]","[""Population générale""]","[{""nom"": ""Lithothamnion calcareum (Pallas) Areschoug"", ""partie"": ""Thalle"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 373.32, ""unite"": ""mg""}, {""nom"": ""Harpagophytum procumbens"", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 426.72, ""unite"": ""mg""}]",[],[],[],[],"[""Sulfate de glucosamine""]",[]
1140,,,Article 15,Autorisée,2024-11-18T11:16:57.181197+01:00,,ZERO STRESS,,,PHARMACIE LIBERTE,"{'code_postal': '35000', 'pays': 'FR'}",95290523000019,,Gélule,3 par jour,prendre une gelule 3 fois par jour,Ne peut se substituer à un régime alimentaire varié et équilibré et à un mode de vie sain. Ne pas dépasser la dose journalière conseillé. Déconseillé aux femmes enceintes ou allaitantes et aux personnes sous antidépresseur. réservé à l'adulte.,"[""Humeur""]",,"[""Adolescents (moins de 18 ans)"", ""Femmes allaitantes"", ""Enfants (moins de 12 ans)"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Sous antidépresseurs"", ""Enfants (de moins de 10 ans)""]","[""Population générale""]","[{""nom"": ""Crataegus monogyna Jacq."", ""partie"": ""Sommités fleuries"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 45.0, ""unite"": ""mg""}, {""nom"": ""Eschscholzia californica Cham."", ""partie"": ""Parties aériennes"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 135.0, ""unite"": ""mg""}, {""nom"": ""Griffonia simplicifolia (DC.) Baill."", ""partie"": ""Graine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 240.0, ""unite"": ""mg""}, {""nom"": ""Passiflora incarnata L."", ""partie"": ""Parties aériennes"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 150.0, ""unite"": ""mg""}]","[""Gélule végétale""]",[],[],[],[],[]
