EPCI,Commune,Numéro d'immatriculation,Type de syndic : bénévole / professionnel / non connu,Identification du représentant légal  (raison sociale et le numéro SIRET du syndic professionnel ou Civilité/prénom/ nom du syndic bénévole ou coopératif),Siret représentant légal (si existe),Code APE,Commune du représentant légal,Mandat en cours dans la copropriété,Nom d’usage de la copropriété,Adresse de référence,Numéro et Voie (adresse de référence),Code postal (adresse de référence),Commune (adresse de référence),Adresse complémentaire 1,Adresse complémentaire 2,Adresse complémentaire 3,Nombre d'adresses complémentaires,long,lat,Date du règlement de copropriété,Résidence service,Syndicat coopératif,Syndicat principal ou syndicat secondaire,"Si secondaire, n° d’immatriculation du principal",Nombre d’ASL auxquelles est rattaché le syndicat de copropriétaires,Nombre d’AFUL auxquelles est rattaché le syndicat de copropriétaires,Nombre d’Unions de syndicats auxquelles est rattaché le syndicat de copropriétaires,Nombre total de lots,"Nombre total de lots à usage d’habitation, de bureaux ou de commerces",Nombre de lots à usage d’habitation,Nombre de lots de stationnement,Nombre d'arrêtés relevant du code de la santé publique en cours,Nombre d'arrêtés de péril sur les parties communes en cours,Nombre d'arrêtés sur les équipements communs en cours,Période de construction,Référence Cadastrale 1,Code INSEE commune 1,Préfixe 1,Section 1,Numéro parcelle 1,Référence Cadastrale 2,Code INSEE commune 2,Préfixe 2,Section 2,Numéro parcelle 2,Référence Cadastrale 3,Code INSEE commune 3,Préfixe 3,Section 3,Numéro parcelle 3,Nombre de parcelles cadastrales,nom_qp,code_qp,Copro dans ACV,Copro dans PVD,Copro aidée,Code Officiel Commune,Nom Officiel Commune,Code Officiel Arrondissement Commune,Nom Officiel Arrondissement Commune,Code Officiel EPCI,Nom Officiel EPCI,Code Officiel Département,Nom Officiel Département,Code Officiel Région,Nom Officiel Région
243500139,35238,AA1430578,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,9 rue du Pré Botté,9 r du pre botte 35000 Rennes,9 r du pre botte,35000,Rennes,,,,0,-1.676957,48.109401,1950-02-01,non,non,oui,,0,0,0,22,22,22,0,0,0,0,DE_1949_A_1960,35238000BS0358,35238,000,BS,0358,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1455088,non connu,non connu,,non connu,non connu,Mandat expiré sans successeur déclaré,208-216 rue de Brest,208 r de brest 35000 Rennes,208 r de brest,35000,Rennes,216 r de brest 35000 Rennes,214 r de brest 35000 Rennes,212 r de brest 35000 Rennes,4,-1.698569,48.114158,1983-11-04,non,non,oui,,0,0,0,108,27,24,9,0,0,0,DE_1975_A_1993,35238000AM0252,35238,000,AM,0252,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1463736,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,34 boulevard de Metz,34 bd de metz 35700 Rennes,34 bd de metz,35700,Rennes,,,,0,-1.658443,48.116457,1960-07-12,non,non,oui,,0,0,0,13,13,13,0,0,0,0,DE_1949_A_1960,35238000BK0079,35238,000,BK,0079,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1465061,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,84 rue de Chatillon,84 r de chatillon 35000 Rennes,84 r de chatillon,35000,Rennes,,,,0,-1.672224,48.095896,1984-11-16,non,non,oui,,0,0,0,13,9,9,3,0,0,0,DE_1975_A_1993,35238000BW0450,35238,000,BW,0450,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35055,AA1467539,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,2 à 8 rue de la poste / 18 avenue des 2 ruisseaux,2 pl des marelles 35135 Chantepie,2 pl des marelles,35135,Chantepie,4 pl des marelles 35135 Chantepie,6 pl des marelles 35135 Chantepie,8 pl des marelles 35135 Chantepie,4,-1.620716,48.087757,1987-11-27,non,non,oui,,0,0,0,23,22,17,1,0,0,0,DE_1975_A_1993,35055000AC0556,35055,000,AC,0556,,,,,,,,,,,1,,,Non,Non,Non,35055,Chantepie,35055,Chantepie,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1470665,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,10 Carrefour Jouaust (Cours),10 car jouaust 35000 Rennes,10 car jouaust,35000,Rennes,,,,0,-1.686316,48.11247,1989-03-01,non,non,oui,,0,0,0,4,4,4,0,0,0,0,DE_1975_A_1993,35238000AC0086,35238,000,AC,0086,35238000AC0085,35238,000,AC,0085,,,,,,2,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1472158,non connu,non connu,,non connu,non connu,Mandat expiré sans successeur déclaré,5 rue Duguesclin,5 r duguesclin 35000 Rennes,5 r duguesclin,35000,Rennes,,,,0,-1.680961,48.111736,1989-10-01,non,non,oui,,0,0,0,16,16,14,0,0,0,0,DE_1975_A_1993,35238000AC0511,35238,000,AC,0511,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35055,AA1472562,non connu,non connu,,non connu,non connu,Pas de mandat en cours,EDEN SQUARE,"esp christian hauvette, 35135 Chantepie","esp christian hauvette,",35135,Chantepie,,,,0,-1.601096,48.086106,2010-10-18,non,non,oui,,0,0,0,192,87,87,105,0,0,0,A_COMPTER_DE_2011,35055000AK0151,35055,000,AK,0151,,,,,,,,,,,1,,,Non,Non,Non,35055,Chantepie,35055,Chantepie,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1473552,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,45 boulevard Albert 1er,45 bd albert 1er 35200 Rennes,45 bd albert 1er,35200,Rennes,,,,0,-1.686942,48.090035,1988-03-25,non,non,oui,,0,0,0,4,3,3,1,0,0,0,DE_1975_A_1993,35238000CY0670,35238,000,CY,0670,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1474139,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,41 rue Philippe Lebon,41 r philippe lebon 35000 Rennes,41 r philippe lebon,35000,Rennes,,,,0,-1.698837,48.103308,1984-02-04,non,non,oui,,0,0,0,8,6,6,0,0,0,0,DE_1975_A_1993,35238000DL0329,35238,000,DL,0329,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1474881,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,73 boulevard Albert 1er,73 bd albert 1er 35200 Rennes,73 bd albert 1er,35200,Rennes,,,,0,-1.683762,48.08966,1989-02-23,non,non,oui,,0,0,0,7,6,6,1,0,0,0,DE_1975_A_1993,35238000CX0052,35238,000,CX,0052,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1550367,professionnel,DLJ GESTION 39342930300034,39342930300034,6832A,CESSON SEVIGNE,Mandat en cours,Résidence Ker Trente,23 r des trente 35000 Rennes,23 r des trente,35000,Rennes,23B r des trente 35000 Rennes,,,1,-1.689748,48.107266,1998-06-10,non,non,oui,,0,0,0,43,17,17,26,0,0,0,DE_1994_A_2000,35238000DK0016,35238,000,DK,0016,35238000DK0017,35238,000,DK,0017,,,,,,2,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35281,AA1582048,professionnel,KEREDES GESTION IMMOBILIERE 79448822100019,79448822100019,6832A,RENNES,Mandat en cours,SDC RESIDENCE DU MAIL,38 mail leon blum 35136 Saint-Jacques-de-la-Lande,38 mail leon blum,35136,Saint-Jacques-de-la-Lande,,,,0,-1.716301,48.077505,2010-10-11,non,non,oui,,0,0,0,91,44,44,47,0,0,0,A_COMPTER_DE_2011,35281000AV0688,35281,000,AV,0688,,,,,,,,,,,1,,,Non,Non,Non,35281,Saint-Jacques-de-la-Lande,35281,Saint-Jacques-de-la-Lande,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1615889,professionnel,DLJ GESTION 39342930300034,39342930300034,6832A,CESSON SEVIGNE,Mandat en cours,Villa Atalante,2 r ferdinand pelloutier 35700 Rennes,2 r ferdinand pelloutier,35700,Rennes,,,,0,-1.639489,48.129582,1996-07-23,non,non,oui,,0,0,0,83,50,50,33,0,0,0,DE_1994_A_2000,35238000IX0106,35238,000,IX,0106,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1641455,professionnel,DLJ GESTION 39342930300034,39342930300034,6832A,CESSON SEVIGNE,Mandat en cours,Le Forum,62 r joseph tortelier 35000 Rennes,62 r joseph tortelier,35000,Rennes,64 r joseph tortelier 35000 Rennes,66 r joseph tortelier 35000 Rennes,68 r joseph tortelier 35000 Rennes,10,-1.707718,48.096839,1997-05-30,non,non,oui,,0,0,0,41,17,17,16,0,0,0,DE_1994_A_2000,35238000DP0200,35238,000,DP,0200,35238000DP0230,35238,000,DP,0230,35238000DP0213,35238,000,DP,0213,10,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35266,AA1774108,professionnel,MAESTRO SYNDIC 45333989700036,45333989700036,6832A,RENNES,Mandat en cours,VILLA HERMELAND,1 r du verger 35230 Saint-Erblon,1 r du verger,35230,Saint-Erblon,"r du verger, 35230 Saint-Erblon",,,1,-1.652744,48.020325,2006-03-10,non,non,oui,,0,0,0,32,24,22,8,0,0,0,DE_2001_A_2010,35266000AB0757,35266,000,AB,0757,35266000AB0670,35266,000,AB,0670,35266000AB0532,35266,000,AB,0532,5,,,Non,Non,Non,35266,Saint-Erblon,35266,Saint-Erblon,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1774447,professionnel,DLJ GESTION 39342930300034,39342930300034,6832A,CESSON SEVIGNE,Mandat en cours,LES HAUTS DE BEAUREGARD,3 r marie dorval 35000 Rennes,3 r marie dorval,35000,Rennes,9 r marie dorval 35000 Rennes,8 r olympe de gouges 35000 Rennes,,2,-1.700361,48.129306,1999-07-26,non,non,oui,,0,0,0,168,84,84,84,0,0,0,DE_1994_A_2000,35238000MO0060,35238,000,MO,0060,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1775352,professionnel,DLJ GESTION 39342930300034,39342930300034,6832A,CESSON SEVIGNE,Mandat en cours,LA PLACE DU MARCHE,13 r francois-tanguy prigent 35000 Rennes,13 r francois-tanguy prigent,35000,Rennes,15 r francois-tanguy prigent 35000 Rennes,2 r julie d'angennes 35000 Rennes,,2,-1.699088,48.129425,2005-02-08,non,non,oui,,0,0,0,140,65,65,65,0,0,0,DE_2001_A_2010,35238000M00103,35238,000,M0,0103,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500634,35136,AA1776343,non connu,non connu,,non connu,non connu,Pas de mandat en cours,LE PARC MONET,12 r paul gauguin 35150 Janzé,12 r paul gauguin,35150,Janzé,1 r paul gauguin 35150 Janzé,7A r du douet aux merles 35150 Janzé,,2,-1.504829,47.959922,2005-09-27,non,non,oui,,0,0,0,236,94,94,142,0,0,0,DE_2001_A_2010,35136000AH0495,35136,000,AH,0495,35136000AH0497,35136,000,AH,0497,35136000AH0500,35136,000,AH,0500,3,,,Non,Oui,Non,35136,Janzé,35136,Janzé,243500634,CC Roche aux Fées Communauté,35,Ille-et-Vilaine,53,Bretagne
243500139,35210,AA1813211,professionnel,KEREDES GESTION IMMOBILIERE 79448822100019,79448822100019,6832A,RENNES,Mandat en cours,VILLA CAPELLA,6 r mathurin peltier 35740 Pacé,6 r mathurin peltier,35740,Pacé,,,,0,-1.769147,48.145321,1997-07-21,non,non,oui,,0,0,0,24,12,12,12,0,0,0,DE_1994_A_2000,35210000BI0093,35210,000,BI,0093,,,,,,,,,,,1,,,Non,Non,Non,35210,Pacé,35210,Pacé,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1850171,professionnel,DLJ GESTION 39342930300034,39342930300034,6832A,CESSON SEVIGNE,Mandat en cours,LE CHATEAUBRIAND,15 sq louis boulanger 35700 Rennes,15 sq louis boulanger,35700,Rennes,16 sq louis boulanger 35700 Rennes,,,1,-1.638819,48.127291,1988-01-01,non,non,oui,,0,0,0,24,12,12,12,0,0,0,DE_1975_A_1993,35238000IY0133,35238,000,IY,0133,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35051,AA1861970,professionnel,DLJ GESTION 39342930300034,39342930300034,6832A,CESSON SEVIGNE,Mandat en cours,SDC CESSON  PARC,46 crs de la vilaine 35510 Cesson-Sévigné,46 crs de la vilaine,35510,Cesson-Sévigné,,,,0,-1.608571,48.115117,1989-12-01,non,non,oui,,0,0,0,209,102,100,107,0,0,0,DE_1975_A_1993,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35051,Cesson-Sévigné,35051,Cesson-Sévigné,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35047,AA1885656,non connu,non connu,,non connu,non connu,Mandat expiré sans successeur déclaré,CAP WEST BRUZ 2 GAY LUSSAC,5 RUE GAY LUSSAC 35170 BRUZ,5 RUE GAY LUSSAC,35170,BRUZ,,,,0,-1.728097,48.032638,2017-02-01,non,non,oui,,0,0,0,133,67,65,66,0,0,0,A_COMPTER_DE_2011,35047000BT0015,35047,000,BT,0015,,,,,,,,,,,1,,,Non,Non,Non,35047,Bruz,35047,Bruz,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35047,AA1922525,professionnel,KEREDES GESTION IMMOBILIERE 79448822100019,79448822100019,6832A,RENNES,Mandat en cours,LES VILLAGEOISES,1 all de la prestimonie 35170 Bruz,1 all de la prestimonie,35170,Bruz,,,,0,-1.732959,48.025105,1996-06-10,non,non,oui,,0,0,0,52,26,26,26,0,0,0,DE_1994_A_2000,35047000ZE0592,35047,000,ZE,0592,,,,,,,,,,,1,,,Non,Non,Non,35047,Bruz,35047,Bruz,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1951565,professionnel,FONCIA ARMOR 41133158000133,41133158000133,6831Z,RENNES,Mandat en cours,5 Rue Victor Louviot,5 r victor louviot 35200 Rennes,5 r victor louviot,35200,Rennes,,,,0,-1.663828,48.094318,1950-07-20,non,non,oui,,0,0,0,6,6,6,0,0,0,0,DE_1949_A_1960,35238000CT0322,35238,000,CT,0322,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1956697,professionnel,FONCIA ARMOR 41133158000133,41133158000133,6831Z,RENNES,Mandat en cours,VANIA,123 av henri freville 35200 Rennes,123 av henri freville,35200,Rennes,,,,0,-1.673796,48.084255,1977-04-13,non,non,oui,,0,0,0,90,28,28,34,0,0,0,DE_1975_A_1993,35238000LV0083,35238,000,LV,0083,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1958420,professionnel,FONCIA ARMOR 41133158000133,41133158000133,6831Z,RENNES,Mandat en cours,NATACHA,121 av henri freville 35200 Rennes,121 av henri freville,35200,Rennes,,,,0,-1.673581,48.084265,1976-07-08,non,non,oui,,0,0,0,120,42,42,36,0,0,0,DE_1975_A_1993,35238000LV0201,35238,000,LV,0201,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1960228,professionnel,FONCIA ARMOR 41133158000133,41133158000133,6831Z,RENNES,Mandat en cours,67 Rue de Lorient,67 r de lorient,,,,,,,0,-1.705215,48.108532,1960-07-28,non,non,oui,,0,0,0,20,10,9,1,0,0,0,DE_1949_A_1960,35238000AI0284,35238,000,AI,0284,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1961390,non connu,non connu,,non connu,non connu,Pas de mandat en cours,7 & 9 Rue Yvonnick Laurent,7 r yvonnick laurent 35200 Rennes,7 r yvonnick laurent,35200,Rennes,,,,0,-1.662679,48.093967,1950-07-20,non,non,oui,,0,0,0,18,18,18,0,0,0,0,DE_1949_A_1960,35238000CT0352,35238,000,CT,0352,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1961960,professionnel,FONCIA ARMOR 41133158000133,41133158000133,6831Z,RENNES,Mandat en cours,8 & 10 Rue Yvonnick Laurent,8 r yvonnick laurent 35200 Rennes,8 r yvonnick laurent,35200,Rennes,,,,0,-1.662325,48.093551,1950-07-20,non,non,oui,,0,0,0,16,16,16,0,0,0,0,DE_1949_A_1960,35238000CT0354,35238,000,CT,0354,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1973353,professionnel,SEVIGNE IMMOBILIER 81746307800037,81746307800037,6832A,CESSON-SEVIGNE,Mandat en cours,3 Rue d'Echange,3 r d'echange 35000 Rennes,3 r d'echange,35000,Rennes,,,,0,-1.681641,48.114773,1947-10-08,non,non,oui,,0,0,0,41,12,12,0,0,0,0,AVANT_1949,35238000AC0236,35238,000,AC,0236,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1974260,professionnel,FONCIA ARMOR 41133158000133,41133158000133,6831Z,RENNES,Mandat en cours,113 & 115 Rue de Châteaugrion,113 r de chateaugiron 35000 Rennes,113 r de chateaugiron,35000,Rennes,,,,0,-1.647327,48.099667,1987-06-16,non,non,oui,,0,0,0,8,8,8,0,0,0,0,DE_1975_A_1993,35238000CO0251,35238,000,CO,0251,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1974914,professionnel,FONCIA ARMOR 41133158000133,41133158000133,6831Z,RENNES,Mandat en cours,"2 à 12 Cours de Bilbao , 7 à 15 Allée des Asturies",2 crs de bilbao 35200 Rennes,2 crs de bilbao,35200,Rennes,15 all des asturies 35200 Rennes,13 all des asturies 35200 Rennes,11 all des asturies 35200 Rennes,10,-1.672519,48.085573,1973-12-18,non,non,oui,,0,0,0,176,88,88,0,0,0,0,DE_1961_A_1974,35238000LV0039,35238,000,LV,0039,35238000LV0038,35238,000,LV,0038,35238000LV0037,35238,000,LV,0037,6,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35281,AA1978147,professionnel,FONCIA ARMOR 41133158000133,41133158000133,6831Z,RENNES,Mandat en cours,82 Rue de la Pilate,82 r de la pilate 35136 Saint-Jacques-de-la-Lande,82 r de la pilate,35136,Saint-Jacques-de-la-Lande,,,,0,-1.695995,48.091567,1968-04-21,non,non,oui,,0,0,0,18,8,8,2,0,0,0,DE_1961_A_1974,35281000AB0136,35281,000,AB,0136,,,,,,,,,,,1,,,Non,Non,Non,35281,Saint-Jacques-de-la-Lande,35281,Saint-Jacques-de-la-Lande,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1978899,non connu,non connu,,non connu,non connu,Pas de mandat en cours,"1 à 8 Square de Bosnie , 1 à 4 Villa de Moravie",1 sq de bosnie 35200 Rennes,1 sq de bosnie,35200,Rennes,2 sq de bosnie 35200 Rennes,3 sq de bosnie 35200 Rennes,4 sq de bosnie 35200 Rennes,12,-1.656817,48.088801,1968-03-20,non,non,oui,,0,0,0,240,96,96,48,0,0,0,DE_1961_A_1974,35238000LP0008,35238,000,LP,0008,35238000LP0009,35238,000,LP,0009,35238000LP0010,35238,000,LP,0010,7,Le Blosne,QP035005,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1991900,professionnel,FONCIA ARMOR 41133158000133,41133158000133,6831Z,RENNES,Mandat en cours,2-4-6 Place du Souvenir,2 pl du souvenir 35200 Rennes,2 pl du souvenir,35200,Rennes,6 pl du souvenir 35200 Rennes,4 pl du souvenir 35200 Rennes,,2,-1.663508,48.094271,1947-10-16,non,non,oui,,0,0,0,24,24,24,0,0,0,0,AVANT_1949,35238000CT0342,35238,000,CT,0342,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1992247,non connu,non connu,,non connu,non connu,Pas de mandat en cours,102 Rue de Vern,102 r de vern 35200 Rennes,102 r de vern,35200,Rennes,,,,0,-1.653414,48.096785,1966-06-14,non,non,oui,,0,0,0,30,10,10,10,0,0,0,DE_1961_A_1974,35238000CR0261,35238,000,CR,0261,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA1993153,professionnel,FONCIA ARMOR 41133158000133,41133158000133,6831Z,RENNES,Mandat en cours,Lebo,38 r martin feuillee 35200 Rennes,38 r martin feuillee,35200,Rennes,40 r martin feuillee 35200 Rennes,42 r martin feuillee 35200 Rennes,,2,-1.652216,48.099031,1965-07-15,non,non,oui,,0,0,0,109,36,36,36,0,0,0,DE_1961_A_1974,35238000CR1096,35238,000,CR,1096,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA2021921,professionnel,KEREDES GESTION IMMOBILIERE 79448822100019,79448822100019,6832A,RENNES,Mandat en cours,Le Clémenceau A et B,1 av henri freville 35200 Rennes,1 av henri freville,35200,Rennes,3 av henri freville 35200 Rennes,,,1,-1.673586,48.093035,1974-11-26,non,non,oui,,0,0,0,371,143,143,83,0,0,0,DE_1961_A_1974,35238000CV0372,35238,000,CV,0372,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA2030674,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,Le Clémenceau C et D,43 bd de l'yser 35200 Rennes,43 bd de l'yser,35200,Rennes,45 bd de l'yser 35200 Rennes,,,1,-1.672979,48.092178,1974-11-25,non,non,oui,,0,0,0,272,196,196,76,0,0,0,DE_1961_A_1974,35238000CV0371,35238,000,CV,0371,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA2032654,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,11 RUE DUHAMEL,11 r jean marie duhamel 35000 Rennes,11 r jean marie duhamel,35000,Rennes,,,,0,-1.672516,48.108673,1989-05-01,non,non,oui,,0,0,0,11,11,11,0,0,0,0,DE_1975_A_1993,35238000BR0666,35238,000,BR,0666,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA2034973,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,52 RUE FRANCISCO FERRER,52 r francisco ferrer 35200 Rennes,52 r francisco ferrer,35200,Rennes,,,,0,-1.656437,48.093554,1989-05-24,non,non,oui,,0,0,0,9,6,6,3,0,0,0,DE_1975_A_1993,35238000CS0299,35238,000,CS,0299,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35055,AA2037372,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,10 RUE POSTE/16 AV RUISSEAUX,10 r de la poste 35135 Chantepie,10 r de la poste,35135,Chantepie,16 av des deux ruisseaux 35135 Chantepie,,,1,-1.620153,48.087341,1987-11-27,non,non,oui,,0,0,0,18,14,11,4,0,0,0,DE_1975_A_1993,35055000AP0488,35055,000,AP,0488,,,,,,,,,,,1,,,Non,Non,Non,35055,Chantepie,35055,Chantepie,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA2039766,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,CHATEAUGIRON,45 r de chateaugiron 35000 Rennes,45 r de chateaugiron,35000,Rennes,,,,0,-1.654294,48.101504,1988-12-30,non,non,oui,,0,0,0,19,9,9,10,0,0,0,DE_1975_A_1993,35238000CH0311,35238,000,CH,0311,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35055,AA2040400,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,20 PLACE DU GRANIER,20 pl du granier 35135 Chantepie,20 pl du granier,35135,Chantepie,,,,0,-1.62117,48.087381,1989-12-18,non,non,oui,,0,0,0,16,16,16,0,0,0,0,DE_1975_A_1993,35055000AP0487,35055,000,AP,0487,,,,,,,,,,,1,,,Non,Non,Non,35055,Chantepie,35055,Chantepie,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AA2040574,professionnel,CABINET LECOMTE SYNDIC 39404141200039,39404141200039,6832A,RENNES,Mandat en cours,2 à 24 Rue André Gide,2 r andre gide 35200 Rennes,2 r andre gide,35200,Rennes,4 r andre gide 35200 Rennes,6 r andre gide 35200 Rennes,8 r andre gide 35200 Rennes,11,-1.661167,48.09173,1969-12-03,non,non,oui,,0,0,0,257,96,96,64,0,0,0,DE_1961_A_1974,35238000CS0342,35238,000,CS,0342,35238000CS0343,35238,000,CS,0343,35238000CS0344,35238,000,CS,0344,6,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
