declaration_creation,declaration_modification,declarant_ID_sibil,declarant_nom,declarant_nom_usuel,declarant_statut,demandeur_ID_sibil,demandeur_role,declarant_siret,declarant_code_postal,declarant_ville,declarant_departement,declarant_region,declarant_numero_dossier,declarant_numero_licence,declaration_ID_sibil,declaration_ID_externe,declaration_date_representation,declaration_statut,declaration_cause_erreur,declaration_gestionnaires_multiples,festival_ID_parent_sibil,festival_nom_parent,festival_ID_sibil,festival_nom,festival_ville,festival_code_postal,festival_date_creation,festival_statut,festival_contributeur_ID_sibil,festival_validateur_ID_sibil,festival_cause_erreur_adresse,lieu_ID_parent_sibil,lieu_nom_parent,lieu_ID_sibil,lieu_nom,lieu_nom_usuel,lieu_adresse,lieu_code_postal,lieu_ville,lieu_siret,lieu_departement_code,lieu_departement_nom,lieu_date_creation,lieu_statut,lieu_contributeur_ID_sibil,lieu_validateur_ID_sibil,lieu_cause_erreur_adresse
2025-03-27,2025-03-27,2934,COMMUNE DE RENNES,OPERA DE RENNES,Activé,3842,ROLE_DECLARANT1,21350238800076,35000,RENNES,Ille-et-Vilaine,Bretagne,84250,PLATESV-R-2021-012024,383737,,2025-01-18,CLOTURE,,false,,,,,,,,,,,,,,503,COMMUNE DE RENNES,,PL  DE LA MAIRIE,35000,RENNES,21350238800019,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2025-01-22,2025-01-22,610,COMMUNE DE CHARTRES DE BRETAGNE,MAIRIE,Activé,638,ROLE_DECLARANT1,21350066300017,35131,CHARTRES DE BRETAGNE,Ille-et-Vilaine,Bretagne,DOS20179174,1-1107987,360010,,2025-01-17,CLOTURE,,false,,,,,,,,,,,,,,7572,CENTRE CULTUREL PÔLE SUD,,RUE DE LA CONTERIE,35131,CHARTRES-DE-BRETAGNE,,35,Ille-et-Vilaine,2020-01-22,VALIDE,638,,
2024-02-13,2024-02-13,654,CENTRE CHOREGRAPHIQUE NATIONAL DE RENNES ET DE BRETAGNE,FAIRE CCN RENNES,Activé,689,ROLE_DECLARANT1,31464796700020,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20181231,1-1110488,272436,,2023-08-11,CLOTURE,,false,,,,,,,,,,,,,,5794,CCNRB,,38 RUE SAINT MELAINE CS 20831,35108,RENNES CEDEX,31464796700020,35,Ille-et-Vilaine,2019-02-26,VALIDE,,,
2024-03-25,2024-03-25,542,ASSOCIATION TRANS MUSICALES,ATM,Activé,597,ROLE_DECLARANT1,33886426700020,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1032090,282586,,2023-07-11,CLOTURE,,false,,,,,,,,,,,,,,5761,UBU,,10/12 RUE JEAN GUY CS 73912,35039,RENNES CEDEX,33886426700020,35,Ille-et-Vilaine,2019-02-21,VALIDE,,,
2025-07-04,2025-07-04,542,ASSOCIATION TRANS MUSICALES,ATM,Activé,597,ROLE_DECLARANT1,33886426700020,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1032090,388830,,2025-01-16,CLOTURE,,false,,,,,,,,,,,,,,7843,UBU,,1 RUE SAINT-HÉLIER,35000,RENNES,,35,Ille-et-Vilaine,2020-02-26,VALIDE,597,,
2023-11-11,2023-11-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,247029,/event_dates/822838,2023-05-11,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-03-14,2024-03-14,3063,LE GRAND CORDEL MAISON DES JEUNES ET DE LA CULTURE,Association,Activé,5994,ROLE_DECLARANT2,77774992000024,35700,RENNES,Ille-et-Vilaine,Bretagne,DOS20196625,1-1039842,279421,,2023-03-11,CLOTURE,,false,,,,,,,,,,,,,,8794,LA CITÉ,,10 RUE SAINT-LOUIS,35000,RENNES,,35,Ille-et-Vilaine,2020-10-27,VALIDE,945,,
2023-09-11,2023-09-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,245999,/event_dates/822852,2023-03-11,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-02-21,2024-02-21,2641,MAISON DES JEUNES ET CULTURE DE PACE,,Activé,3356,ROLE_SIB,30593736900026,35740,PACE,Ille-et-Vilaine,Bretagne,31372,PLATESV-R-2020-000949,274658,164,2023-11-11,CLOTURE,,false,,,,,,,,,,,,,,11393,ESCAPADE,,6 AVENUE CHARLES LE GOFFIC,35740,PACÉ,,35,Ille-et-Vilaine,2021-09-24,VALIDE,3356,5239,
2023-12-16,2023-12-16,1584,ORCHESTRE NATIONAL DE BRETAGNE,ORCHESTRE NATIONAL DE BRETAGNE,Activé,5671,ROLE_DECLARANT2,35010209100021,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20183137,2-1054646,255391,,2023-03-11,CLOTURE,,false,,,,,,,,,,,,,,9345,OPÉRA DE RENNES,Opéra de Rennes,PLACE DE LA MAIRIE,35000,RENNES,,35,Ille-et-Vilaine,2021-06-01,VALIDE,2015,89,Adresse
2023-09-11,2023-09-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,246002,/event_dates/822824,2023-03-11,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2023-08-11,2023-08-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,245869,/event_dates/822845,2023-02-11,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2023-08-11,2023-08-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,245873,/event_dates/822817,2023-02-11,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-01-16,2024-01-16,923,LES ATELIERS DU VENT,ADV,Activé,1006,ROLE_DECLARANT1,45124579900023,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20197631,1-1123282,264789,,2023-10-31,CLOTURE,,false,,,,,,,,,,,,,,429,LES ATELIERS DU VENT,,59  RUE  ALEXANDRE DUVAL,35000,RENNES,45124579900023,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2023-12-21,2023-12-21,572,CENTRE CULTUREL TRIANGLE,LE TRIANGLE,Activé,631,ROLE_DECLARANT1,32327735000035,35200,RENNES,Ille-et-Vilaine,Bretagne,,3-1014237,256923,,2023-10-11,CLOTURE,,false,,,,,,,,,,,,,,2390,CENTRE CULTUREL TRIANGLE,,BD  DE YOUGOSLAVIE,35200,RENNES,32327735000035,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-01-16,2024-01-16,923,LES ATELIERS DU VENT,ADV,Activé,1006,ROLE_DECLARANT1,45124579900023,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20197631,1-1123282,264785,,2023-10-29,CLOTURE,,false,,,,,,,,,,,,,,429,LES ATELIERS DU VENT,,59  RUE  ALEXANDRE DUVAL,35000,RENNES,45124579900023,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2023-12-19,2023-12-19,176,ANTIPODE MJC RENNES,ANTIPODE,Activé,3639,ROLE_SIB,77774999500018,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1019092,256377,event_510,2023-09-11,CLOTURE,,false,,,,,,,,,,,,,,13768,ANTIPODE,Antipode - PARVIS AGNÈS VARDA,75 AVENUE JULES MANIEZ,35000,RENNES,,35,Ille-et-Vilaine,2022-05-04,VALIDE,3639,5238,
2024-01-16,2024-01-16,923,LES ATELIERS DU VENT,ADV,Activé,1006,ROLE_DECLARANT1,45124579900023,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20197631,1-1123282,264783,,2023-10-28,CLOTURE,,false,,,,,,,,,,,,,,429,LES ATELIERS DU VENT,,59  RUE  ALEXANDRE DUVAL,35000,RENNES,45124579900023,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-01-16,2024-01-16,923,LES ATELIERS DU VENT,ADV,Activé,1006,ROLE_DECLARANT1,45124579900023,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20197631,1-1123282,264768,,2023-10-27,CLOTURE,,false,,,,,,,,,,,,,,429,LES ATELIERS DU VENT,,59  RUE  ALEXANDRE DUVAL,35000,RENNES,45124579900023,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-04-26,2024-04-26,2287,CENTRE DE PRODUCTION DES PAROLES CONTEMPORAINES,,Activé,3407,ROLE_SIB,41812021800049,35136,SAINT-JACQUES-DE-LA-LANDE,Ille-et-Vilaine,Bretagne,59859,PLATESV-R-2021-000431,296617,00130000000065,2023-07-11,CLOTURE,,false,,,,,,,,,,,,,,12004,CENTRE DE PRODUCTION DES PAROLES CONTEMPORAINES,,2  PL  JULES VALLES,35136,SAINT-JACQUES-DE-LA-LANDE,41812021800049,35,Ille-et-Vilaine,2021-10-25,VALIDE,3407,,
2024-01-19,2024-01-19,1291,ASSOCIATION LILLICO,,Activé,1551,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,266076,2096,2023-10-25,CLOTURE,,false,,,872,FESTIVAL MARMAILLE / MARMAILLE EN FUGUE,RENNES,35000,2020-03-04,VALIDE,1551,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2023-05-12,2023-05-12,3842,LA COMPAGNIE PRIMITIF,,Activé,5077,ROLE_DECLARANT1,80830433100032,35000,RENNES,Ille-et-Vilaine,Bretagne,80021,PLATESV-R-2021-009953,252744,,2023-05-11,CLOTURE,,false,,,3081,Rennes Storming Festival,RENNES,35000,2023-05-12,VALIDE,5077,,,,,7029,LE MEM,LA PIVERDIERE,ROUTE DE SAINTE-FOIX,35000,RENNES,,35,Ille-et-Vilaine,2019-12-31,VALIDE,1088,89,
2024-01-19,2024-01-19,1291,ASSOCIATION LILLICO,,Activé,1551,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,266078,2099,2023-10-24,CLOTURE,,false,,,872,FESTIVAL MARMAILLE / MARMAILLE EN FUGUE,RENNES,35000,2020-03-04,VALIDE,1551,,,,,9051,MAISON DE QUARTIER DE LA BELLANGERAIS,,5 RUE DU MORBIHAN,35700,RENNES,,35,Ille-et-Vilaine,2020-11-30,VALIDE,1551,89,
2023-12-19,2023-12-19,176,ANTIPODE MJC RENNES,ANTIPODE,Activé,3639,ROLE_SIB,77774999500018,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1019092,256378,event_528,2023-04-11,CLOTURE,,false,,,,,,,,,,,,,,13768,ANTIPODE,Antipode - PARVIS AGNÈS VARDA,75 AVENUE JULES MANIEZ,35000,RENNES,,35,Ille-et-Vilaine,2022-05-04,VALIDE,3639,5238,
2023-10-11,2023-10-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,246257,/event_dates/822859,2023-04-11,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2023-12-16,2023-12-16,1584,ORCHESTRE NATIONAL DE BRETAGNE,ORCHESTRE NATIONAL DE BRETAGNE,Activé,5671,ROLE_DECLARANT2,35010209100021,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20183137,2-1054646,255387,,2023-03-11,CLOTURE,,false,,,,,,,,,,,,,,9345,OPÉRA DE RENNES,Opéra de Rennes,PLACE DE LA MAIRIE,35000,RENNES,,35,Ille-et-Vilaine,2021-06-01,VALIDE,2015,89,Adresse
2024-01-19,2024-01-19,1291,ASSOCIATION LILLICO,,Activé,1551,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,266071,2091,2023-10-21,CLOTURE,,false,,,872,FESTIVAL MARMAILLE / MARMAILLE EN FUGUE,RENNES,35000,2020-03-04,VALIDE,1551,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2023-10-25,2023-10-11,3780,LA PAILLETTE,,Activé,5000,ROLE_DECLARANT1,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,243350,/event_dates/889820,2023-10-19,CLOTURE,,true,,,872,FESTIVAL MARMAILLE / MARMAILLE EN FUGUE,RENNES,35000,2020-03-04,VALIDE,1551,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2023-03-11,2023-03-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,245258,/event_dates/1050729,2023-10-28,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-09-01,2024-09-01,58,THEATRE NATIONAL DE BRETAGNE - T.N.B. CENTRE EUROPEEN DE PRODUCTION THEATRALE ET CHOREGRAPHIQUE,THEATRE NATIONAL DE BRETAGNE - T.N.B.,Activé,53,ROLE_DECLARANT1,37921397800016,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1099111,260738,,2023-10-19,CLOTURE,,false,,,,,,,,,,,,,,20426,TNB,,1 RUE SAINT-HÉLIER,35000,RENNES,,35,Ille-et-Vilaine,2024-09-01,VALIDE,53,5238,
2023-12-25,2023-12-25,3848,PARAPENTE,,Activé,5083,ROLE_DECLARANT1,79913195800024,35000,RENNES,Ille-et-Vilaine,Bretagne,65071,PLATESV-D-2021-001233,258051,,2023-10-18,CLOTURE,,false,,,,,,,,,,,,,,12952,POPUP!,POPUP!,14 RUE ABEL,75012,PARIS,,75,Paris,2022-10-01,VALIDE,942,,
2023-02-11,2023-02-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,245060,/event_dates/1050722,2023-10-27,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2023-01-11,2023-01-11,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,244993,/event_dates/1050715,2023-10-26,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2023-05-12,2023-05-12,3842,LA COMPAGNIE PRIMITIF,,Activé,5077,ROLE_DECLARANT1,80830433100032,35000,RENNES,Ille-et-Vilaine,Bretagne,80021,PLATESV-R-2021-009953,252741,,2023-10-15,CLOTURE,,false,,,3081,Rennes Storming Festival,RENNES,35000,2023-05-12,VALIDE,5077,,,,,20144,STADE ROBERT POIRIER,,6 AVENUE DU PROFESSEUR LÉON BERNARD,35000,RENNES,,35,Ille-et-Vilaine,2023-05-12,VALIDE,5077,,
2024-01-19,2024-01-19,1291,ASSOCIATION LILLICO,,Activé,1551,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,266075,2093,2023-10-24,CLOTURE,,false,,,872,FESTIVAL MARMAILLE / MARMAILLE EN FUGUE,RENNES,35000,2020-03-04,VALIDE,1551,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2024-01-19,2024-01-19,1291,ASSOCIATION LILLICO,,Activé,1551,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,266074,2095,2023-10-23,CLOTURE,,false,,,872,FESTIVAL MARMAILLE / MARMAILLE EN FUGUE,RENNES,35000,2020-03-04,VALIDE,1551,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2023-05-12,2023-05-12,3842,LA COMPAGNIE PRIMITIF,,Activé,5077,ROLE_DECLARANT1,80830433100032,35000,RENNES,Ille-et-Vilaine,Bretagne,80021,PLATESV-R-2021-009953,252742,,2023-10-22,CLOTURE,,false,,,3081,Rennes Storming Festival,RENNES,35000,2023-05-12,VALIDE,5077,,,,,20145,LE CARRÉ SÉVIGNÉ,,1 RUE DU BAC,35510,CESSON-SÉVIGNÉ,,35,Ille-et-Vilaine,2023-05-12,VALIDE,5077,,
2024-04-26,2024-04-26,2287,CENTRE DE PRODUCTION DES PAROLES CONTEMPORAINES,,Activé,3407,ROLE_SIB,41812021800049,35136,SAINT-JACQUES-DE-LA-LANDE,Ille-et-Vilaine,Bretagne,59859,PLATESV-R-2021-000431,296614,00130000000062,2023-10-21,CLOTURE,,false,,,,,,,,,,,,,,12004,CENTRE DE PRODUCTION DES PAROLES CONTEMPORAINES,,2  PL  JULES VALLES,35136,SAINT-JACQUES-DE-LA-LANDE,41812021800049,35,Ille-et-Vilaine,2021-10-25,VALIDE,3407,,
2024-01-19,2024-01-19,1291,ASSOCIATION LILLICO,,Activé,1551,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,266084,2104,2023-10-21,CLOTURE,,false,,,872,FESTIVAL MARMAILLE / MARMAILLE EN FUGUE,RENNES,35000,2020-03-04,VALIDE,1551,,,,,9051,MAISON DE QUARTIER DE LA BELLANGERAIS,,5 RUE DU MORBIHAN,35700,RENNES,,35,Ille-et-Vilaine,2020-11-30,VALIDE,1551,89,
2023-10-27,2023-10-27,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,244060,/event_dates/1116649,2023-10-21,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2023-10-26,2023-10-11,3780,LA PAILLETTE,,Activé,5000,ROLE_DECLARANT1,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,243653,/event_dates/889834,2023-10-20,CLOTURE,,true,,,872,FESTIVAL MARMAILLE / MARMAILLE EN FUGUE,RENNES,35000,2020-03-04,VALIDE,1551,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2024-01-03,2024-01-03,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,276693,/event_dates/1290649,2024-02-24,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2023-12-16,2023-12-16,1584,ORCHESTRE NATIONAL DE BRETAGNE,ORCHESTRE NATIONAL DE BRETAGNE,Activé,5671,ROLE_DECLARANT2,35010209100021,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20183137,2-1054646,255392,,2023-10-19,CLOTURE,,false,,,,,,,,,,,,,,9345,OPÉRA DE RENNES,Opéra de Rennes,PLACE DE LA MAIRIE,35000,RENNES,,35,Ille-et-Vilaine,2021-06-01,VALIDE,2015,89,Adresse
2024-04-22,2024-04-22,654,CENTRE CHOREGRAPHIQUE NATIONAL DE RENNES ET DE BRETAGNE,FAIRE CCN RENNES,Activé,689,ROLE_DECLARANT1,31464796700020,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20181231,1-1110488,294559,,2024-02-23,CLOTURE,,false,,,,,,,,,,,,,,5794,CCNRB,,38 RUE SAINT MELAINE CS 20831,35108,RENNES CEDEX,31464796700020,35,Ille-et-Vilaine,2019-02-26,VALIDE,,,
2024-03-14,2024-03-14,3063,LE GRAND CORDEL MAISON DES JEUNES ET DE LA CULTURE,Association,Activé,5994,ROLE_DECLARANT2,77774992000024,35700,RENNES,Ille-et-Vilaine,Bretagne,DOS20196625,1-1039842,279425,,2024-02-16,CLOTURE,,false,,,,,,,,,,,,,,3354,LE GRAND CORDEL MAISON DES JEUNES ET DE LA CULTURE,,18  RUE  DES PLANTES,35700,RENNES,77774992000024,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-04-26,2024-04-26,2287,CENTRE DE PRODUCTION DES PAROLES CONTEMPORAINES,,Activé,3407,ROLE_SIB,41812021800049,35136,SAINT-JACQUES-DE-LA-LANDE,Ille-et-Vilaine,Bretagne,59859,PLATESV-R-2021-000431,296612,00130000000061,2023-12-10,CLOTURE,,false,,,,,,,,,,,,,,12004,CENTRE DE PRODUCTION DES PAROLES CONTEMPORAINES,,2  PL  JULES VALLES,35136,SAINT-JACQUES-DE-LA-LANDE,41812021800049,35,Ille-et-Vilaine,2021-10-25,VALIDE,3407,,
2024-02-20,2024-12-03,3780,LA PAILLETTE,,Activé,5000,ROLE_DECLARANT1,77774969800034,35000,RENNES,Ille-et-Vilaine,Bretagne,52745,PLATESV-R-2020-009633,274268,/event_dates/890142,2024-02-14,CLOTURE,,true,1116,WATERPROOF plongez dans la danse,3146,Festival Waterproof,RENNES,35200,2024-12-01,FUSIONNE,5001,,,2868,ASS MJC LA PAILLETTE,9054,LA PAILLETTE,,2 RUE DU PRÉ DE BRIS,35000,RENNES,,35,Ille-et-Vilaine,2020-11-30,FUSIONNE,1551,89,
2024-03-13,2024-03-13,58,THEATRE NATIONAL DE BRETAGNE - T.N.B. CENTRE EUROPEEN DE PRODUCTION THEATRALE ET CHOREGRAPHIQUE,THEATRE NATIONAL DE BRETAGNE - T.N.B.,Activé,53,ROLE_DECLARANT1,37921397800016,35000,RENNES,Ille-et-Vilaine,Bretagne,,3-1099111,279228,,2024-02-14,CLOTURE,,false,,,,,,,,,,,,,,20426,TNB,,1 RUE SAINT-HÉLIER,35000,RENNES,,35,Ille-et-Vilaine,2024-09-01,VALIDE,53,5238,
2024-08-04,2024-08-04,1291,ASSOCIATION LILLICO,,Activé,1551,ROLE_SIB,78975485000038,35000,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2020-000183,287825,2182,2024-02-13,CLOTURE,,false,1116,WATERPROOF plongez dans la danse,1726,Festival Waterproof,RENNES,35000,2022-08-04,FUSIONNE,1551,,,,,16849,SALLE GUY ROPARTZ,,14 RUE GUY ROPARTZ,35700,RENNES,,35,Ille-et-Vilaine,2023-01-16,VALIDE,1551,,
2024-10-05,2024-10-05,3163,3 P'TIT TOUR,,Activé,4142,ROLE_DECLARANT1,41013812700015,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20196449,3-1006236,300232,,2023-09-12,CLOTURE,,true,,,2619,BARS EN TRANS,RENNES,35000,2023-04-26,VALIDE,4142,,,,,18082,LA CAVALE,,2 RUE DE REDON,35000,RENNES,,35,Ille-et-Vilaine,2023-04-26,VALIDE,4142,,
2024-10-05,2024-10-05,3163,3 P'TIT TOUR,,Activé,4142,ROLE_DECLARANT1,41013812700015,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20196449,3-1006236,300285,,2023-09-12,CLOTURE,,true,,,2619,BARS EN TRANS,RENNES,35000,2023-04-26,VALIDE,4142,,,,,18086,THE PENNY LANE PUB,,1 RUE DE COËTQUEN,35000,RENNES,,35,Ille-et-Vilaine,2023-04-26,VALIDE,4142,,
2024-10-05,2024-10-05,3163,3 P'TIT TOUR,,Activé,4142,ROLE_DECLARANT1,41013812700015,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20196449,3-1006236,300249,,2023-09-12,CLOTURE,,true,,,2619,BARS EN TRANS,RENNES,35000,2023-04-26,VALIDE,4142,,,,,2890,THEATRE DE LA PARCHEMINERIE,,23  RUE  DE LA PARCHEMINERIE,35000,RENNES,77773680200029,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
2024-10-05,2024-10-05,3163,3 P'TIT TOUR,,Activé,4142,ROLE_DECLARANT1,41013812700015,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20196449,3-1006236,300289,,2023-09-12,CLOTURE,,true,,,2619,BARS EN TRANS,RENNES,35000,2023-04-26,VALIDE,4142,,,,,18088,L'AMROK,,6G RUE DE BREST,35000,RENNES,,35,Ille-et-Vilaine,2023-04-26,VALIDE,4142,,
2023-12-15,2023-12-15,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,255097,/event_dates/1050988,2023-09-12,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2023-12-14,2023-12-14,3284,COMEDIE DE RENNES,,Activé,4315,ROLE_SIB,90319904000010,35700,RENNES,Ille-et-Vilaine,Bretagne,,PLATESV-D-2022-003733,254786,/event_dates/1179454,2023-08-12,CLOTURE,,false,,,,,,,,,,,,,,14581,COMÉDIE DE RENNES,,31 RUE XAVIER GRALL,35700,RENNES,,35,Ille-et-Vilaine,2022-06-24,VALIDE,4314,,
2024-03-26,2024-03-26,1584,ORCHESTRE NATIONAL DE BRETAGNE,ORCHESTRE NATIONAL DE BRETAGNE,Activé,5671,ROLE_DECLARANT2,35010209100021,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20183137,2-1054646,282944,,2024-10-02,CLOTURE,,false,,,,,,,,,,,,,,9526,COUVENT DES JACOBINS,Couvent des Jacobins - Centre des Congrès de Rennes Métropole,20 PLACE SAINTE-ANNE,35000,RENNES,,35,Ille-et-Vilaine,2021-01-22,VALIDE,2015,,
2024-10-05,2024-10-05,3163,3 P'TIT TOUR,,Activé,4142,ROLE_DECLARANT1,41013812700015,35000,RENNES,Ille-et-Vilaine,Bretagne,DOS20196449,3-1006236,300246,,2023-08-12,CLOTURE,,true,,,2619,BARS EN TRANS,RENNES,35000,2023-04-26,VALIDE,4142,,,,,2890,THEATRE DE LA PARCHEMINERIE,,23  RUE  DE LA PARCHEMINERIE,35000,RENNES,77773680200029,35,Ille-et-Vilaine,2018-06-27,VALIDE,,,
