Code département,Libellé département,Code commune,Libellé commune,Code BV,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,Numéro de panneau 1,Nuance candidat 1,Nom candidat 1,Prénom candidat 1,Sexe candidat 1,Voix 1,% Voix/inscrits 1,% Voix/exprimés 1,Elu 1,Numéro de panneau 2,Nuance candidat 2,Nom candidat 2,Prénom candidat 2,Sexe candidat 2,Voix 2,% Voix/inscrits 2,% Voix/exprimés 2,Elu 2,Numéro de panneau 3,Nuance candidat 3,Nom candidat 3,Prénom candidat 3,Sexe candidat 3,Voix 3,% Voix/inscrits 3,% Voix/exprimés 3,Elu 3,Numéro de panneau 4,Nuance candidat 4,Nom candidat 4,Prénom candidat 4,Sexe candidat 4,Voix 4,% Voix/inscrits 4,% Voix/exprimés 4,Elu 4,Numéro de panneau 5,Nuance candidat 5,Nom candidat 5,Prénom candidat 5,Sexe candidat 5,Voix 5,% Voix/inscrits 5,% Voix/exprimés 5,Elu 5,Numéro de panneau 6,Nuance candidat 6,Nom candidat 6,Prénom candidat 6,Sexe candidat 6,Voix 6,% Voix/inscrits 6,% Voix/exprimés 6,Elu 6,Numéro de panneau 7,Nuance candidat 7,Nom candidat 7,Prénom candidat 7,Sexe candidat 7,Voix 7,% Voix/inscrits 7,% Voix/exprimés 7,Elu 7,Numéro de panneau 8,Nuance candidat 8,Nom candidat 8,Prénom candidat 8,Sexe candidat 8,Voix 8,% Voix/inscrits 8,% Voix/exprimés 8,Elu 8,Numéro de panneau 9,Nuance candidat 9,Nom candidat 9,Prénom candidat 9,Sexe candidat 9,Voix 9,% Voix/inscrits 9,% Voix/exprimés 9,Elu 9,Numéro de panneau 10,Nuance candidat 10,Nom candidat 10,Prénom candidat 10,Sexe candidat 10,Voix 10,% Voix/inscrits 10,% Voix/exprimés 10,Elu 10,Numéro de panneau 11,Nuance candidat 11,Nom candidat 11,Prénom candidat 11,Sexe candidat 11,Voix 11,% Voix/inscrits 11,% Voix/exprimés 11,Elu 11,Numéro de panneau 12,Nuance candidat 12,Nom candidat 12,Prénom candidat 12,Sexe candidat 12,Voix 12,% Voix/inscrits 12,% Voix/exprimés 12,Elu 12,Numéro de panneau 13,Nuance candidat 13,Nom candidat 13,Prénom candidat 13,Sexe candidat 13,Voix 13,% Voix/inscrits 13,% Voix/exprimés 13,Elu 13,Numéro de panneau 14,Nuance candidat 14,Nom candidat 14,Prénom candidat 14,Sexe candidat 14,Voix 14,% Voix/inscrits 14,% Voix/exprimés 14,Elu 14,Numéro de panneau 15,Nuance candidat 15,Nom candidat 15,Prénom candidat 15,Sexe candidat 15,Voix 15,% Voix/inscrits 15,% Voix/exprimés 15,Elu 15,Numéro de panneau 16,Nuance candidat 16,Nom candidat 16,Prénom candidat 16,Sexe candidat 16,Voix 16,% Voix/inscrits 16,% Voix/exprimés 16,Elu 16,Numéro de panneau 17,Nuance candidat 17,Nom candidat 17,Prénom candidat 17,Sexe candidat 17,Voix 17,% Voix/inscrits 17,% Voix/exprimés 17,Elu 17,Numéro de panneau 18,Nuance candidat 18,Nom candidat 18,Prénom candidat 18,Sexe candidat 18,Voix 18,% Voix/inscrits 18,% Voix/exprimés 18,Elu 18,Numéro de panneau 19,Nuance candidat 19,Nom candidat 19,Prénom candidat 19,Sexe candidat 19,Voix 19,% Voix/inscrits 19,% Voix/exprimés 19,Elu 19
35,Ille-et-Vilaine,35240,Le Rheu,6,903,678,"75,08%",225,"24,92%",658,"72,87%","97,05%",13,"1,44%","1,92%",7,"0,78%","1,03%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,288,"31,89%","43,77%",élu,3,LR,GARGAM,Mahé,MASCULIN,45,"4,98%","6,84%",,4,RN,LUCCO,Kellie,FEMININ,155,"17,17%","23,56%",,5,ENS,MAUZE,Hermine,FEMININ,153,"16,94%","23,25%",,6,REG,EGRON,Maël,MASCULIN,8,"0,89%","1,22%",,7,EXG,LUCAS,Fabrice,MASCULIN,9,"1,00%","1,37%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35240,Le Rheu,7,965,705,"73,06%",260,"26,94%",693,"71,81%","98,30%",6,"0,62%","0,85%",6,"0,62%","0,85%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,319,"33,06%","46,03%",élu,3,LR,GARGAM,Mahé,MASCULIN,32,"3,32%","4,62%",,4,RN,LUCCO,Kellie,FEMININ,124,"12,85%","17,89%",,5,ENS,MAUZE,Hermine,FEMININ,202,"20,93%","29,15%",,6,REG,EGRON,Maël,MASCULIN,12,"1,24%","1,73%",,7,EXG,LUCAS,Fabrice,MASCULIN,4,"0,41%","0,58%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35245,Romillé,1,921,695,"75,46%",226,"24,54%",669,"72,64%","96,26%",21,"2,28%","3,02%",5,"0,54%","0,72%",1,RN,D'ORSANNE,Virginie,FEMININ,146,"15,85%","21,82%",,2,ENS,FAILLÉ,Charlotte,FEMININ,257,"27,90%","38,42%",,3,EXG,AMISSE,Jean-Louis,MASCULIN,12,"1,30%","1,79%",,4,UG,ROUAUX,Claudia,FEMININ,228,"24,76%","34,08%",,5,REG,GUIHARD,Mathieu,MASCULIN,12,"1,30%","1,79%",,6,DVD,ROULET,Victor,MASCULIN,14,"1,52%","2,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35245,Romillé,2,652,467,"71,63%",185,"28,37%",454,"69,63%","97,22%",4,"0,61%","0,86%",9,"1,38%","1,93%",1,RN,D'ORSANNE,Virginie,FEMININ,117,"17,94%","25,77%",,2,ENS,FAILLÉ,Charlotte,FEMININ,119,"18,25%","26,21%",,3,EXG,AMISSE,Jean-Louis,MASCULIN,10,"1,53%","2,20%",,4,UG,ROUAUX,Claudia,FEMININ,178,"27,30%","39,21%",,5,REG,GUIHARD,Mathieu,MASCULIN,14,"2,15%","3,08%",,6,DVD,ROULET,Victor,MASCULIN,16,"2,45%","3,52%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35245,Romillé,3,975,743,"76,21%",232,"23,79%",719,"73,74%","96,77%",16,"1,64%","2,15%",8,"0,82%","1,08%",1,RN,D'ORSANNE,Virginie,FEMININ,161,"16,51%","22,39%",,2,ENS,FAILLÉ,Charlotte,FEMININ,246,"25,23%","34,21%",,3,EXG,AMISSE,Jean-Louis,MASCULIN,4,"0,41%","0,56%",,4,UG,ROUAUX,Claudia,FEMININ,272,"27,90%","37,83%",,5,REG,GUIHARD,Mathieu,MASCULIN,15,"1,54%","2,09%",,6,DVD,ROULET,Victor,MASCULIN,21,"2,15%","2,92%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35245,Romillé,4,584,436,"74,66%",148,"25,34%",428,"73,29%","98,17%",7,"1,20%","1,61%",1,"0,17%","0,23%",1,RN,D'ORSANNE,Virginie,FEMININ,125,"21,40%","29,21%",,2,ENS,FAILLÉ,Charlotte,FEMININ,129,"22,09%","30,14%",,3,EXG,AMISSE,Jean-Louis,MASCULIN,2,"0,34%","0,47%",,4,UG,ROUAUX,Claudia,FEMININ,152,"26,03%","35,51%",,5,REG,GUIHARD,Mathieu,MASCULIN,10,"1,71%","2,34%",,6,DVD,ROULET,Victor,MASCULIN,10,"1,71%","2,34%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35250,Saint-Armel,1,931,721,"77,44%",210,"22,56%",697,"74,87%","96,67%",7,"0,75%","0,97%",17,"1,83%","2,36%",1,UG,RENAULT,Gilles,MASCULIN,295,"31,69%","42,32%",,2,EXG,JARNY,Christelle,FEMININ,9,"0,97%","1,29%",,3,RN,GILOIS,Françoise,FEMININ,181,"19,44%","25,97%",,4,ENS,LE NABOUR,Christine,FEMININ,212,"22,77%","30,42%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35250,Saint-Armel,2,765,596,"77,91%",169,"22,09%",579,"75,69%","97,15%",13,"1,70%","2,18%",4,"0,52%","0,67%",1,UG,RENAULT,Gilles,MASCULIN,227,"29,67%","39,21%",,2,EXG,JARNY,Christelle,FEMININ,9,"1,18%","1,55%",,3,RN,GILOIS,Françoise,FEMININ,133,"17,39%","22,97%",,4,ENS,LE NABOUR,Christine,FEMININ,210,"27,45%","36,27%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35266,Saint-Erblon,1,867,670,"77,28%",197,"22,72%",654,"75,43%","97,61%",14,"1,61%","2,09%",2,"0,23%","0,30%",1,UG,MESMEUR,Marie,FEMININ,174,"20,07%","26,61%",,2,DVG,VASQUEZ,Rosa,FEMININ,6,"0,69%","0,92%",,3,LR,LE GALL,Joëlle,FEMININ,37,"4,27%","5,66%",,4,DVG,MATHIEU,Frédéric,MASCULIN,0,"0,00%","0,00%",,5,ENS,BOUCHER,Nicolas,MASCULIN,275,"31,72%","42,05%",,6,EXG,HAMON,Valérie,FEMININ,7,"0,81%","1,07%",,7,RN,REY DU BOISSIEU,Jeanne,FEMININ,146,"16,84%","22,32%",,8,REG,GIRARD,Sébastien,MASCULIN,9,"1,04%","1,38%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35266,Saint-Erblon,2,1060,805,"75,94%",255,"24,06%",778,"73,40%","96,65%",22,"2,08%","2,73%",5,"0,47%","0,62%",1,UG,MESMEUR,Marie,FEMININ,265,"25,00%","34,06%",,2,DVG,VASQUEZ,Rosa,FEMININ,9,"0,85%","1,16%",,3,LR,LE GALL,Joëlle,FEMININ,41,"3,87%","5,27%",,4,DVG,MATHIEU,Frédéric,MASCULIN,0,"0,00%","0,00%",,5,ENS,BOUCHER,Nicolas,MASCULIN,245,"23,11%","31,49%",,6,EXG,HAMON,Valérie,FEMININ,9,"0,85%","1,16%",,7,RN,REY DU BOISSIEU,Jeanne,FEMININ,197,"18,58%","25,32%",,8,REG,GIRARD,Sébastien,MASCULIN,12,"1,13%","1,54%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35266,Saint-Erblon,3,722,516,"71,47%",206,"28,53%",506,"70,08%","98,06%",8,"1,11%","1,55%",2,"0,28%","0,39%",1,UG,MESMEUR,Marie,FEMININ,144,"19,94%","28,46%",,2,DVG,VASQUEZ,Rosa,FEMININ,3,"0,42%","0,59%",,3,LR,LE GALL,Joëlle,FEMININ,41,"5,68%","8,10%",,4,DVG,MATHIEU,Frédéric,MASCULIN,0,"0,00%","0,00%",,5,ENS,BOUCHER,Nicolas,MASCULIN,192,"26,59%","37,94%",,6,EXG,HAMON,Valérie,FEMININ,10,"1,39%","1,98%",,7,RN,REY DU BOISSIEU,Jeanne,FEMININ,112,"15,51%","22,13%",,8,REG,GIRARD,Sébastien,MASCULIN,4,"0,55%","0,79%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35275,Saint-Gilles,1,737,554,"75,17%",183,"24,83%",538,"73,00%","97,11%",13,"1,76%","2,35%",3,"0,41%","0,54%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,185,"25,10%","34,39%",élu,3,LR,GARGAM,Mahé,MASCULIN,27,"3,66%","5,02%",,4,RN,LUCCO,Kellie,FEMININ,135,"18,32%","25,09%",,5,ENS,MAUZE,Hermine,FEMININ,171,"23,20%","31,78%",,6,REG,EGRON,Maël,MASCULIN,9,"1,22%","1,67%",,7,EXG,LUCAS,Fabrice,MASCULIN,11,"1,49%","2,04%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35275,Saint-Gilles,2,929,728,"78,36%",201,"21,64%",712,"76,64%","97,80%",10,"1,08%","1,37%",6,"0,65%","0,82%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,253,"27,23%","35,53%",élu,3,LR,GARGAM,Mahé,MASCULIN,40,"4,31%","5,62%",,4,RN,LUCCO,Kellie,FEMININ,159,"17,12%","22,33%",,5,ENS,MAUZE,Hermine,FEMININ,249,"26,80%","34,97%",,6,REG,EGRON,Maël,MASCULIN,6,"0,65%","0,84%",,7,EXG,LUCAS,Fabrice,MASCULIN,5,"0,54%","0,70%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35275,Saint-Gilles,3,1077,882,"81,89%",195,"18,11%",858,"79,67%","97,28%",15,"1,39%","1,70%",9,"0,84%","1,02%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,316,"29,34%","36,83%",élu,3,LR,GARGAM,Mahé,MASCULIN,40,"3,71%","4,66%",,4,RN,LUCCO,Kellie,FEMININ,184,"17,08%","21,45%",,5,ENS,MAUZE,Hermine,FEMININ,295,"27,39%","34,38%",,6,REG,EGRON,Maël,MASCULIN,16,"1,49%","1,86%",,7,EXG,LUCAS,Fabrice,MASCULIN,7,"0,65%","0,82%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35275,Saint-Gilles,4,846,687,"81,21%",159,"18,79%",670,"79,20%","97,53%",15,"1,77%","2,18%",2,"0,24%","0,29%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,264,"31,21%","39,40%",élu,3,LR,GARGAM,Mahé,MASCULIN,45,"5,32%","6,72%",,4,RN,LUCCO,Kellie,FEMININ,132,"15,60%","19,70%",,5,ENS,MAUZE,Hermine,FEMININ,217,"25,65%","32,39%",,6,REG,EGRON,Maël,MASCULIN,9,"1,06%","1,34%",,7,EXG,LUCAS,Fabrice,MASCULIN,3,"0,35%","0,45%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35278,Saint-Grégoire,1,896,668,"74,55%",228,"25,45%",663,"74,00%","99,25%",4,"0,45%","0,60%",1,"0,11%","0,15%",1,EXG,DEFRANCE,Florence,FEMININ,7,"0,78%","1,06%",,2,LR,DECOURCELLE,Christophe,MASCULIN,70,"7,81%","10,56%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,290,"32,37%","43,74%",,4,RN,VANHAECKE,Bérénice,FEMININ,117,"13,06%","17,65%",,5,UG,LAHAIS,Tristan,MASCULIN,179,"19,98%","27,00%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35278,Saint-Grégoire,2,906,702,"77,48%",204,"22,52%",696,"76,82%","99,15%",6,"0,66%","0,85%",0,"0,00%","0,00%",1,EXG,DEFRANCE,Florence,FEMININ,3,"0,33%","0,43%",,2,LR,DECOURCELLE,Christophe,MASCULIN,80,"8,83%","11,49%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,322,"35,54%","46,26%",,4,RN,VANHAECKE,Bérénice,FEMININ,91,"10,04%","13,07%",,5,UG,LAHAIS,Tristan,MASCULIN,199,"21,96%","28,59%",,6,ECO,HANNE,Olivier,MASCULIN,1,"0,11%","0,14%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35278,Saint-Grégoire,3,804,659,"81,97%",145,"18,03%",651,"80,97%","98,79%",6,"0,75%","0,91%",2,"0,25%","0,30%",1,EXG,DEFRANCE,Florence,FEMININ,3,"0,37%","0,46%",,2,LR,DECOURCELLE,Christophe,MASCULIN,53,"6,59%","8,14%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,315,"39,18%","48,39%",,4,RN,VANHAECKE,Bérénice,FEMININ,79,"9,83%","12,14%",,5,UG,LAHAIS,Tristan,MASCULIN,201,"25,00%","30,88%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35278,Saint-Grégoire,4,1058,825,"77,98%",233,"22,02%",813,"76,84%","98,55%",9,"0,85%","1,09%",3,"0,28%","0,36%",1,EXG,DEFRANCE,Florence,FEMININ,7,"0,66%","0,86%",,2,LR,DECOURCELLE,Christophe,MASCULIN,77,"7,28%","9,47%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,383,"36,20%","47,11%",,4,RN,VANHAECKE,Bérénice,FEMININ,160,"15,12%","19,68%",,5,UG,LAHAIS,Tristan,MASCULIN,186,"17,58%","22,88%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35278,Saint-Grégoire,5,620,486,"78,39%",134,"21,61%",477,"76,94%","98,15%",8,"1,29%","1,65%",1,"0,16%","0,21%",1,EXG,DEFRANCE,Florence,FEMININ,3,"0,48%","0,63%",,2,LR,DECOURCELLE,Christophe,MASCULIN,45,"7,26%","9,43%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,164,"26,45%","34,38%",,4,RN,VANHAECKE,Bérénice,FEMININ,82,"13,23%","17,19%",,5,UG,LAHAIS,Tristan,MASCULIN,183,"29,52%","38,36%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35278,Saint-Grégoire,6,844,684,"81,04%",160,"18,96%",674,"79,86%","98,54%",7,"0,83%","1,02%",3,"0,36%","0,44%",1,EXG,DEFRANCE,Florence,FEMININ,1,"0,12%","0,15%",,2,LR,DECOURCELLE,Christophe,MASCULIN,75,"8,89%","11,13%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,346,"41,00%","51,34%",,4,RN,VANHAECKE,Bérénice,FEMININ,95,"11,26%","14,09%",,5,UG,LAHAIS,Tristan,MASCULIN,156,"18,48%","23,15%",,6,ECO,HANNE,Olivier,MASCULIN,1,"0,12%","0,15%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35278,Saint-Grégoire,7,863,709,"82,16%",154,"17,84%",695,"80,53%","98,03%",6,"0,70%","0,85%",8,"0,93%","1,13%",1,EXG,DEFRANCE,Florence,FEMININ,4,"0,46%","0,58%",,2,LR,DECOURCELLE,Christophe,MASCULIN,68,"7,88%","9,78%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,359,"41,60%","51,65%",,4,RN,VANHAECKE,Bérénice,FEMININ,105,"12,17%","15,11%",,5,UG,LAHAIS,Tristan,MASCULIN,159,"18,42%","22,88%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35278,Saint-Grégoire,8,670,539,"80,45%",131,"19,55%",535,"79,85%","99,26%",3,"0,45%","0,56%",1,"0,15%","0,19%",1,EXG,DEFRANCE,Florence,FEMININ,4,"0,60%","0,75%",,2,LR,DECOURCELLE,Christophe,MASCULIN,36,"5,37%","6,73%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,178,"26,57%","33,27%",,4,RN,VANHAECKE,Bérénice,FEMININ,69,"10,30%","12,90%",,5,UG,LAHAIS,Tristan,MASCULIN,246,"36,72%","45,98%",,6,ECO,HANNE,Olivier,MASCULIN,2,"0,30%","0,37%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35278,Saint-Grégoire,9,634,511,"80,60%",123,"19,40%",504,"79,50%","98,63%",3,"0,47%","0,59%",4,"0,63%","0,78%",1,EXG,DEFRANCE,Florence,FEMININ,0,"0,00%","0,00%",,2,LR,DECOURCELLE,Christophe,MASCULIN,53,"8,36%","10,52%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,241,"38,01%","47,82%",,4,RN,VANHAECKE,Bérénice,FEMININ,82,"12,93%","16,27%",,5,UG,LAHAIS,Tristan,MASCULIN,128,"20,19%","25,40%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35278,Saint-Grégoire,10,784,624,"79,59%",160,"20,41%",614,"78,32%","98,40%",8,"1,02%","1,28%",2,"0,26%","0,32%",1,EXG,DEFRANCE,Florence,FEMININ,4,"0,51%","0,65%",,2,LR,DECOURCELLE,Christophe,MASCULIN,75,"9,57%","12,21%",,3,ENS,MAILLART-MÉHAIGNERIE,Laurence,FEMININ,237,"30,23%","38,60%",,4,RN,VANHAECKE,Bérénice,FEMININ,114,"14,54%","18,57%",,5,UG,LAHAIS,Tristan,MASCULIN,184,"23,47%","29,97%",,6,ECO,HANNE,Olivier,MASCULIN,0,"0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35281,Saint-Jacques-de-la-Lande,1,1137,706,"62,09%",431,"37,91%",690,"60,69%","97,73%",10,"0,88%","1,42%",6,"0,53%","0,85%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,397,"34,92%","57,54%",élu,3,LR,GARGAM,Mahé,MASCULIN,19,"1,67%","2,75%",,4,RN,LUCCO,Kellie,FEMININ,124,"10,91%","17,97%",,5,ENS,MAUZE,Hermine,FEMININ,119,"10,47%","17,25%",,6,REG,EGRON,Maël,MASCULIN,17,"1,50%","2,46%",,7,EXG,LUCAS,Fabrice,MASCULIN,14,"1,23%","2,03%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Ille-et-Vilaine,35281,Saint-Jacques-de-la-Lande,2,1164,821,"70,53%",343,"29,47%",812,"69,76%","98,90%",5,"0,43%","0,61%",4,"0,34%","0,49%",1,ECO,CHAMPALAUNE,Camille,MASCULIN,0,"0,00%","0,00%",,2,UG,BOULOUX,Mickaël,MASCULIN,466,"40,03%","57,39%",élu,3,LR,GARGAM,Mahé,MASCULIN,27,"2,32%","3,33%",,4,RN,LUCCO,Kellie,FEMININ,146,"12,54%","17,98%",,5,ENS,MAUZE,Hermine,FEMININ,144,"12,37%","17,73%",,6,REG,EGRON,Maël,MASCULIN,11,"0,95%","1,35%",,7,EXG,LUCAS,Fabrice,MASCULIN,18,"1,55%","2,22%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
