iris2019,semaine_glissante,clage_65,ti_classe,td_classe,tp_classe
352380801,2020-12-29-2021-01-04,65,[250;500[,[2500;Max],[5;10[
352380802,2020-12-29-2021-01-04,65,[150;250[,[1500;2000[,[10;15[
352380803,2020-12-29-2021-01-04,65,[0;10[,[1500;2000[,[0;1[
352380804,2020-12-29-2021-01-04,65,[0;10[,[2000;2500[,[0;1[
352380805,2020-12-29-2021-01-04,65,[0;10[,[1500;2000[,[0;1[
352380806,2020-12-29-2021-01-04,65,[0;10[,[2500;Max],[0;1[
352380807,2020-12-29-2021-01-04,65,[0;10[,[600;800[,[0;1[
352380808,2020-12-29-2021-01-04,65,[0;10[,[2000;2500[,[0;1[
352380901,2020-12-29-2021-01-04,65,[0;10[,[2000;2500[,[0;1[
352380902,2020-12-29-2021-01-04,65,[0;10[,[1500;2000[,[0;1[
352380903,2020-12-29-2021-01-04,65,[50;150[,[2500;Max],[1;5[
352380904,2020-12-29-2021-01-04,65,[0;10[,[1000;1500[,[0;1[
352380905,2020-12-29-2021-01-04,65,[0;10[,[0;300[,[0;1[
352381001,2020-12-29-2021-01-04,65,[0;10[,[1500;2000[,[0;1[
352381002,2020-12-29-2021-01-04,65,[150;250[,[1000;1500[,[15;20[
352381003,2020-12-29-2021-01-04,65,[250;500[,[2000;2500[,[10;15[
352381004,2020-12-29-2021-01-04,65,[0;10[,[2500;Max],[0;1[
352381005,2020-12-29-2021-01-04,65,[0;10[,[2000;2500[,[0;1[
352381006,2020-12-29-2021-01-04,65,[0;10[,[2500;Max],[0;1[
352381007,2020-12-29-2021-01-04,65,[0;10[,[1500;2000[,[0;1[
352381008,2020-12-29-2021-01-04,65,[0;10[,[0;300[,[0;1[
352381101,2020-12-29-2021-01-04,65,[0;10[,[300;600[,[0;1[
352381102,2020-12-29-2021-01-04,65,[0;10[,[1500;2000[,[0;1[
352381103,2020-12-29-2021-01-04,65,[0;10[,[1000;1500[,[0;1[
352381104,2020-12-29-2021-01-04,65,[0;10[,[2000;2500[,[0;1[
352381105,2020-12-29-2021-01-04,65,[250;500[,[1000;1500[,[25;30[
352381106,2020-12-29-2021-01-04,65,[0;10[,[1500;2000[,[0;1[
352381107,2020-12-29-2021-01-04,65,[0;10[,[1000;1500[,[0;1[
352381108,2020-12-29-2021-01-04,65,[0;10[,[2000;2500[,[0;1[
352381109,2020-12-29-2021-01-04,65,[0;10[,[2000;2500[,[0;1[
352381201,2020-12-29-2021-01-04,65,[0;10[,[300;600[,[0;1[
352381202,2020-12-29-2021-01-04,65,[0;10[,[1000;1500[,[0;1[
352381203,2020-12-29-2021-01-04,65,[0;10[,[600;800[,[0;1[
352381204,2020-12-29-2021-01-04,65,[250;500[,[2000;2500[,[10;15[
352381205,2020-12-29-2021-01-04,65,[0;10[,[1500;2000[,[0;1[
352381206,2020-12-29-2021-01-04,65,[0;10[,[1500;2000[,[0;1[
352381207,2020-12-29-2021-01-04,65,[0;10[,[300;600[,[0;1[
352380101,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380102,2020-12-30-2021-01-05,0,[0;10[,[2000;2500[,[0;1[
352380103,2020-12-30-2021-01-05,0,[250;500[,[2500;Max],[10;15[
352380104,2020-12-30-2021-01-05,0,[150;250[,[2500;Max],[5;10[
352380105,2020-12-30-2021-01-05,0,[0;10[,[2500;Max],[0;1[
352380106,2020-12-30-2021-01-05,0,[0;10[,[2000;2500[,[0;1[
352380107,2020-12-30-2021-01-05,0,[0;10[,[2500;Max],[0;1[
352380108,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380109,2020-12-30-2021-01-05,0,[0;10[,[2500;Max],[0;1[
352380110,2020-12-30-2021-01-05,0,[20;50[,[2000;2500[,[1;5[
352380201,2020-12-30-2021-01-05,0,[50;150[,[2000;2500[,[1;5[
352380202,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380203,2020-12-30-2021-01-05,0,[50;150[,[2000;2500[,[1;5[
352380204,2020-12-30-2021-01-05,0,[20;50[,[2500;Max],[1;5[
352380205,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380206,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380207,2020-12-30-2021-01-05,0,[20;50[,[2000;2500[,[1;5[
352380208,2020-12-30-2021-01-05,0,[20;50[,[2500;Max],[0;1[
352380209,2020-12-30-2021-01-05,0,[20;50[,[2500;Max],[1;5[
352380301,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380302,2020-12-30-2021-01-05,0,[20;50[,[2500;Max],[1;5[
352380303,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380304,2020-12-30-2021-01-05,0,[50;150[,[2000;2500[,[1;5[
352380305,2020-12-30-2021-01-05,0,[0;10[,[2500;Max],[0;1[
352380306,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[5;10[
352380307,2020-12-30-2021-01-05,0,[0;10[,[1500;2000[,[0;1[
352380308,2020-12-30-2021-01-05,0,,,
352380401,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380402,2020-12-30-2021-01-05,0,[250;500[,[2500;Max],[5;10[
352380403,2020-12-30-2021-01-05,0,[250;500[,[1000;1500[,[25;30[
352380501,2020-12-30-2021-01-05,0,[0;10[,[1000;1500[,[0;1[
352380502,2020-12-30-2021-01-05,0,[0;10[,[600;800[,[0;1[
352380503,2020-12-30-2021-01-05,0,[50;150[,[1500;2000[,[1;5[
352380504,2020-12-30-2021-01-05,0,[20;50[,[1500;2000[,[1;5[
352380505,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380506,2020-12-30-2021-01-05,0,[0;10[,[2500;Max],[0;1[
352380507,2020-12-30-2021-01-05,0,[0;10[,[2000;2500[,[0;1[
352380508,2020-12-30-2021-01-05,0,[20;50[,[1500;2000[,[1;5[
352380509,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380510,2020-12-30-2021-01-05,0,[10;20[,[2500;Max],[0;1[
352380601,2020-12-30-2021-01-05,0,[0;10[,[2500;Max],[0;1[
352380602,2020-12-30-2021-01-05,0,[0;10[,[2000;2500[,[0;1[
352380603,2020-12-30-2021-01-05,0,[50;150[,[1500;2000[,[1;5[
352380604,2020-12-30-2021-01-05,0,[20;50[,[1000;1500[,[1;5[
352380605,2020-12-30-2021-01-05,0,[0;10[,[300;600[,[1;5[
352380606,2020-12-30-2021-01-05,0,[50;150[,[2000;2500[,[1;5[
352380607,2020-12-30-2021-01-05,0,[1000;Max],[2500;Max],[1;5[
352380701,2020-12-30-2021-01-05,0,[150;250[,[2500;Max],[5;10[
352380702,2020-12-30-2021-01-05,0,[20;50[,[2500;Max],[1;5[
352380703,2020-12-30-2021-01-05,0,[20;50[,[2000;2500[,[1;5[
352380704,2020-12-30-2021-01-05,0,[10;20[,[2500;Max],[0;1[
352380705,2020-12-30-2021-01-05,0,[10;20[,[1500;2000[,[0;1[
352380706,2020-12-30-2021-01-05,0,[20;50[,[2500;Max],[1;5[
352380707,2020-12-30-2021-01-05,0,[10;20[,[2000;2500[,[0;1[
352380708,2020-12-30-2021-01-05,0,[250;500[,[2500;Max],[5;10[
352380801,2020-12-30-2021-01-05,0,[150;250[,[2500;Max],[5;10[
352380802,2020-12-30-2021-01-05,0,[150;250[,[2000;2500[,[5;10[
352380803,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380804,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380805,2020-12-30-2021-01-05,0,[0;10[,[2500;Max],[0;1[
352380806,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380807,2020-12-30-2021-01-05,0,[150;250[,[2500;Max],[5;10[
352380808,2020-12-30-2021-01-05,0,[150;250[,[2500;Max],[5;10[
352380901,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380902,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380903,2020-12-30-2021-01-05,0,[50;150[,[2500;Max],[1;5[
352380904,2020-12-30-2021-01-05,0,[50;150[,[2000;2500[,[1;5[
352380905,2020-12-30-2021-01-05,0,[0;10[,[2000;2500[,[0;1[
352381001,2020-12-30-2021-01-05,0,[20;50[,[1500;2000[,[1;5[
352381002,2020-12-30-2021-01-05,0,[50;150[,[1500;2000[,[5;10[
352381003,2020-12-30-2021-01-05,0,[50;150[,[2000;2500[,[5;10[
352381004,2020-12-30-2021-01-05,0,[0;10[,[2500;Max],[0;1[
352381005,2020-12-30-2021-01-05,0,[0;10[,[1500;2000[,[0;1[
352381006,2020-12-30-2021-01-05,0,[50;150[,[1500;2000[,[1;5[
352381007,2020-12-30-2021-01-05,0,[50;150[,[2000;2500[,[1;5[
352381008,2020-12-30-2021-01-05,0,[0;10[,[2000;2500[,[0;1[
352381101,2020-12-30-2021-01-05,0,[50;150[,[1000;1500[,[1;5[
352381102,2020-12-30-2021-01-05,0,[50;150[,[1500;2000[,[5;10[
352381103,2020-12-30-2021-01-05,0,[50;150[,[1500;2000[,[5;10[
352381104,2020-12-30-2021-01-05,0,[50;150[,[1000;1500[,[1;5[
352381105,2020-12-30-2021-01-05,0,[50;150[,[1500;2000[,[1;5[
352381106,2020-12-30-2021-01-05,0,[50;150[,[1000;1500[,[1;5[
352381107,2020-12-30-2021-01-05,0,[10;20[,[1500;2000[,[0;1[
352381108,2020-12-30-2021-01-05,0,[50;150[,[2000;2500[,[5;10[
352381109,2020-12-30-2021-01-05,0,[50;150[,[2000;2500[,[1;5[
352381201,2020-12-30-2021-01-05,0,[10;20[,[1000;1500[,[0;1[
352381202,2020-12-30-2021-01-05,0,[150;250[,[2000;2500[,[5;10[
352381203,2020-12-30-2021-01-05,0,[10;20[,[800;1000[,[1;5[
352381204,2020-12-30-2021-01-05,0,[50;150[,[2000;2500[,[5;10[
352381205,2020-12-30-2021-01-05,0,[50;150[,[2000;2500[,[1;5[
352381206,2020-12-30-2021-01-05,0,[150;250[,[2500;Max],[5;10[
352381207,2020-12-30-2021-01-05,0,[50;150[,[1000;1500[,[1;5[
352380101,2020-12-30-2021-01-05,65,[250;500[,[2500;Max],[5;10[
352380102,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380103,2020-12-30-2021-01-05,65,[250;500[,[1500;2000[,[25;30[
352380104,2020-12-30-2021-01-05,65,[250;500[,[2500;Max],[5;10[
352380105,2020-12-30-2021-01-05,65,[0;10[,[2000;2500[,[0;1[
352380106,2020-12-30-2021-01-05,65,[0;10[,[1500;2000[,[0;1[
352380107,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380108,2020-12-30-2021-01-05,65,[0;10[,[2000;2500[,[0;1[
352380109,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380110,2020-12-30-2021-01-05,65,[0;10[,[300;600[,[0;1[
352380201,2020-12-30-2021-01-05,65,[0;10[,[300;600[,[0;1[
352380202,2020-12-30-2021-01-05,65,[0;10[,[1500;2000[,[0;1[
352380203,2020-12-30-2021-01-05,65,[0;10[,[2000;2500[,[0;1[
352380204,2020-12-30-2021-01-05,65,[250;500[,[2500;Max],[10;15[
352380205,2020-12-30-2021-01-05,65,[0;10[,[1500;2000[,[0;1[
352380206,2020-12-30-2021-01-05,65,[250;500[,[2500;Max],[10;15[
352380207,2020-12-30-2021-01-05,65,[150;250[,[2000;2500[,[5;10[
352380208,2020-12-30-2021-01-05,65,[0;10[,[2000;2500[,[0;1[
352380209,2020-12-30-2021-01-05,65,[250;500[,[2500;Max],[10;15[
352380301,2020-12-30-2021-01-05,65,[50;150[,[1500;2000[,[5;10[
352380302,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380303,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380304,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380305,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380306,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380307,2020-12-30-2021-01-05,65,[0;10[,[300;600[,[0;1[
352380308,2020-12-30-2021-01-05,65,,,
352380401,2020-12-30-2021-01-05,65,[0;10[,[2000;2500[,[0;1[
352380402,2020-12-30-2021-01-05,65,[250;500[,[1500;2000[,[15;20[
352380403,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380501,2020-12-30-2021-01-05,65,[0;10[,[300;600[,[0;1[
352380502,2020-12-30-2021-01-05,65,[0;10[,[1000;1500[,[0;1[
352380503,2020-12-30-2021-01-05,65,[0;10[,[1000;1500[,[0;1[
352380504,2020-12-30-2021-01-05,65,[0;10[,[600;800[,[0;1[
352380505,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380506,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380507,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380508,2020-12-30-2021-01-05,65,[0;10[,[1000;1500[,[0;1[
352380509,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380510,2020-12-30-2021-01-05,65,[0;10[,[300;600[,[0;1[
352380601,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380602,2020-12-30-2021-01-05,65,[0;10[,[1500;2000[,[0;1[
352380603,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380604,2020-12-30-2021-01-05,65,[0;10[,[1500;2000[,[0;1[
352380605,2020-12-30-2021-01-05,65,[0;10[,[0;300[,
352380606,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380607,2020-12-30-2021-01-05,65,[0;10[,,[0;1[
352380701,2020-12-30-2021-01-05,65,[0;10[,[2000;2500[,[0;1[
352380702,2020-12-30-2021-01-05,65,[0;10[,[1000;1500[,[0;1[
352380703,2020-12-30-2021-01-05,65,[0;10[,[800;1000[,[0;1[
352380704,2020-12-30-2021-01-05,65,[0;10[,[800;1000[,[0;1[
352380705,2020-12-30-2021-01-05,65,[0;10[,[1000;1500[,[0;1[
352380706,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380707,2020-12-30-2021-01-05,65,[0;10[,[1000;1500[,[0;1[
352380708,2020-12-30-2021-01-05,65,[250;500[,[2500;Max],[15;20[
352380801,2020-12-30-2021-01-05,65,[500;1000[,[2500;Max],[15;20[
352380802,2020-12-30-2021-01-05,65,[150;250[,[800;1000[,[20;25[
352380803,2020-12-30-2021-01-05,65,[0;10[,[1500;2000[,[0;1[
352380804,2020-12-30-2021-01-05,65,[0;10[,[2000;2500[,[0;1[
352380805,2020-12-30-2021-01-05,65,[0;10[,[1000;1500[,[0;1[
352380806,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380807,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352380808,2020-12-30-2021-01-05,65,[0;10[,[2000;2500[,[0;1[
352380901,2020-12-30-2021-01-05,65,[0;10[,[2000;2500[,[0;1[
352380902,2020-12-30-2021-01-05,65,[0;10[,[2000;2500[,[0;1[
352380903,2020-12-30-2021-01-05,65,[50;150[,[2500;Max],[1;5[
352380904,2020-12-30-2021-01-05,65,[0;10[,[2000;2500[,[0;1[
352380905,2020-12-30-2021-01-05,65,[0;10[,[0;300[,[0;1[
352381001,2020-12-30-2021-01-05,65,[0;10[,[1500;2000[,[0;1[
352381002,2020-12-30-2021-01-05,65,[150;250[,[1000;1500[,[15;20[
352381003,2020-12-30-2021-01-05,65,[0;10[,[1500;2000[,[0;1[
352381004,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352381005,2020-12-30-2021-01-05,65,[0;10[,[2000;2500[,[0;1[
352381006,2020-12-30-2021-01-05,65,[0;10[,[2500;Max],[0;1[
352381007,2020-12-30-2021-01-05,65,[0;10[,[2000;2500[,[0;1[
352381008,2020-12-30-2021-01-05,65,[0;10[,[300;600[,[0;1[
352381101,2020-12-30-2021-01-05,65,[0;10[,[300;600[,[0;1[
352381102,2020-12-30-2021-01-05,65,[0;10[,[1500;2000[,[0;1[
352381103,2020-12-30-2021-01-05,65,[0;10[,[600;800[,[0;1[
352381104,2020-12-30-2021-01-05,65,[0;10[,[1500;2000[,[0;1[
352381105,2020-12-30-2021-01-05,65,[250;500[,[800;1000[,[25;30[
352381106,2020-12-30-2021-01-05,65,[0;10[,[1000;1500[,[0;1[
352381107,2020-12-30-2021-01-05,65,[0;10[,[1000;1500[,[0;1[
352381108,2020-12-30-2021-01-05,65,[150;250[,[2000;2500[,[5;10[
352381109,2020-12-30-2021-01-05,65,[0;10[,[2000;2500[,[0;1[
352381201,2020-12-30-2021-01-05,65,[0;10[,[0;300[,[0;1[
352381202,2020-12-30-2021-01-05,65,[0;10[,[1000;1500[,[0;1[
352381203,2020-12-30-2021-01-05,65,[0;10[,[0;300[,[0;1[
352381204,2020-12-30-2021-01-05,65,[250;500[,[1500;2000[,[15;20[
352381205,2020-12-30-2021-01-05,65,[0;10[,[1000;1500[,[0;1[
352381206,2020-12-30-2021-01-05,65,[0;10[,[1500;2000[,[0;1[
352381207,2020-12-30-2021-01-05,65,[0;10[,[300;600[,[0;1[
352380101,2020-12-31-2021-01-06,0,[50;150[,[2500;Max],[1;5[
352380102,2020-12-31-2021-01-06,0,[0;10[,[2000;2500[,[0;1[
352380103,2020-12-31-2021-01-06,0,[250;500[,[2500;Max],[10;15[
352380104,2020-12-31-2021-01-06,0,[250;500[,[2500;Max],[5;10[
352380105,2020-12-31-2021-01-06,0,[0;10[,[2000;2500[,[0;1[
352380106,2020-12-31-2021-01-06,0,[0;10[,[2000;2500[,[0;1[
352380107,2020-12-31-2021-01-06,0,[0;10[,[2000;2500[,[0;1[
352380108,2020-12-31-2021-01-06,0,[50;150[,[2000;2500[,[5;10[
352380109,2020-12-31-2021-01-06,0,[0;10[,[2500;Max],[0;1[
352380110,2020-12-31-2021-01-06,0,[50;150[,[2000;2500[,[1;5[
352380201,2020-12-31-2021-01-06,0,[50;150[,[1500;2000[,[5;10[
352380202,2020-12-31-2021-01-06,0,[20;50[,[2000;2500[,[1;5[
352380203,2020-12-31-2021-01-06,0,[50;150[,[2000;2500[,[1;5[
352380204,2020-12-31-2021-01-06,0,[20;50[,[2500;Max],[1;5[
352380205,2020-12-31-2021-01-06,0,[50;150[,[2500;Max],[1;5[
352380206,2020-12-31-2021-01-06,0,[150;250[,[2000;2500[,[5;10[
352380207,2020-12-31-2021-01-06,0,[20;50[,[1500;2000[,[1;5[
352380208,2020-12-31-2021-01-06,0,[50;150[,[2500;Max],[1;5[
352380209,2020-12-31-2021-01-06,0,[50;150[,[2000;2500[,[1;5[
352380301,2020-12-31-2021-01-06,0,[50;150[,[2500;Max],[1;5[
352380302,2020-12-31-2021-01-06,0,[50;150[,[2500;Max],[1;5[
352380303,2020-12-31-2021-01-06,0,[50;150[,[2500;Max],[1;5[
352380304,2020-12-31-2021-01-06,0,[50;150[,[2000;2500[,[5;10[
352380305,2020-12-31-2021-01-06,0,[20;50[,[2500;Max],[1;5[
352380306,2020-12-31-2021-01-06,0,[50;150[,[2500;Max],[5;10[
352380307,2020-12-31-2021-01-06,0,[10;20[,[1000;1500[,[0;1[
352380308,2020-12-31-2021-01-06,0,,,
352380401,2020-12-31-2021-01-06,0,[50;150[,[2500;Max],[1;5[
352380402,2020-12-31-2021-01-06,0,[250;500[,[2500;Max],[5;10[
352380403,2020-12-31-2021-01-06,0,[250;500[,[1500;2000[,[20;25[
352380501,2020-12-31-2021-01-06,0,[0;10[,[1000;1500[,[0;1[
352380502,2020-12-31-2021-01-06,0,[0;10[,[800;1000[,[0;1[
352380503,2020-12-31-2021-01-06,0,[50;150[,[1500;2000[,[5;10[
352380504,2020-12-31-2021-01-06,0,[0;10[,[1500;2000[,[0;1[
352380505,2020-12-31-2021-01-06,0,[50;150[,[2500;Max],[1;5[
352380506,2020-12-31-2021-01-06,0,[50;150[,[2500;Max],[1;5[
352380507,2020-12-31-2021-01-06,0,[0;10[,[2000;2500[,[0;1[
352380508,2020-12-31-2021-01-06,0,[50;150[,[1000;1500[,[1;5[
352380509,2020-12-31-2021-01-06,0,[50;150[,[2500;Max],[1;5[
352380510,2020-12-31-2021-01-06,0,[10;20[,[2500;Max],[0;1[
352380601,2020-12-31-2021-01-06,0,[0;10[,[2000;2500[,[0;1[
352380602,2020-12-31-2021-01-06,0,[0;10[,[2000;2500[,[0;1[
352380603,2020-12-31-2021-01-06,0,[50;150[,[1000;1500[,[1;5[
352380604,2020-12-31-2021-01-06,0,[20;50[,[1000;1500[,[1;5[
352380605,2020-12-31-2021-01-06,0,[0;10[,[0;300[,[1;5[
352380606,2020-12-31-2021-01-06,0,[20;50[,[1500;2000[,[1;5[
352380607,2020-12-31-2021-01-06,0,[1000;Max],[2500;Max],[5;10[
352380701,2020-12-31-2021-01-06,0,[50;150[,[2500;Max],[1;5[
352380702,2020-12-31-2021-01-06,0,[20;50[,[2000;2500[,[1;5[
352380703,2020-12-31-2021-01-06,0,[0;10[,[1500;2000[,[0;1[
352380704,2020-12-31-2021-01-06,0,[10;20[,[2500;Max],[0;1[
352380705,2020-12-31-2021-01-06,0,[10;20[,[1500;2000[,[0;1[
352380706,2020-12-31-2021-01-06,0,[20;50[,[2500;Max],[1;5[
352380707,2020-12-31-2021-01-06,0,[10;20[,[2000;2500[,[0;1[
352380708,2020-12-31-2021-01-06,0,[150;250[,[2500;Max],[5;10[
352380801,2020-12-31-2021-01-06,0,[150;250[,[2000;2500[,[5;10[
352380802,2020-12-31-2021-01-06,0,[150;250[,[2000;2500[,[5;10[
352380803,2020-12-31-2021-01-06,0,[150;250[,[2000;2500[,[5;10[
352380804,2020-12-31-2021-01-06,0,[50;150[,[2500;Max],[1;5[
352380805,2020-12-31-2021-01-06,0,[0;10[,[2000;2500[,[0;1[
352380806,2020-12-31-2021-01-06,0,[50;150[,[2500;Max],[1;5[
352380807,2020-12-31-2021-01-06,0,[150;250[,[2000;2500[,[5;10[
352380808,2020-12-31-2021-01-06,0,[250;500[,[2500;Max],[5;10[
352380901,2020-12-31-2021-01-06,0,[50;150[,[2000;2500[,[1;5[
352380902,2020-12-31-2021-01-06,0,[150;250[,[2500;Max],[1;5[
352380903,2020-12-31-2021-01-06,0,[150;250[,[2500;Max],[1;5[
352380904,2020-12-31-2021-01-06,0,[50;150[,[2000;2500[,[1;5[
352380905,2020-12-31-2021-01-06,0,[0;10[,[2500;Max],[0;1[
352381001,2020-12-31-2021-01-06,0,[20;50[,[1500;2000[,[1;5[
352381002,2020-12-31-2021-01-06,0,[50;150[,[1000;1500[,[5;10[
352381003,2020-12-31-2021-01-06,0,[50;150[,[2500;Max],[5;10[
352381004,2020-12-31-2021-01-06,0,[0;10[,[2500;Max],[0;1[
352381005,2020-12-31-2021-01-06,0,[0;10[,[1500;2000[,[0;1[
352381006,2020-12-31-2021-01-06,0,[50;150[,[1500;2000[,[1;5[
352381007,2020-12-31-2021-01-06,0,[50;150[,[2000;2500[,[1;5[
352381008,2020-12-31-2021-01-06,0,[0;10[,[2000;2500[,[0;1[
352381101,2020-12-31-2021-01-06,0,[10;20[,[1000;1500[,[0;1[
352381102,2020-12-31-2021-01-06,0,[150;250[,[1500;2000[,[10;15[
352381103,2020-12-31-2021-01-06,0,[150;250[,[1500;2000[,[5;10[
352381104,2020-12-31-2021-01-06,0,[50;150[,[1000;1500[,[10;15[
352381105,2020-12-31-2021-01-06,0,[50;150[,[1500;2000[,[1;5[
352381106,2020-12-31-2021-01-06,0,[10;20[,[1500;2000[,[0;1[
352381107,2020-12-31-2021-01-06,0,[10;20[,[1000;1500[,[0;1[
352381108,2020-12-31-2021-01-06,0,[50;150[,[2000;2500[,[1;5[
352381109,2020-12-31-2021-01-06,0,[50;150[,[1500;2000[,[5;10[
352381201,2020-12-31-2021-01-06,0,[10;20[,[1000;1500[,[1;5[
352381202,2020-12-31-2021-01-06,0,[10;20[,[2000;2500[,[0;1[
352381203,2020-12-31-2021-01-06,0,[10;20[,[800;1000[,[1;5[
352381204,2020-12-31-2021-01-06,0,[10;20[,[1500;2000[,[0;1[
352381205,2020-12-31-2021-01-06,0,[50;150[,[2000;2500[,[1;5[
352381206,2020-12-31-2021-01-06,0,[150;250[,[2500;Max],[5;10[
352381207,2020-12-31-2021-01-06,0,[50;150[,[1000;1500[,[5;10[
352380101,2020-12-31-2021-01-06,65,[250;500[,[2500;Max],[5;10[
352380102,2020-12-31-2021-01-06,65,[0;10[,[2500;Max],[0;1[
352380103,2020-12-31-2021-01-06,65,[250;500[,[2000;2500[,[20;25[
352380104,2020-12-31-2021-01-06,65,[250;500[,[2500;Max],[5;10[
352380105,2020-12-31-2021-01-06,65,[0;10[,[2000;2500[,[0;1[
352380106,2020-12-31-2021-01-06,65,[0;10[,[1500;2000[,[0;1[
352380107,2020-12-31-2021-01-06,65,[0;10[,[2500;Max],[0;1[
352380108,2020-12-31-2021-01-06,65,[0;10[,[2500;Max],[0;1[
352380109,2020-12-31-2021-01-06,65,[0;10[,[2500;Max],[0;1[
352380110,2020-12-31-2021-01-06,65,[0;10[,[300;600[,[0;1[
352380201,2020-12-31-2021-01-06,65,[0;10[,[1000;1500[,[0;1[
352380202,2020-12-31-2021-01-06,65,[0;10[,[1500;2000[,[0;1[
352380203,2020-12-31-2021-01-06,65,[0;10[,[2500;Max],[0;1[
352380204,2020-12-31-2021-01-06,65,[250;500[,[2500;Max],[1;5[
352380205,2020-12-31-2021-01-06,65,[0;10[,[2000;2500[,[0;1[
352380206,2020-12-31-2021-01-06,65,[250;500[,[2500;Max],[10;15[
352380207,2020-12-31-2021-01-06,65,[150;250[,[2500;Max],[5;10[
352380208,2020-12-31-2021-01-06,65,[0;10[,[2000;2500[,[0;1[
352380209,2020-12-31-2021-01-06,65,[250;500[,[2500;Max],[10;15[
352380301,2020-12-31-2021-01-06,65,[50;150[,[1500;2000[,[5;10[
352380302,2020-12-31-2021-01-06,65,[0;10[,[2500;Max],[0;1[
352380303,2020-12-31-2021-01-06,65,[0;10[,[2500;Max],[0;1[
352380304,2020-12-31-2021-01-06,65,[0;10[,[2000;2500[,[0;1[
352380305,2020-12-31-2021-01-06,65,[0;10[,[2000;2500[,[0;1[
352380306,2020-12-31-2021-01-06,65,[0;10[,[2500;Max],[0;1[
352380307,2020-12-31-2021-01-06,65,[0;10[,[300;600[,[0;1[
352380308,2020-12-31-2021-01-06,65,,,
352380401,2020-12-31-2021-01-06,65,[0;10[,[1000;1500[,[0;1[
352380402,2020-12-31-2021-01-06,65,[250;500[,[2000;2500[,[10;15[
352380403,2020-12-31-2021-01-06,65,[0;10[,[2500;Max],[0;1[
352380501,2020-12-31-2021-01-06,65,[0;10[,[600;800[,[0;1[
352380502,2020-12-31-2021-01-06,65,[0;10[,[1000;1500[,[0;1[
352380503,2020-12-31-2021-01-06,65,[0;10[,[1000;1500[,[0;1[
352380504,2020-12-31-2021-01-06,65,[0;10[,[800;1000[,[0;1[
352380505,2020-12-31-2021-01-06,65,[0;10[,[2500;Max],[0;1[
352380506,2020-12-31-2021-01-06,65,[0;10[,[2500;Max],[0;1[
352380507,2020-12-31-2021-01-06,65,[0;10[,[2500;Max],[0;1[
352380508,2020-12-31-2021-01-06,65,[0;10[,[1000;1500[,[0;1[
352380509,2020-12-31-2021-01-06,65,[0;10[,[2500;Max],[0;1[
352380510,2020-12-31-2021-01-06,65,[0;10[,[300;600[,[0;1[
352380601,2020-12-31-2021-01-06,65,[0;10[,[2500;Max],[0;1[
352380602,2020-12-31-2021-01-06,65,[0;10[,[2000;2500[,[0;1[
