Exercice,Outre-mer,Code Insee 2024 Région,Nom 2024 Région,Code Insee 2024 Département,Nom 2024 Département,Code Siren 2024 EPCI,Nom 2024 EPCI,Strate population 2024,Commune rurale,Commune de montagne,Commune touristique,Tranche revenu par habitant,Présence QPV,Code Insee 2024 Commune,Nom 2024 Commune,Catégorie,Code Siren Collectivité,Code Insee Collectivité,Siret Budget,Libellé Budget,Type de budget,Nomenclature,Agrégat,Montant,Montant en millions,Population totale,Montant en € par habitant,Compte 2024 Disponible,code_type_budget,ordre_analyse1_section1,ordre_analyse1_section2,ordre_analyse1_section3,ordre_analyse2_section1,ordre_analyse2_section2,ordre_analyse2_section3,ordre_analyse3_section1,ordre_analyse3_section2,ordre_analyse3_section3,ordre_analyse4_section1,annee_join,Population totale du dernier exercice
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802304,ZAC NORMANDIE SAUMUROIS - RENNES,Budget annexe,M14,Recettes totales hors emprunts,494939.47,0.49493947,219370,2.256185759219583,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802312,ZAC BLOSNE EST - RENNES,Budget annexe,M14,Recettes totales hors emprunts,3770000.0,3.77,219370,17.18557687924511,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802338,LOT VICTOR RAULT - RENNES,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,219370,0.0,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802361,PRODUCTION ET REVENTE D ENERGIE - RENNES,Budget annexe,M4,Recettes totales hors emprunts,24341.51,0.024341509999999997,219370,0.11096097916761635,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802379,ZAC ILOT DE L OCTROI - RENNES,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,219370,0.0,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802387,ZAC LANFRY CHATEAUGIRON - RENNES,Budget annexe,M14,Recettes totales hors emprunts,0.53,5.3e-07,219370,2.4160094816975886e-06,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35240,Le Rheu,Commune,213502404,35240,21350240400014,RHEU (LE ),Budget principal,M14,Recettes totales hors emprunts,10238517.6,10.2385176,8435,1213.813586247777,1,1,3,,,,,,,,,,2017,9771
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35240,Le Rheu,Commune,213502404,35240,21350240400105,OPERATION AMENAGEMENT - LE RHEU,Budget annexe,M14,Recettes totales hors emprunts,126368.69,0.12636869,8435,14.98146887966805,1,3,3,,,,,,,,,,2017,9771
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35240,Le Rheu,Commune,213502404,35240,21350240400154,ZAC ACQUETS - LE RHEU,Budget annexe,M14,Recettes totales hors emprunts,74949.93,0.07494993,8435,8.885587433313573,1,3,3,,,,,,,,,,2017,9771
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,21350245300011,ROMILLE,Budget principal,M14,Recettes totales hors emprunts,3293234.14,3.29323414,3953,833.0974298001519,1,1,3,,,,,,,,,,2017,4196
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,21350245300128,CENTRE 1ERE INTERVENTION - ROMILLE,Budget annexe,M14,Recettes totales hors emprunts,18228.18,0.01822818,3953,4.611226916266127,1,3,3,,,,,,,,,,2017,4196
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,21350245300136,LOT COUR CHEVE - ROMILLE,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,3953,0.0,1,3,3,,,,,,,,,,2017,4196
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,21350245300144,SALLE LE PRE VERT - ROMILLE,Budget annexe,M14,Recettes totales hors emprunts,30957.94,0.03095794,3953,7.831505185934732,1,3,3,,,,,,,,,,2017,4196
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,21350245300151,PHOTOVOLTAIQUES - ROMILLE,Budget annexe,M4,Recettes totales hors emprunts,20644.51,0.020644509999999998,3953,5.222491778396154,1,3,3,,,,,,,,,,2017,4196
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,21350245300169,ZAC - ROMILLE,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,3953,0.0,1,3,3,,,,,,,,,,2017,4196
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,21350245300177,COMMERCES - ROMILLE,Budget annexe,M14,Recettes totales hors emprunts,10090.4,0.0100904,3953,2.552592967366557,1,3,3,,,,,,,,,,2017,4196
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,21350245300185,LOT CHAMP ROUATARD - ROMILLE,Budget annexe,M14,Recettes totales hors emprunts,1222444.37,1.22244437,3953,309.24471793574503,1,3,3,,,,,,,,,,2017,4196
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35245,Romillé,Commune,213502453,35245,21350245300193,PARC ACTIVITES GRANDS CARRES - ROMILLE,Budget annexe,M14,Recettes totales hors emprunts,22875.0,0.022875,3953,5.786744244877308,1,3,3,,,,,,,,,,2017,4196
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35250,Saint-Armel,Commune,213502503,35250,21350250300013,SAINT-ARMEL,Budget principal,M14,Recettes totales hors emprunts,1921015.57,1.92101557,1850,1038.3867945945947,1,1,3,,,,,,,,,,2017,2312
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35250,Saint-Armel,Commune,213502503,35250,21350250300096,ZA - SAINT-ARMEL,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,1850,0.0,1,3,3,,,,,,,,,,2017,2312
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,4,Oui,Non,Non,2,Non,35250,Saint-Armel,Commune,213502503,35250,21350250300120,ZAC BOSCHAUX - SAINT-ARMEL,Budget annexe,M14,Recettes totales hors emprunts,141148.89,0.14114889000000003,1850,76.2966972972973,1,3,3,,,,,,,,,,2017,2312
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35266,Saint-Erblon,Commune,213502669,35266,21350266900012,SAINT-ERBLON,Budget principal,M14,Recettes totales hors emprunts,3927840.69,3.92784069,2829,1388.420180275716,1,1,3,,,,,,,,,,2017,3542
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35266,Saint-Erblon,Commune,213502669,35266,21350266900137,LOT COMMUNS - SAINT-ERBLON,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,2829,0.0,1,3,3,,,,,,,,,,2017,3542
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35266,Saint-Erblon,Commune,213502669,35266,21350266900145,LOCAT A VOC COMMERCIALE - SAINT-ERBLON,Budget annexe,M14,Recettes totales hors emprunts,31474.46,0.031474459999999996,2829,11.125648639095086,1,3,3,,,,,,,,,,2017,3542
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35275,Saint-Gilles,Commune,213502750,35275,21350275000085,SAINT-GILLES,Budget principal,M14,Recettes totales hors emprunts,5035183.67,5.03518367,4302,1170.4285611343562,1,1,3,,,,,,,,,,2017,5473
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,4,Non,35278,Saint-Grégoire,Commune,213502784,35278,21350278400019,SAINT-GREGOIRE,Budget principal,M14,Recettes totales hors emprunts,13662236.93,13.662236929999999,9635,1417.9799615983393,1,1,3,,,,,,,,,,2017,10206
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,4,Non,35278,Saint-Grégoire,Commune,213502784,35278,21350278400084,ZAC CHAMP DAGUET - SAINT-GREGOIRE,Budget annexe,M14,Recettes totales hors emprunts,292.14,0.00029214,9635,0.03032070576024909,1,3,3,,,,,,,,,,2017,10206
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,4,Non,35278,Saint-Grégoire,Commune,213502784,35278,21350278400100,LOT ONZE JOURNAUX - SAINT-GREGOIRE,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,9635,0.0,1,3,3,,,,,,,,,,2017,10206
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,4,Non,35278,Saint-Grégoire,Commune,213502784,35278,21350278400126,CENTRE VILLE  - SAINT GREGOIRE,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,9635,0.0,1,3,3,,,,,,,,,,2017,10206
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,4,Non,35278,Saint-Grégoire,Commune,213502784,35278,21350278400134,LOT BOUT DU MONDE - ST GREGOIRE,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,9635,0.0,1,3,3,,,,,,,,,,2017,10206
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,4,Non,35278,Saint-Grégoire,Commune,213502784,35278,21350278400142,GEST PATR COMMERC COMMUNAL ST GREGOIRE,Budget annexe,M4,Recettes totales hors emprunts,199134.38,0.19913438,9635,20.667813181110535,1,3,3,,,,,,,,,,2017,10206
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,1,Non,35281,Saint-Jacques-de-la-Lande,Commune,213502818,35281,21350281800189,ZAC MORINAIS - SAINT-JACQUES-DE-LA-LANDE,Budget annexe,M14,Recettes totales hors emprunts,8298.38,0.00829838,12463,0.6658412902190484,1,3,3,,,,,,,,,,2017,13782
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,1,Non,35281,Saint-Jacques-de-la-Lande,Commune,213502818,35281,21350281800197,EQUIP PUB CONCORDET EPI - ST JACQUES,Budget annexe,M14,Recettes totales hors emprunts,78960.92,0.07896092,12463,6.335627056086015,1,3,3,,,,,,,,,,2017,13782
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,1,Non,35281,Saint-Jacques-de-la-Lande,Commune,213502818,35281,21350281800205,ZAC GAUTRAIS - SAINT-JACQUES-DE-LA-LANDE,Budget annexe,M14,Recettes totales hors emprunts,81321.73,0.08132173,12463,6.5250525555644705,1,3,3,,,,,,,,,,2017,13782
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,1,Non,35281,Saint-Jacques-de-la-Lande,Commune,213502818,35281,21350281800247,SAINT-JACQUES-DE-LA-LANDE,Budget principal,M14,Recettes totales hors emprunts,14851410.0,14.85141,12463,1191.640054561502,1,1,3,,,,,,,,,,2017,13782
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,3,Non,Non,Non,1,Non,35310,Saint-Sauveur-des-Landes,Commune,213503105,35310,21350310500016,SAINT-SAUVEUR-DES-LANDES,Budget principal,M14,Recettes totales hors emprunts,1105775.72,1.10577572,1521,727.0057330703485,1,1,3,,,,,,,,,,2017,1577
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,3,Non,Non,Non,1,Non,35310,Saint-Sauveur-des-Landes,Commune,213503105,35310,21350310500081,LOT TILLEULS - ST-SAUVEUR-DES-LANDES,Budget annexe,M14,Recettes totales hors emprunts,35108.86,0.03510886,1521,23.08274819197896,1,3,3,,,,,,,,,,2017,1577
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,3,Non,Non,Non,1,Non,35310,Saint-Sauveur-des-Landes,Commune,213503105,35310,21350310500099,LOT LES JARDINS DU FOURNIL - ST SAUVEUR,Budget annexe,M14,Recettes totales hors emprunts,0.32,3.2e-07,1521,0.000210387902695595,1,3,3,,,,,,,,,,2017,1577
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35315,Saint-Sulpice-la-Forêt,Commune,213503154,35315,21350315400014,SAINT-SULPICE-LA-FORET,Budget principal,M14,Recettes totales hors emprunts,1194974.27,1.1949742700000001,1422,840.3475879043601,1,1,3,,,,,,,,,,2017,1539
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35315,Saint-Sulpice-la-Forêt,Commune,213503154,35315,21350315400063,ZA - SAINT-SULPICE-LA-FORET,Budget annexe,M14,Recettes totales hors emprunts,45984.0,0.045984,1422,32.33755274261603,1,3,3,,,,,,,,,,2017,1539
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,3,Non,35334,Thorigné-Fouillard,Commune,213503345,35334,21350334500117,ZA IV - THORIGNE-FOUILLARD,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,8296,0.0,1,3,3,,,,,,,,,,2017,8782
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,3,Non,35334,Thorigné-Fouillard,Commune,213503345,35334,21350334500133,ZA VIGNE - THORIGNE-FOUILLARD,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,8296,0.0,1,3,3,,,,,,,,,,2017,8782
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,3,Non,35334,Thorigné-Fouillard,Commune,213503345,35334,21350334500158,CONSTRUCTION FL - THORIGNE-FOUILLARD,Budget annexe,M14,Recettes totales hors emprunts,115855.56,0.11585556,8296,13.96523143683703,1,3,3,,,,,,,,,,2017,8782
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,3,Non,35334,Thorigné-Fouillard,Commune,213503345,35334,21350334500174,ZA PORTAIL - THORIGNE-FOUILLARD,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,8296,0.0,1,3,3,,,,,,,,,,2017,8782
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,3,Non,35334,Thorigné-Fouillard,Commune,213503345,35334,21350334500182,THORIGNE-FOUILLARD,Budget principal,M14,Recettes totales hors emprunts,8306045.87,8.30604587,8296,1001.2109293635488,1,1,3,,,,,,,,,,2017,8782
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35351,Le Verger,Commune,213503519,35351,21350351900018,VERGER (LE ),Budget principal,M14,Recettes totales hors emprunts,1183948.84,1.18394884,1488,795.6645430107527,1,1,3,,,,,,,,,,2017,1445
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35352,Vern-sur-Seiche,Commune,213503527,35352,21350352700011,VERN-SUR-SEICHE,Budget principal,M14,Recettes totales hors emprunts,9332136.47,9.33213647,8123,1148.853437153761,1,1,3,,,,,,,,,,2017,8384
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35352,Vern-sur-Seiche,Commune,213503527,35352,21350352700144,LOT CLOS ORRIERES - VERN-SUR-SEICHE,Budget annexe,M14,Recettes totales hors emprunts,303550.5,0.3035505,8123,37.36926012556937,1,3,3,,,,,,,,,,2017,8384
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35352,Vern-sur-Seiche,Commune,213503527,35352,21350352700151,LOT HAUTS GAUDON - VERN SUR SEICHE,Budget annexe,M14,Recettes totales hors emprunts,1932692.46,1.93269246,8123,237.9284082235627,1,3,3,,,,,,,,,,2017,8384
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35353,Vezin-le-Coquet,Commune,213503535,35353,21350353500014,VEZIN-LE-COQUET,Budget principal,M14,Recettes totales hors emprunts,5627656.87,5.62765687,5249,1072.1388588302534,1,1,3,,,,,,,,,,2017,6411
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35363,Pont-Péan,Commune,213503634,35363,21350363400015,PONT-PEAN,Budget principal,M14,Recettes totales hors emprunts,3281045.69,3.28104569,4135,793.4814244256348,1,1,3,,,,,,,,,,2017,4442
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35363,Pont-Péan,Commune,213503634,35363,21350363400080,ZA PONT MAHAUD - PONT-PEAN,Budget annexe,M14,Recettes totales hors emprunts,56529.0,0.056529,4135,13.670858524788391,1,3,3,,,,,,,,,,2017,4442
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35206,Noyal-Châtillon-sur-Seiche,Commune,213503642,35206,21350364200018,NOYAL-CHATILLON-SUR-SEICHE,Budget principal,M14,Recettes totales hors emprunts,7026835.32,7.02683532,7070,993.8946704384724,1,1,3,,,,,,,,,,2017,7713
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35206,Noyal-Châtillon-sur-Seiche,Commune,213503642,35206,21350364200059,ZAC SUD SEICHE - NOYAL-CHATILLON,Budget annexe,M14,Recettes totales hors emprunts,960018.62,0.96001862,7070,135.78764073550212,1,3,3,,,,,,,,,,2017,7713
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35206,Noyal-Châtillon-sur-Seiche,Commune,213503642,35206,21350364200067,ZAC HIL - NOYAL-CHATILLON-SUR-SEICHE,Budget annexe,M14,Recettes totales hors emprunts,71896.71,0.07189671,7070,10.169265912305518,1,3,3,,,,,,,,,,2017,7713
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35206,Noyal-Châtillon-sur-Seiche,Commune,213503642,35206,21350364200083,ZA SECTEUR DE L'ISE - NOYAL CHATILLON,Budget annexe,M14,Recettes totales hors emprunts,1573345.0,1.573345,7070,222.53818953323903,1,3,3,,,,,,,,,,2017,7713
