country_code,eutl_id,country_name,name,activity_code,activity_name,city,zip_code,address1,address2,emissions_start_year,emissions_end_year,company_country_code,company_name,snapshot_date,year,emissions_tco2e,geometry
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2015,2017,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2016,3353,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2017,3394,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2018,5118,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2019,2399,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2020,3071,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2021,9224,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2022,18647,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2023,29737,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2024,30068,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,193,France,En'Rnov,20,Combustion of fuels,Rennes,35000,22 Avenue Charles Tillon,,2005,,FR,En'Rnov,2026-06-21,2025,32884,"{'x': -1.6818644999999999, 'y': 48.1119791}"
FR,204059,France,SOCIETE LAITIERE DE L'HERMITAGE,20,Combustion of fuels,L'HERMITAGE,35590,SOCIETE LAITIERE DE L'HERMITAGE,Place de la Gare,2013,2023,FR,SOCIETE LAITIERE DE L'HERMITAGE,2026-06-21,2013,9556,"{'x': -1.8534690999999999, 'y': 48.1518137}"
FR,204059,France,SOCIETE LAITIERE DE L'HERMITAGE,20,Combustion of fuels,L'HERMITAGE,35590,SOCIETE LAITIERE DE L'HERMITAGE,Place de la Gare,2013,2023,FR,SOCIETE LAITIERE DE L'HERMITAGE,2026-06-21,2014,10182,"{'x': -1.8534690999999999, 'y': 48.1518137}"
FR,204059,France,SOCIETE LAITIERE DE L'HERMITAGE,20,Combustion of fuels,L'HERMITAGE,35590,SOCIETE LAITIERE DE L'HERMITAGE,Place de la Gare,2013,2023,FR,SOCIETE LAITIERE DE L'HERMITAGE,2026-06-21,2015,10886,"{'x': -1.8534690999999999, 'y': 48.1518137}"
FR,204059,France,SOCIETE LAITIERE DE L'HERMITAGE,20,Combustion of fuels,L'HERMITAGE,35590,SOCIETE LAITIERE DE L'HERMITAGE,Place de la Gare,2013,2023,FR,SOCIETE LAITIERE DE L'HERMITAGE,2026-06-21,2016,11683,"{'x': -1.8534690999999999, 'y': 48.1518137}"
FR,204059,France,SOCIETE LAITIERE DE L'HERMITAGE,20,Combustion of fuels,L'HERMITAGE,35590,SOCIETE LAITIERE DE L'HERMITAGE,Place de la Gare,2013,2023,FR,SOCIETE LAITIERE DE L'HERMITAGE,2026-06-21,2017,11471,"{'x': -1.8534690999999999, 'y': 48.1518137}"
