annee,coderegion,region,codedepartement,departement,codeepci,epci,codeinseecommune,codepostalcommune,commune,code_groupe,groupe_production,sous_groupe_production,production,nb_exp,surfab,surfc1,surfc2,surfc3,surfc123,surfbio
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,AU,Autres surfaces,Hors liste,Fleurs coupées et boutons de fleurs,1,0.001,0,0,0,0,0.001
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,AU,Autres surfaces,Hors liste,"Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement)",2,4.71,0,0,0,0,4.71
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Avoine,1,5.16,0,0,0,0,5.16
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,2,11.14,0,0,0,0,11.14
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréales-légumineuses,2,7.59,0,0,0,0,7.59
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Seigle,1,4.04,0,0,0,0,4.04
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,LE,Légumes frais,Légumes frais,Concombres et cornichons,1,0.0035,0,0,0,0,0.0035
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,LE,Légumes frais,Légumes frais,Courges et citrouilles,1,0.001,0,0,0,0,0.001
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,LE,Légumes frais,Légumes frais,Courgettes,1,0.0035,0,0,0,0,0.0035
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,LE,Légumes frais,Légumes frais,Légumes frais plein champ,2,1.807,0,0,0,0,1.807
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,LE,Légumes frais,Légumes frais,Légumes frais sous abris,1,0.2,0,0,0,0,0.2
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,LE,Légumes frais,Légumes frais,Tomates,1,0.003,0,0,0,0,0.003
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,PP,"Plantes à parfum, aromatiques et médicinales","Plantes à parfum, aromatiques et médicinales","Autres plantes à épices, aromatiques, médicinales et pharmaceutiques",1,0.003,0,0,0,0,0.003
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,2,14.02,0,0,0,0,14.02
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Mélanges fourragers,1,2.02,0,0,0,0,2.02
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,3,114.82,0,0,0,0,114.82
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,2,12.04,0,0,0,0,12.04
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,FR,Fruits (yc à coque),Baies,Fraises,1,0.1,0,0,0,0,0.1
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Autres fruits à pépins et à noyau n.c.a.,1,0.11,0,0,0,0,0.11
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Kiwis,1,0.42,0,0,0,0,0.42
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pêches,1,0.064,0,0,0,0,0.064
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Poires,1,0.24,0,0,0,0,0.24
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,1,0.96,0,0,0,0,0.96
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Epeautre,1,0,0,0.79,0,0.79,0.79
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréales-légumineuses,3,7.16,0,19.8,0,19.8,26.96
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Orges,1,0,0,1.72,0,1.72,1.72
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,LE,Légumes frais,Légumes frais,Légumes frais plein champ,1,0.804,0,0,0,0,0.804
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,SF,Surfaces et cultures fourragères,Cultures fourragères,Autres plantes et surfaces fourragères n.c.a.,1,0,0,0,8.01,8.01,8.01
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,SF,Surfaces et cultures fourragères,Cultures fourragères,Betterave fourragère,1,0.65,0,0,0,0,0.65
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,SF,Surfaces et cultures fourragères,Cultures fourragères,Luzerne,1,12.41,0,0,0,0,12.41
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,2,6.91,0,0,6.59,6.59,13.5
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,4,130.97,0,1,0,1,131.97
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,SF,Surfaces et cultures fourragères,Cultures fourragères,Trèfle,1,0,0,4.42,0,4.42,4.42
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Parcours herbeux (hors estives collectives),1,1.33,0,0,0,0,1.33
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,2,18.43,0,0,0,0,18.43
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35024,35830,BETTON,VI,Viticulture,Viticulture,Raisin de table,1,0.032,0,0,0,0,0.032
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,2,7,0,0.6,0,0.6,7.6
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Maïs grain (hors maïs doux),1,0.2,0,0,0,0,0.2
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréales-légumineuses,2,9,0,5,0,5,14
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Orges,1,2.3,0,0,0,0,2.3
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Seigle,1,7.2,0,0,0,0,7.2
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Triticale,1,0,0,6,0,6,6
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Autres plantes et surfaces fourragères n.c.a.,2,5.73,0,24.56,0,24.56,30.29
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Luzerne,1,6.37,0,0,0,0,6.37
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,8.9,0,0,0,0,8.9
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,45,0,0,0,0,45
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35032,35230,BOURGBARRÉ,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Parcours herbeux (hors estives collectives),2,1.12,0,0,0,0,1.12
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35039,35530,BRÉCÉ,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0.63,0,0,0,0,0.63
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35039,35530,BRÉCÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréales-légumineuses,1,6.77,0,0,0,0,6.77
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35039,35530,BRÉCÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Luzerne,1,6.96,0,0,0,0,6.96
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35039,35530,BRÉCÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,4.8,0,0,0,0,4.8
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35039,35530,BRÉCÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,36.28,0,0,0,0,36.28
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35039,35530,BRÉCÉ,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,1.47,0,0,0,0,1.47
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0.1,0.15,0,0,0.15,0.25
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,1,0.1,0,0,0,0,0.1
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Avoine,1,0,0,1,0,1,1
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréales-légumineuses,1,0.9,0,0,0,0,0.9
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Sarrasin,2,4,0,17.05,0,17.05,21.05
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Sorgho,1,0,3.45,0,0,3.45,3.45
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Triticale,1,0,0,8.99,0,8.99,8.99
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,LE,Légumes frais,Légumes frais,Légumes frais plein champ,2,1.68,0.2,0,0,0.2,1.88
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,LE,Légumes frais,Légumes frais,Pommes de terre (hors féculière),1,0.5,0,0,0,0,0.5
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,PP,"Plantes à parfum, aromatiques et médicinales","Plantes à parfum, aromatiques et médicinales","Autres plantes à épices, aromatiques, médicinales et pharmaceutiques",1,2.03,0,0,0,0,2.03
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,SF,Surfaces et cultures fourragères,Cultures fourragères,Autres plantes et surfaces fourragères n.c.a.,1,0.4,0,0,0,0,0.4
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,SF,Surfaces et cultures fourragères,Cultures fourragères,Luzerne,1,0,0,2,0,2,2
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,2,1.02,0,19.48,0,19.48,20.5
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35047,35170,BRUZ,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,1.4,0,0,0,0,1.4
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0.87,0,0,0,0,0.87
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Avoine,1,2,0,0,0,0,2
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréales-légumineuses,1,6.19,0,0,0,0,6.19
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Orges,1,1.6,0,0,0,0,1.6
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Seigle,1,4.5,0,0,0,0,4.5
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Luzerne,2,10,0,9.21,0,9.21,19.21
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,3,68.97,0,46.16,0,46.16,115.13
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35051,35510,CESSON-SÉVIGNÉ,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,1.48,0,0,0,0,1.48
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35055,35135,CHANTEPIE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,1,3.9,0,0,0,0,3.9
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35055,35135,CHANTEPIE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Orges,1,4,0,0,0,0,4
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35055,35135,CHANTEPIE,SF,Surfaces et cultures fourragères,Cultures fourragères,Autres plantes et surfaces fourragères n.c.a.,1,43.99,0,0,0,0,43.99
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35055,35135,CHANTEPIE,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Parcours herbeux (hors estives collectives),1,4.22,0,0,0,0,4.22
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35055,35135,CHANTEPIE,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,65.27,0,0,0,0,65.27
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35066,35131,CHARTRES-DE-BRETAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Avoine,1,0,0,1,0,1,1
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35066,35131,CHARTRES-DE-BRETAGNE,SF,Surfaces et cultures fourragères,Cultures fourragères,Luzerne,1,0,0,8.4,0,8.4,8.4
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35066,35131,CHARTRES-DE-BRETAGNE,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,0,0,63.64,0,63.64,63.64
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35066,35131,CHARTRES-DE-BRETAGNE,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,0,0,0.6,0,0.6,0.6
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,1,4.7,0,0,0,0,4.7
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Epeautre,1,0.8,0,0,0,0,0.8
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Maïs grain (hors maïs doux),1,3.9,0,0,0,0,3.9
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréales-légumineuses,1,6.82,0,0,0,0,6.82
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Seigle,1,0.7,0,0,0,0,0.7
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,LE,Légumes frais,Légumes frais,Pommes de terre (hors féculière),1,0.5,0,0,0,0,0.5
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,SF,Surfaces et cultures fourragères,Cultures fourragères,Autres plantes et surfaces fourragères n.c.a.,1,85.17,41.83,7,0,48.83,134
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,SF,Surfaces et cultures fourragères,Cultures fourragères,Betterave fourragère,1,2.23,0,0,0,0,2.23
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35076,35310,CHAVAGNE,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Parcours herbeux (hors estives collectives),1,0.55,0,0,0,0,0.55
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35081,35590,CLAYES,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0.29,0,0,0,0,0.29
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35081,35590,CLAYES,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréales-légumineuses,2,5.44,0,5.26,0,5.26,10.7
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35081,35590,CLAYES,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,0,0,3.6,0,3.6,3.6
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35081,35590,CLAYES,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,2,43.15,0,43.69,0,43.69,86.84
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35081,35590,CLAYES,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,2,3.2,0,2.97,0,2.97,6.17
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",2,0,2.05,0.79,0,2.84,2.84
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,AU,Autres surfaces,Hors liste,"Plants : plants de pépinière, bulbes, tubercules et rhizomes, boutures et greffons ; blanc de champignon",1,0.26,0,0,0,0,0.26
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,FR,Fruits (yc à coque),Baies,Cassis,1,0,0,0.125,0,0.125,0.125
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,FR,Fruits (yc à coque),Baies,Fraises,1,0,0,0.7716,0,0.7716,0.7716
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,FR,Fruits (yc à coque),Baies,Framboises,1,0,0,0.125,0,0.125,0.125
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Autres fruits à pépins et à noyau n.c.a.,1,0,0,0.25,0,0.25,0.25
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,2,2.49,0.4,0,0,0.4,2.89
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,3,7.35,5.2,4,0,9.2,16.55
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréales-légumineuses,3,1,3.6,4,0,7.6,8.6
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Triticale,2,0,2.15,5,0,7.15,7.15
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,GCU,Céréales et oléoprotéagineux (yc légumes secs),Protéagineux,"Fèves, sèches (yc féveroles)",1,0,0,1.3,0,1.3,1.3
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,LE,Légumes frais,Légumes frais,Légumes frais plein champ,1,0,0,2.65,0,2.65,2.65
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,LE,Légumes frais,Légumes frais,Légumes frais sous abris,1,0.15,0,0,0,0,0.15
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,PP,"Plantes à parfum, aromatiques et médicinales","Plantes à parfum, aromatiques et médicinales","Autres plantes à épices, aromatiques, médicinales et pharmaceutiques",1,0.2,0,0,0,0,0.2
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,SF,Surfaces et cultures fourragères,Cultures fourragères,Autres plantes et surfaces fourragères n.c.a.,2,34.52,0,0,0,0,34.52
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,SF,Surfaces et cultures fourragères,Cultures fourragères,Betterave fourragère,1,1,0,0,0,0,1
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,SF,Surfaces et cultures fourragères,Cultures fourragères,Luzerne,2,0,3.88,8,0,11.88,11.88
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,0,6.18,0,0,6.18,6.18
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,0,31.92,0,0,31.92,31.92
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Parcours herbeux (hors estives collectives),1,0.15,0,0,0,0,0.15
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35088,35150,CORPS-NUDS,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,3,14.83,4.74,0,0,4.74,19.57
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35120,35850,GÉVEZÉ,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,1,1.872,0,0,0,0,1.872
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,AU,Autres surfaces,Hors liste,"Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement)",1,0.79,0,0,0,0,0.79
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,1,0.4,0,0,0,0,0.4
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Maïs grain (hors maïs doux),1,2.77,0,0,0,0,2.77
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréales-légumineuses,3,7.72,0,3.88,0,3.88,11.6
2011,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35139,35890,LAILLÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Sarrasin,1,1.66,0,0,0,0,1.66
