CODGEO,LIBGEO,EPCI,LIBEPCI,DATE_ARRETE,NB_VP_RECHARGEABLES_EL,NB_VP_RECHARGEABLES_GAZ,NB_VP
35032,BOURGBARRÉ,243500139,Rennes Métropole,2025-09-30,238,0,4787
35032,BOURGBARRÉ,243500139,Rennes Métropole,2025-06-30,223,0,4764
35032,BOURGBARRÉ,243500139,Rennes Métropole,2025-03-31,214,0,4765
35032,BOURGBARRÉ,243500139,Rennes Métropole,2024-12-31,198,0,4707
35032,BOURGBARRÉ,243500139,Rennes Métropole,2024-09-30,181,0,4702
35032,BOURGBARRÉ,243500139,Rennes Métropole,2024-06-30,149,0,4634
35032,BOURGBARRÉ,243500139,Rennes Métropole,2024-03-31,131,0,4607
35032,BOURGBARRÉ,243500139,Rennes Métropole,2023-12-31,121,0,4605
35032,BOURGBARRÉ,243500139,Rennes Métropole,2023-09-30,103,0,4542
35032,BOURGBARRÉ,243500139,Rennes Métropole,2023-06-30,97,0,4482
35032,BOURGBARRÉ,243500139,Rennes Métropole,2023-03-31,91,0,4483
35032,BOURGBARRÉ,243500139,Rennes Métropole,2022-12-31,81,0,4428
35032,BOURGBARRÉ,243500139,Rennes Métropole,2022-09-30,75,0,4407
35032,BOURGBARRÉ,243500139,Rennes Métropole,2022-06-30,68,0,4383
35032,BOURGBARRÉ,243500139,Rennes Métropole,2022-03-31,60,0,4386
35032,BOURGBARRÉ,243500139,Rennes Métropole,2021-12-31,53,0,4365
35032,BOURGBARRÉ,243500139,Rennes Métropole,2021-09-30,43,0,4342
35032,BOURGBARRÉ,243500139,Rennes Métropole,2021-06-30,36,0,4316
35032,BOURGBARRÉ,243500139,Rennes Métropole,2021-03-31,32,0,4289
35032,BOURGBARRÉ,243500139,Rennes Métropole,2020-12-31,29,0,4258
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2025-09-30,1362,0,21801
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2025-06-30,1359,0,21829
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2025-03-31,1345,0,21764
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2024-12-31,1322,0,21713
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2024-09-30,1232,0,21776
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2024-06-30,1159,0,21668
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2024-03-31,1128,0,21614
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2023-12-31,1146,0,21622
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2023-09-30,1096,0,21564
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2023-06-30,861,0,21156
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2023-03-31,785,0,21007
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2022-12-31,665,0,20786
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2022-09-30,587,0,20568
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2022-06-30,559,0,20423
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2022-03-31,578,0,20405
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2021-12-31,550,0,20289
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2021-09-30,493,0,20380
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2021-06-30,472,0,20420
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2021-03-31,392,0,20292
35051,CESSON-SÉVIGNÉ,243500139,Rennes Métropole,2020-12-31,330,0,20147
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2025-09-30,228,0,8200
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2025-06-30,208,0,8182
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2025-03-31,205,0,8145
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2024-12-31,192,0,8116
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2024-09-30,178,0,8145
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2024-06-30,167,0,8134
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2024-03-31,162,0,8067
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2023-12-31,142,0,8059
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2023-09-30,132,0,8031
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2023-06-30,125,0,8004
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2023-03-31,120,0,7963
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2022-12-31,99,0,7921
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2022-09-30,87,0,7933
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2022-06-30,78,0,7952
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2022-03-31,75,0,7868
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2021-12-31,69,0,7864
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2021-09-30,65,0,7814
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2021-06-30,56,0,7785
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2021-03-31,52,0,7740
35066,CHARTRES-DE-BRETAGNE,243500139,Rennes Métropole,2020-12-31,47,0,7745
35076,CHAVAGNE,243500139,Rennes Métropole,2025-09-30,129,0,4265
35076,CHAVAGNE,243500139,Rennes Métropole,2025-06-30,125,0,4249
35076,CHAVAGNE,243500139,Rennes Métropole,2025-03-31,125,0,4242
35076,CHAVAGNE,243500139,Rennes Métropole,2024-12-31,119,0,4246
35076,CHAVAGNE,243500139,Rennes Métropole,2024-09-30,107,0,4206
35076,CHAVAGNE,243500139,Rennes Métropole,2024-06-30,102,0,4197
35076,CHAVAGNE,243500139,Rennes Métropole,2024-03-31,91,0,4185
35076,CHAVAGNE,243500139,Rennes Métropole,2023-12-31,82,0,4157
35076,CHAVAGNE,243500139,Rennes Métropole,2023-09-30,74,0,4133
35076,CHAVAGNE,243500139,Rennes Métropole,2023-06-30,73,0,4114
35076,CHAVAGNE,243500139,Rennes Métropole,2023-03-31,71,0,4069
35076,CHAVAGNE,243500139,Rennes Métropole,2022-12-31,68,0,4047
35076,CHAVAGNE,243500139,Rennes Métropole,2022-09-30,61,0,4051
35076,CHAVAGNE,243500139,Rennes Métropole,2022-06-30,57,0,4044
35076,CHAVAGNE,243500139,Rennes Métropole,2022-03-31,49,0,4017
35076,CHAVAGNE,243500139,Rennes Métropole,2021-12-31,41,0,3982
35076,CHAVAGNE,243500139,Rennes Métropole,2021-09-30,32,0,3937
35076,CHAVAGNE,243500139,Rennes Métropole,2021-06-30,31,0,3909
35076,CHAVAGNE,243500139,Rennes Métropole,2021-03-31,28,0,3864
35076,CHAVAGNE,243500139,Rennes Métropole,2020-12-31,23,0,3835
35088,CORPS-NUDS,243500139,Rennes Métropole,2025-09-30,84,0,3458
35088,CORPS-NUDS,243500139,Rennes Métropole,2025-06-30,79,0,3428
35088,CORPS-NUDS,243500139,Rennes Métropole,2025-03-31,75,0,3435
35088,CORPS-NUDS,243500139,Rennes Métropole,2024-12-31,71,0,3405
35088,CORPS-NUDS,243500139,Rennes Métropole,2024-09-30,68,0,3371
35088,CORPS-NUDS,243500139,Rennes Métropole,2024-06-30,66,0,3356
35088,CORPS-NUDS,243500139,Rennes Métropole,2024-03-31,62,0,3345
35088,CORPS-NUDS,243500139,Rennes Métropole,2023-12-31,58,0,3326
35088,CORPS-NUDS,243500139,Rennes Métropole,2023-09-30,53,0,3326
35088,CORPS-NUDS,243500139,Rennes Métropole,2023-06-30,46,0,3314
35088,CORPS-NUDS,243500139,Rennes Métropole,2023-03-31,46,0,3299
35088,CORPS-NUDS,243500139,Rennes Métropole,2022-12-31,46,0,3273
35088,CORPS-NUDS,243500139,Rennes Métropole,2022-09-30,45,0,3260
35088,CORPS-NUDS,243500139,Rennes Métropole,2022-06-30,41,0,3252
35088,CORPS-NUDS,243500139,Rennes Métropole,2022-03-31,39,0,3239
35088,CORPS-NUDS,243500139,Rennes Métropole,2021-12-31,35,0,3212
35088,CORPS-NUDS,243500139,Rennes Métropole,2021-09-30,31,0,3186
35088,CORPS-NUDS,243500139,Rennes Métropole,2021-06-30,29,0,3170
35088,CORPS-NUDS,243500139,Rennes Métropole,2021-03-31,25,0,3181
35088,CORPS-NUDS,243500139,Rennes Métropole,2020-12-31,21,0,3154
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2025-09-30,209,7,8673
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2025-06-30,202,6,8680
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2025-03-31,196,6,8665
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2024-12-31,184,6,8647
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2024-09-30,186,7,8633
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2024-06-30,176,6,8613
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2024-03-31,156,6,8570
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2023-12-31,140,5,8525
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2023-09-30,121,4,8491
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2023-06-30,110,4,8435
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2023-03-31,103,4,8397
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2022-12-31,89,4,8361
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2022-09-30,84,4,8325
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2022-06-30,79,4,8307
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2022-03-31,66,4,8286
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2021-12-31,58,4,8224
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2021-09-30,48,4,8192
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2021-06-30,43,2,8165
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2021-03-31,37,2,8164
35136,JANZÉ,243500634,CC Roche aux Fées Communauté,2020-12-31,33,2,8126
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2025-09-30,14,0,857
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2025-06-30,14,0,849
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2025-03-31,14,0,853
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2024-12-31,13,0,853
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2024-09-30,10,0,849
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2024-06-30,10,0,846
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2024-03-31,7,0,846
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2023-12-31,6,0,836
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2023-09-30,5,0,827
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2023-06-30,5,0,828
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2023-03-31,4,0,819
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2022-12-31,3,0,819
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2022-09-30,2,0,821
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2022-06-30,2,0,822
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2022-03-31,1,0,816
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2021-12-31,1,0,806
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2021-09-30,1,0,805
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2021-06-30,1,0,812
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2021-03-31,0,0,811
35180,MINIAC-SOUS-BÉCHEREL,243500139,Rennes Métropole,2020-12-31,0,0,806
35208,ORGÈRES,243500139,Rennes Métropole,2025-09-30,171,1,5152
35208,ORGÈRES,243500139,Rennes Métropole,2025-06-30,163,1,5139
35208,ORGÈRES,243500139,Rennes Métropole,2025-03-31,153,1,5109
35208,ORGÈRES,243500139,Rennes Métropole,2024-12-31,148,1,5088
35208,ORGÈRES,243500139,Rennes Métropole,2024-09-30,142,1,5062
35208,ORGÈRES,243500139,Rennes Métropole,2024-06-30,135,1,5083
35208,ORGÈRES,243500139,Rennes Métropole,2024-03-31,125,1,5050
35208,ORGÈRES,243500139,Rennes Métropole,2023-12-31,108,1,5036
35208,ORGÈRES,243500139,Rennes Métropole,2023-09-30,99,1,4991
35208,ORGÈRES,243500139,Rennes Métropole,2023-06-30,95,1,4965
35208,ORGÈRES,243500139,Rennes Métropole,2023-03-31,84,1,4929
35208,ORGÈRES,243500139,Rennes Métropole,2022-12-31,78,1,4914
35208,ORGÈRES,243500139,Rennes Métropole,2022-09-30,75,1,4909
35208,ORGÈRES,243500139,Rennes Métropole,2022-06-30,69,1,4877
35208,ORGÈRES,243500139,Rennes Métropole,2022-03-31,61,0,4858
35208,ORGÈRES,243500139,Rennes Métropole,2021-12-31,61,0,4834
35208,ORGÈRES,243500139,Rennes Métropole,2021-09-30,55,0,4841
35208,ORGÈRES,243500139,Rennes Métropole,2021-06-30,45,0,4793
35208,ORGÈRES,243500139,Rennes Métropole,2021-03-31,39,0,4750
35208,ORGÈRES,243500139,Rennes Métropole,2020-12-31,30,0,4700
35210,PACÉ,243500139,Rennes Métropole,2025-09-30,508,0,11201
35210,PACÉ,243500139,Rennes Métropole,2025-06-30,501,0,11169
35210,PACÉ,243500139,Rennes Métropole,2025-03-31,484,0,11157
35210,PACÉ,243500139,Rennes Métropole,2024-12-31,454,0,11101
35210,PACÉ,243500139,Rennes Métropole,2024-09-30,433,0,11096
35210,PACÉ,243500139,Rennes Métropole,2024-06-30,417,0,11082
35210,PACÉ,243500139,Rennes Métropole,2024-03-31,383,0,11039
35210,PACÉ,243500139,Rennes Métropole,2023-12-31,350,0,11028
35210,PACÉ,243500139,Rennes Métropole,2023-09-30,309,0,11005
35210,PACÉ,243500139,Rennes Métropole,2023-06-30,289,0,11004
35210,PACÉ,243500139,Rennes Métropole,2023-03-31,266,0,10992
35210,PACÉ,243500139,Rennes Métropole,2022-12-31,239,0,11023
35210,PACÉ,243500139,Rennes Métropole,2022-09-30,217,0,11048
35210,PACÉ,243500139,Rennes Métropole,2022-06-30,199,0,11164
35210,PACÉ,243500139,Rennes Métropole,2022-03-31,177,0,11140
35210,PACÉ,243500139,Rennes Métropole,2021-12-31,163,0,11118
35210,PACÉ,243500139,Rennes Métropole,2021-09-30,145,0,11160
35210,PACÉ,243500139,Rennes Métropole,2021-06-30,126,0,11139
35210,PACÉ,243500139,Rennes Métropole,2021-03-31,106,0,11160
35210,PACÉ,243500139,Rennes Métropole,2020-12-31,90,0,11139
35238,RENNES,243500139,Rennes Métropole,2025-09-30,4380,7,159321
35238,RENNES,243500139,Rennes Métropole,2025-06-30,4251,8,159190
35238,RENNES,243500139,Rennes Métropole,2025-03-31,3937,7,158716
35238,RENNES,243500139,Rennes Métropole,2024-12-31,3768,7,158599
35238,RENNES,243500139,Rennes Métropole,2024-09-30,3607,9,158535
35238,RENNES,243500139,Rennes Métropole,2024-06-30,3477,9,158587
35238,RENNES,243500139,Rennes Métropole,2024-03-31,3249,8,158340
35238,RENNES,243500139,Rennes Métropole,2023-12-31,3055,7,158353
35238,RENNES,243500139,Rennes Métropole,2023-09-30,2804,7,157983
35238,RENNES,243500139,Rennes Métropole,2023-06-30,2596,7,157749
35238,RENNES,243500139,Rennes Métropole,2023-03-31,2370,7,157266
35238,RENNES,243500139,Rennes Métropole,2022-12-31,2181,7,157301
35238,RENNES,243500139,Rennes Métropole,2022-09-30,1954,9,157314
35238,RENNES,243500139,Rennes Métropole,2022-06-30,1811,10,157524
35238,RENNES,243500139,Rennes Métropole,2022-03-31,1646,10,157260
35238,RENNES,243500139,Rennes Métropole,2021-12-31,1499,9,157197
35238,RENNES,243500139,Rennes Métropole,2021-09-30,1340,9,157170
35238,RENNES,243500139,Rennes Métropole,2021-06-30,1206,9,157136
35238,RENNES,243500139,Rennes Métropole,2021-03-31,1020,9,156485
35238,RENNES,243500139,Rennes Métropole,2020-12-31,888,7,155952
35001,ACIGNÉ,243500139,Rennes Métropole,2025-09-30,239,0,6608
35001,ACIGNÉ,243500139,Rennes Métropole,2025-06-30,232,0,6596
35001,ACIGNÉ,243500139,Rennes Métropole,2025-03-31,223,0,6562
35001,ACIGNÉ,243500139,Rennes Métropole,2024-12-31,212,0,6529
35001,ACIGNÉ,243500139,Rennes Métropole,2024-09-30,208,0,6525
35001,ACIGNÉ,243500139,Rennes Métropole,2024-06-30,195,0,6509
35001,ACIGNÉ,243500139,Rennes Métropole,2024-03-31,174,0,6482
35001,ACIGNÉ,243500139,Rennes Métropole,2023-12-31,161,0,6471
35001,ACIGNÉ,243500139,Rennes Métropole,2023-09-30,159,0,6423
35001,ACIGNÉ,243500139,Rennes Métropole,2023-06-30,149,0,6413
35001,ACIGNÉ,243500139,Rennes Métropole,2023-03-31,138,0,6379
35001,ACIGNÉ,243500139,Rennes Métropole,2022-12-31,123,0,6350
35001,ACIGNÉ,243500139,Rennes Métropole,2022-09-30,116,1,6350
35001,ACIGNÉ,243500139,Rennes Métropole,2022-06-30,111,1,6348
35001,ACIGNÉ,243500139,Rennes Métropole,2022-03-31,108,1,6348
35001,ACIGNÉ,243500139,Rennes Métropole,2021-12-31,98,1,6350
35001,ACIGNÉ,243500139,Rennes Métropole,2021-09-30,79,0,6320
35001,ACIGNÉ,243500139,Rennes Métropole,2021-06-30,76,0,6290
35001,ACIGNÉ,243500139,Rennes Métropole,2021-03-31,65,0,6300
35001,ACIGNÉ,243500139,Rennes Métropole,2020-12-31,56,0,6243
35022,BÉCHEREL,243500139,Rennes Métropole,2025-09-30,15,0,838
35022,BÉCHEREL,243500139,Rennes Métropole,2025-06-30,16,0,835
35022,BÉCHEREL,243500139,Rennes Métropole,2025-03-31,14,0,830
35022,BÉCHEREL,243500139,Rennes Métropole,2024-12-31,14,0,835
35022,BÉCHEREL,243500139,Rennes Métropole,2024-09-30,14,0,828
35022,BÉCHEREL,243500139,Rennes Métropole,2024-06-30,14,0,834
35022,BÉCHEREL,243500139,Rennes Métropole,2024-03-31,12,0,834
35022,BÉCHEREL,243500139,Rennes Métropole,2023-12-31,12,0,834
35022,BÉCHEREL,243500139,Rennes Métropole,2023-09-30,12,0,831
35022,BÉCHEREL,243500139,Rennes Métropole,2023-06-30,11,0,843
35022,BÉCHEREL,243500139,Rennes Métropole,2023-03-31,9,0,846
35022,BÉCHEREL,243500139,Rennes Métropole,2022-12-31,8,0,846
35022,BÉCHEREL,243500139,Rennes Métropole,2022-09-30,8,0,854
35022,BÉCHEREL,243500139,Rennes Métropole,2022-06-30,7,0,846
35022,BÉCHEREL,243500139,Rennes Métropole,2022-03-31,7,0,851
35022,BÉCHEREL,243500139,Rennes Métropole,2021-12-31,4,0,846
35022,BÉCHEREL,243500139,Rennes Métropole,2021-09-30,1,0,819
35022,BÉCHEREL,243500139,Rennes Métropole,2021-06-30,1,0,813
35022,BÉCHEREL,243500139,Rennes Métropole,2021-03-31,0,0,798
35022,BÉCHEREL,243500139,Rennes Métropole,2020-12-31,0,0,801
35081,CLAYES,243500139,Rennes Métropole,2025-09-30,33,0,886
35081,CLAYES,243500139,Rennes Métropole,2025-06-30,34,0,889
35081,CLAYES,243500139,Rennes Métropole,2025-03-31,34,0,887
35081,CLAYES,243500139,Rennes Métropole,2024-12-31,32,0,882
35081,CLAYES,243500139,Rennes Métropole,2024-09-30,28,0,879
35081,CLAYES,243500139,Rennes Métropole,2024-06-30,28,0,872
35081,CLAYES,243500139,Rennes Métropole,2024-03-31,26,0,858
35081,CLAYES,243500139,Rennes Métropole,2023-12-31,26,0,849
35081,CLAYES,243500139,Rennes Métropole,2023-09-30,21,0,841
35081,CLAYES,243500139,Rennes Métropole,2023-06-30,18,0,830
35081,CLAYES,243500139,Rennes Métropole,2023-03-31,14,0,823
35081,CLAYES,243500139,Rennes Métropole,2022-12-31,13,0,810
35081,CLAYES,243500139,Rennes Métropole,2022-09-30,10,0,814
35081,CLAYES,243500139,Rennes Métropole,2022-06-30,9,0,821
35081,CLAYES,243500139,Rennes Métropole,2022-03-31,7,0,819
35081,CLAYES,243500139,Rennes Métropole,2021-12-31,5,0,826
35081,CLAYES,243500139,Rennes Métropole,2021-09-30,4,0,823
35081,CLAYES,243500139,Rennes Métropole,2021-06-30,4,0,807
35081,CLAYES,243500139,Rennes Métropole,2021-03-31,4,0,810
35081,CLAYES,243500139,Rennes Métropole,2020-12-31,4,0,812
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2025-09-30,49,0,2354
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2025-06-30,50,0,2356
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2025-03-31,48,0,2353
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2024-12-31,49,0,2371
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2024-09-30,45,0,2354
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2024-06-30,39,0,2349
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2024-03-31,38,0,2340
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2023-12-31,34,0,2330
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2023-09-30,31,0,2327
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2023-06-30,30,0,2313
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2023-03-31,22,0,2315
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2022-12-31,23,0,2322
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2022-09-30,18,0,2320
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2022-06-30,15,0,2319
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2022-03-31,13,0,2307
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2021-12-31,10,0,2299
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2021-09-30,9,0,2306
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2021-06-30,8,0,2290
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2021-03-31,6,0,2269
35135,IRODOUËR,200038990,CC de Saint-Méen Montauban,2020-12-31,4,0,2229
35275,SAINT-GILLES,243500139,Rennes Métropole,2025-09-30,178,0,4824
35275,SAINT-GILLES,243500139,Rennes Métropole,2025-06-30,161,0,4825
35275,SAINT-GILLES,243500139,Rennes Métropole,2025-03-31,155,0,4823
35275,SAINT-GILLES,243500139,Rennes Métropole,2024-12-31,145,0,4800
35275,SAINT-GILLES,243500139,Rennes Métropole,2024-09-30,135,0,4808
35275,SAINT-GILLES,243500139,Rennes Métropole,2024-06-30,128,0,4819
35275,SAINT-GILLES,243500139,Rennes Métropole,2024-03-31,131,0,4798
35275,SAINT-GILLES,243500139,Rennes Métropole,2023-12-31,116,0,4789
35275,SAINT-GILLES,243500139,Rennes Métropole,2023-09-30,105,0,4773
35275,SAINT-GILLES,243500139,Rennes Métropole,2023-06-30,93,0,4719
35275,SAINT-GILLES,243500139,Rennes Métropole,2023-03-31,81,0,4728
35275,SAINT-GILLES,243500139,Rennes Métropole,2022-12-31,71,0,4729
35275,SAINT-GILLES,243500139,Rennes Métropole,2022-09-30,58,0,4732
35275,SAINT-GILLES,243500139,Rennes Métropole,2022-06-30,54,0,4705
35275,SAINT-GILLES,243500139,Rennes Métropole,2022-03-31,52,0,4686
35275,SAINT-GILLES,243500139,Rennes Métropole,2021-12-31,46,0,4688
35275,SAINT-GILLES,243500139,Rennes Métropole,2021-09-30,37,0,4663
35275,SAINT-GILLES,243500139,Rennes Métropole,2021-06-30,32,0,4644
35275,SAINT-GILLES,243500139,Rennes Métropole,2021-03-31,28,0,4617
35275,SAINT-GILLES,243500139,Rennes Métropole,2020-12-31,22,0,4556
35310,SAINT-SAUVEUR-DES-LANDES,200072452,CA Fougères Agglomération,2025-09-30,32,0,1385
35310,SAINT-SAUVEUR-DES-LANDES,200072452,CA Fougères Agglomération,2025-06-30,28,0,1367
35310,SAINT-SAUVEUR-DES-LANDES,200072452,CA Fougères Agglomération,2025-03-31,26,0,1367
35310,SAINT-SAUVEUR-DES-LANDES,200072452,CA Fougères Agglomération,2024-12-31,26,0,1370
35310,SAINT-SAUVEUR-DES-LANDES,200072452,CA Fougères Agglomération,2024-09-30,23,0,1365
35310,SAINT-SAUVEUR-DES-LANDES,200072452,CA Fougères Agglomération,2024-06-30,23,0,1357
