batiment_groupe_id;code_departement_insee;millesime;nb_pdl_res;nb_pdl_pro;nb_pdl_tot;conso_res;conso_pro;conso_tot;conso_res_par_pdl;conso_pro_par_pdl;conso_tot_par_pdl
bdnb-bg-XJ2W-6EE2-BXL2;35;2021;10.000;0.000;10.000;56535.600;0.000;56535.600;5653.560;;5653.560
bdnb-bg-XJ2W-6EE2-BXL2;35;2022;10.000;0.000;10.000;45867.900;0.000;45867.900;4586.790;;4586.790
bdnb-bg-XJ2W-6EE2-BXL2;35;2023;10.000;0.000;10.000;49020.000;0.000;49020.000;4902.000;;4902.000
bdnb-bg-XJ2W-6EE2-BXL2;35;2024;10.000;0.000;10.000;46602.000;0.000;46602.000;4660.200;;4660.200
bdnb-bg-XJ4A-JEDS-Y5GU;35;2018;0.000;1.000;1.000;0.000;159670.800;159670.800;;159670.800;159670.800
bdnb-bg-XJ4A-JEDS-Y5GU;35;2019;0.000;1.000;1.000;0.000;165412.300;165412.300;;165412.300;165412.300
bdnb-bg-XJ4A-JEDS-Y5GU;35;2020;0.000;1.000;1.000;0.000;142037.600;142037.600;;142037.600;142037.600
bdnb-bg-XJ4A-JEDS-Y5GU;35;2021;0.000;1.000;1.000;0.000;152174.300;152174.300;;152174.300;152174.300
bdnb-bg-XJ4A-JEDS-Y5GU;35;2022;0.000;1.000;1.000;0.000;152467.500;152467.500;;152467.500;152467.500
bdnb-bg-XJ4A-JEDS-Y5GU;35;2023;0.000;1.000;1.000;0.000;140687.000;140687.000;;140687.000;140687.000
bdnb-bg-XJ4A-JEDS-Y5GU;35;2024;0.000;1.000;1.000;0.000;140747.000;140747.000;;140747.000;140747.000
bdnb-bg-XJFF-G9JR-Q3MS;35;2018;29.160;0.000;29.160;64611.240;0.000;64611.240;2215.749;;2215.749
bdnb-bg-XJFF-G9JR-Q3MS;35;2019;29.160;0.000;29.160;73789.800;0.000;73789.800;2530.514;;2530.514
bdnb-bg-XJFF-G9JR-Q3MS;35;2020;25.920;0.000;25.920;68074.320;0.000;68074.320;2626.324;;2626.324
bdnb-bg-XJFF-G9JR-Q3MS;35;2021;27.000;0.000;27.000;86829.960;0.000;86829.960;3215.924;;3215.924
bdnb-bg-XJFF-G9JR-Q3MS;35;2022;28.080;0.000;28.080;66218.160;0.000;66218.160;2358.197;;2358.197
bdnb-bg-XJFF-G9JR-Q3MS;35;2023;28.080;0.000;28.080;64922.400;0.000;64922.400;2312.051;;2312.051
bdnb-bg-XJFF-G9JR-Q3MS;35;2024;28.080;0.000;28.080;70730.400;0.000;70730.400;2518.889;;2518.889
bdnb-bg-XJG2-FL3J-SNKH;35;2018;11.000;0.000;11.000;23290.400;0.000;23290.400;2117.309;;2117.309
bdnb-bg-XJG2-FL3J-SNKH;35;2019;11.000;0.000;11.000;23247.100;0.000;23247.100;2113.373;;2113.373
bdnb-bg-XJG2-FL3J-SNKH;35;2020;11.000;0.000;11.000;21252.800;0.000;21252.800;1932.073;;1932.073
bdnb-bg-XJG2-FL3J-SNKH;35;2021;11.000;0.000;11.000;20404.600;0.000;20404.600;1854.964;;1854.964
bdnb-bg-XJG2-FL3J-SNKH;35;2022;11.000;0.000;11.000;19481.800;0.000;19481.800;1771.073;;1771.073
bdnb-bg-XJG2-FL3J-SNKH;35;2023;11.000;0.000;11.000;21265.000;0.000;21265.000;1933.182;;1933.182
bdnb-bg-XJG2-FL3J-SNKH;35;2024;11.000;0.000;11.000;21072.000;0.000;21072.000;1915.636;;1915.636
bdnb-bg-XMCM-216F-CDCQ;35;2018;11.000;0.000;11.000;18291.500;0.000;18291.500;1662.864;;1662.864
bdnb-bg-XMCM-216F-CDCQ;35;2019;11.000;0.000;11.000;18324.900;0.000;18324.900;1665.900;;1665.900
bdnb-bg-XMCM-216F-CDCQ;35;2020;11.000;0.000;11.000;17848.500;0.000;17848.500;1622.591;;1622.591
bdnb-bg-XMCM-216F-CDCQ;35;2021;11.000;0.000;11.000;18848.400;0.000;18848.400;1713.491;;1713.491
bdnb-bg-XMCM-216F-CDCQ;35;2022;11.000;0.000;11.000;16640.100;0.000;16640.100;1512.736;;1512.736
bdnb-bg-XMCM-216F-CDCQ;35;2023;11.000;0.000;11.000;14379.000;0.000;14379.000;1307.182;;1307.182
bdnb-bg-XMCM-216F-CDCQ;35;2024;11.000;0.000;11.000;13660.000;0.000;13660.000;1241.818;;1241.818
bdnb-bg-XMPX-G4M1-NHK8;35;2018;11.000;0.000;11.000;20402.400;0.000;20402.400;1854.764;;1854.764
bdnb-bg-XMPX-G4M1-NHK8;35;2019;11.000;0.000;11.000;20310.000;0.000;20310.000;1846.364;;1846.364
bdnb-bg-XMPX-G4M1-NHK8;35;2020;11.000;0.000;11.000;18504.000;0.000;18504.000;1682.182;;1682.182
bdnb-bg-XMPX-G4M1-NHK8;35;2021;11.000;0.000;11.000;18497.900;0.000;18497.900;1681.627;;1681.627
bdnb-bg-XMPX-G4M1-NHK8;35;2022;11.000;0.000;11.000;16328.400;0.000;16328.400;1484.400;;1484.400
bdnb-bg-XMPX-G4M1-NHK8;35;2023;11.000;0.000;11.000;14233.000;0.000;14233.000;1293.909;;1293.909
bdnb-bg-XMPX-G4M1-NHK8;35;2024;11.000;0.000;11.000;14467.000;0.000;14467.000;1315.182;;1315.182
bdnb-bg-XPGN-A9UJ-Q6RN;35;2018;27.000;0.000;27.000;34517.700;0.000;34517.700;1278.433;;1278.433
bdnb-bg-XPGN-A9UJ-Q6RN;35;2019;29.000;0.000;29.000;33523.100;0.000;33523.100;1155.969;;1155.969
bdnb-bg-XPGN-A9UJ-Q6RN;35;2020;29.000;0.000;29.000;35988.600;0.000;35988.600;1240.986;;1240.986
bdnb-bg-XPGN-A9UJ-Q6RN;35;2021;29.000;0.000;29.000;35914.700;0.000;35914.700;1238.438;;1238.438
bdnb-bg-XPGN-A9UJ-Q6RN;35;2022;29.000;0.000;29.000;33615.800;0.000;33615.800;1159.166;;1159.166
bdnb-bg-XPGN-A9UJ-Q6RN;35;2023;29.000;0.000;29.000;33748.000;0.000;33748.000;1163.724;;1163.724
bdnb-bg-XPGN-A9UJ-Q6RN;35;2024;29.000;0.000;29.000;35581.000;0.000;35581.000;1226.931;;1226.931
bdnb-bg-XPH1-EXW1-2XDG;35;2018;47.000;0.000;47.000;89057.000;0.000;89057.000;1894.830;;1894.830
bdnb-bg-XPH1-EXW1-2XDG;35;2019;48.000;0.000;48.000;87516.300;0.000;87516.300;1823.256;;1823.256
bdnb-bg-XPH1-EXW1-2XDG;35;2020;48.000;0.000;48.000;93754.700;0.000;93754.700;1953.223;;1953.223
bdnb-bg-XPH1-EXW1-2XDG;35;2021;48.000;0.000;48.000;86004.700;0.000;86004.700;1791.765;;1791.765
bdnb-bg-XPH1-EXW1-2XDG;35;2022;48.000;0.000;48.000;88998.100;0.000;88998.100;1854.127;;1854.127
bdnb-bg-XPH1-EXW1-2XDG;35;2023;48.000;0.000;48.000;73759.000;0.000;73759.000;1536.646;;1536.646
bdnb-bg-XPH1-EXW1-2XDG;35;2024;48.000;0.000;48.000;72530.000;0.000;72530.000;1511.042;;1511.042
bdnb-bg-XPJV-APUX-HVPU;35;2020;10.000;0.000;10.000;27659.900;0.000;27659.900;2765.990;;2765.990
bdnb-bg-XPJV-APUX-HVPU;35;2021;0.000;1.000;1.000;0.000;84553.400;84553.400;;84553.400;84553.400
bdnb-bg-XPJV-APUX-HVPU;35;2022;0.000;1.000;1.000;0.000;110024.500;110024.500;;110024.500;110024.500
bdnb-bg-XPJV-APUX-HVPU;35;2023;0.000;1.000;1.000;0.000;94546.000;94546.000;;94546.000;94546.000
bdnb-bg-XPJV-APUX-HVPU;35;2024;0.000;1.000;1.000;0.000;106961.000;106961.000;;106961.000;106961.000
bdnb-bg-XPKZ-JGWJ-F19K;35;2018;17.000;0.000;17.000;22515.200;0.000;22515.200;1324.424;;1324.424
bdnb-bg-XPKZ-JGWJ-F19K;35;2019;17.000;0.000;17.000;22325.900;0.000;22325.900;1313.288;;1313.288
bdnb-bg-XPKZ-JGWJ-F19K;35;2020;17.000;0.000;17.000;22351.800;0.000;22351.800;1314.812;;1314.812
bdnb-bg-XPKZ-JGWJ-F19K;35;2021;17.000;0.000;17.000;23547.600;0.000;23547.600;1385.153;;1385.153
bdnb-bg-XPKZ-JGWJ-F19K;35;2022;17.000;0.000;17.000;22911.800;0.000;22911.800;1347.753;;1347.753
bdnb-bg-XPKZ-JGWJ-F19K;35;2023;17.000;0.000;17.000;20556.000;0.000;20556.000;1209.176;;1209.176
bdnb-bg-XPKZ-JGWJ-F19K;35;2024;17.000;0.000;17.000;24313.000;0.000;24313.000;1430.176;;1430.176
bdnb-bg-XPT7-ZGB1-LA9A;35;2018;10.000;0.000;10.000;23794.000;0.000;23794.000;2379.400;;2379.400
bdnb-bg-XPT7-ZGB1-LA9A;35;2019;10.000;0.000;10.000;26737.900;0.000;26737.900;2673.790;;2673.790
bdnb-bg-XPT7-ZGB1-LA9A;35;2020;10.000;0.000;10.000;28054.500;0.000;28054.500;2805.450;;2805.450
bdnb-bg-XPUZ-Y89M-PCUR;35;2018;14.000;0.000;14.000;64797.300;0.000;64797.300;4628.379;;4628.379
bdnb-bg-XPUZ-Y89M-PCUR;35;2019;14.000;0.000;14.000;62284.900;0.000;62284.900;4448.921;;4448.921
bdnb-bg-XPUZ-Y89M-PCUR;35;2020;14.000;0.000;14.000;59223.700;0.000;59223.700;4230.264;;4230.264
bdnb-bg-XPUZ-Y89M-PCUR;35;2021;14.000;0.000;14.000;62294.400;0.000;62294.400;4449.600;;4449.600
bdnb-bg-XPUZ-Y89M-PCUR;35;2022;14.000;0.000;14.000;58795.000;0.000;58795.000;4199.643;;4199.643
bdnb-bg-XPUZ-Y89M-PCUR;35;2023;14.000;0.000;14.000;63715.000;0.000;63715.000;4551.071;;4551.071
bdnb-bg-XPUZ-Y89M-PCUR;35;2024;14.000;0.000;14.000;61831.000;0.000;61831.000;4416.500;;4416.500
bdnb-bg-XPVW-HV37-DM6Z;35;2018;0.000;1.000;1.000;0.000;995330.800;995330.800;;995330.800;995330.800
bdnb-bg-XPVW-HV37-DM6Z;35;2019;0.000;1.000;1.000;0.000;961955.200;961955.200;;961955.200;961955.200
bdnb-bg-XGF6-AAJ9-PHG1;35;2018;17.000;0.000;17.000;60123.700;0.000;60123.700;3536.688;;3536.688
bdnb-bg-XGF6-AAJ9-PHG1;35;2019;17.000;0.000;17.000;52661.700;0.000;52661.700;3097.747;;3097.747
bdnb-bg-XGF6-AAJ9-PHG1;35;2020;17.000;0.000;17.000;53517.600;0.000;53517.600;3148.094;;3148.094
bdnb-bg-XGF6-AAJ9-PHG1;35;2021;17.000;0.000;17.000;56674.800;0.000;56674.800;3333.812;;3333.812
bdnb-bg-XGF6-AAJ9-PHG1;35;2022;17.000;0.000;17.000;53876.900;0.000;53876.900;3169.229;;3169.229
bdnb-bg-XGF6-AAJ9-PHG1;35;2023;17.000;0.000;17.000;52878.000;0.000;52878.000;3110.471;;3110.471
bdnb-bg-XGF6-AAJ9-PHG1;35;2024;17.000;0.000;17.000;54708.000;0.000;54708.000;3218.118;;3218.118
bdnb-bg-XC3L-6AZS-1GCV;35;2020;21.000;0.000;21.000;36267.400;0.000;36267.400;1727.019;;1727.019
bdnb-bg-XC3L-6AZS-1GCV;35;2021;21.000;0.000;21.000;36058.900;0.000;36058.900;1717.090;;1717.090
bdnb-bg-XC3L-6AZS-1GCV;35;2022;21.000;0.000;21.000;33248.100;0.000;33248.100;1583.243;;1583.243
bdnb-bg-XC3L-6AZS-1GCV;35;2023;21.000;0.000;21.000;33765.000;0.000;33765.000;1607.857;;1607.857
bdnb-bg-XC3L-6AZS-1GCV;35;2024;21.000;0.000;21.000;34434.000;0.000;34434.000;1639.714;;1639.714
bdnb-bg-XF84-38TL-4GJJ;35;2018;0.000;1.000;1.000;0.000;38374.400;38374.400;;38374.400;38374.400
bdnb-bg-XF84-38TL-4GJJ;35;2019;0.000;1.000;1.000;0.000;36795.800;36795.800;;36795.800;36795.800
bdnb-bg-XF84-38TL-4GJJ;35;2020;0.000;1.000;1.000;0.000;29730.100;29730.100;;29730.100;29730.100
bdnb-bg-XF84-38TL-4GJJ;35;2021;0.000;1.000;1.000;0.000;28253.200;28253.200;;28253.200;28253.200
bdnb-bg-XF84-38TL-4GJJ;35;2022;0.000;1.000;1.000;0.000;26155.100;26155.100;;26155.100;26155.100
bdnb-bg-XF84-38TL-4GJJ;35;2023;0.000;1.000;1.000;0.000;16296.000;16296.000;;16296.000;16296.000
bdnb-bg-XF84-38TL-4GJJ;35;2024;0.000;1.000;1.000;0.000;843.000;843.000;;843.000;843.000
bdnb-bg-XF89-4V1J-P9WT;35;2018;14.000;0.000;14.000;33321.700;0.000;33321.700;2380.121;;2380.121
bdnb-bg-XF89-4V1J-P9WT;35;2019;14.000;0.000;14.000;33212.300;0.000;33212.300;2372.307;;2372.307
bdnb-bg-XF89-4V1J-P9WT;35;2020;15.000;0.000;15.000;30202.300;0.000;30202.300;2013.487;;2013.487
bdnb-bg-XF89-4V1J-P9WT;35;2021;15.000;0.000;15.000;42190.900;0.000;42190.900;2812.727;;2812.727
bdnb-bg-XF89-4V1J-P9WT;35;2022;15.000;0.000;15.000;35882.300;0.000;35882.300;2392.153;;2392.153
bdnb-bg-XF89-4V1J-P9WT;35;2023;15.000;0.000;15.000;34911.000;0.000;34911.000;2327.400;;2327.400
bdnb-bg-XF89-4V1J-P9WT;35;2024;15.000;0.000;15.000;31626.000;0.000;31626.000;2108.400;;2108.400
bdnb-bg-XFDH-GQSB-A118;35;2018;11.000;0.000;11.000;28772.700;0.000;28772.700;2615.700;;2615.700
bdnb-bg-XFDH-GQSB-A118;35;2019;11.000;0.000;11.000;27881.000;0.000;27881.000;2534.636;;2534.636
bdnb-bg-XFDH-GQSB-A118;35;2020;10.000;0.000;10.000;23545.000;0.000;23545.000;2354.500;;2354.500
bdnb-bg-XFDH-GQSB-A118;35;2021;10.000;0.000;10.000;27959.700;0.000;27959.700;2795.970;;2795.970
bdnb-bg-XFDH-GQSB-A118;35;2022;10.000;0.000;10.000;23907.500;0.000;23907.500;2390.750;;2390.750
bdnb-bg-XFDH-GQSB-A118;35;2023;11.000;0.000;11.000;22272.000;0.000;22272.000;2024.727;;2024.727
bdnb-bg-XFDH-GQSB-A118;35;2024;11.000;0.000;11.000;23196.000;0.000;23196.000;2108.727;;2108.727
bdnb-bg-XFE2-SPHF-CDPG;35;2018;18.000;0.000;18.000;101228.400;0.000;101228.400;5623.800;;5623.800
bdnb-bg-XFE2-SPHF-CDPG;35;2019;18.000;0.000;18.000;97302.600;0.000;97302.600;5405.700;;5405.700
bdnb-bg-XFE2-SPHF-CDPG;35;2020;18.000;0.000;18.000;88207.300;0.000;88207.300;4900.406;;4900.406
bdnb-bg-XFE2-SPHF-CDPG;35;2021;17.000;0.000;17.000;94580.400;0.000;94580.400;5563.553;;5563.553
bdnb-bg-XFE2-SPHF-CDPG;35;2022;17.000;0.000;17.000;76798.100;0.000;76798.100;4517.535;;4517.535
bdnb-bg-XFE2-SPHF-CDPG;35;2023;17.000;0.000;17.000;70997.000;0.000;70997.000;4176.294;;4176.294
bdnb-bg-XFE2-SPHF-CDPG;35;2024;17.000;0.000;17.000;73311.000;0.000;73311.000;4312.412;;4312.412
bdnb-bg-XFE5-SNCA-VWGX;35;2018;30.000;0.000;30.000;55377.000;0.000;55377.000;1845.900;;1845.900
bdnb-bg-XFE5-SNCA-VWGX;35;2019;30.000;0.000;30.000;47733.600;0.000;47733.600;1591.120;;1591.120
bdnb-bg-XFE5-SNCA-VWGX;35;2020;30.000;0.000;30.000;47536.500;0.000;47536.500;1584.550;;1584.550
bdnb-bg-XFE5-SNCA-VWGX;35;2021;30.000;0.000;30.000;47205.000;0.000;47205.000;1573.500;;1573.500
bdnb-bg-XFE5-SNCA-VWGX;35;2022;30.000;0.000;30.000;47421.000;0.000;47421.000;1580.700;;1580.700
bdnb-bg-XFE5-SNCA-VWGX;35;2023;30.000;0.000;30.000;57729.000;0.000;57729.000;1924.300;;1924.300
bdnb-bg-XFE5-SNCA-VWGX;35;2024;30.000;0.000;30.000;59907.000;0.000;59907.000;1996.900;;1996.900
bdnb-bg-XFGV-AX1B-1MQA;35;2018;20.000;0.000;20.000;25399.600;0.000;25399.600;1269.980;;1269.980
bdnb-bg-XFGV-AX1B-1MQA;35;2019;20.000;0.000;20.000;23798.500;0.000;23798.500;1189.925;;1189.925
bdnb-bg-XFGV-AX1B-1MQA;35;2020;20.000;0.000;20.000;23007.100;0.000;23007.100;1150.355;;1150.355
bdnb-bg-XFGV-AX1B-1MQA;35;2021;20.000;0.000;20.000;21344.100;0.000;21344.100;1067.205;;1067.205
bdnb-bg-XFGV-AX1B-1MQA;35;2022;20.000;0.000;20.000;24238.900;0.000;24238.900;1211.945;;1211.945
bdnb-bg-XFGV-AX1B-1MQA;35;2023;10.000;0.000;10.000;9288.000;0.000;9288.000;928.800;;928.800
bdnb-bg-XFGV-AX1B-1MQA;35;2024;10.000;0.000;10.000;9356.000;0.000;9356.000;935.600;;935.600
bdnb-bg-XJSK-VZCS-81SA;35;2018;0.000;1.000;1.000;0.000;94281.800;94281.800;;94281.800;94281.800
bdnb-bg-XJSK-VZCS-81SA;35;2019;0.000;1.000;1.000;0.000;87989.600;87989.600;;87989.600;87989.600
bdnb-bg-XJSK-VZCS-81SA;35;2020;0.000;1.000;1.000;0.000;56146.000;56146.000;;56146.000;56146.000
bdnb-bg-XJSK-VZCS-81SA;35;2021;0.000;1.000;1.000;0.000;53839.200;53839.200;;53839.200;53839.200
bdnb-bg-XJSK-VZCS-81SA;35;2022;0.000;1.000;1.000;0.000;81289.900;81289.900;;81289.900;81289.900
bdnb-bg-XJSK-VZCS-81SA;35;2023;0.000;1.000;1.000;0.000;81831.000;81831.000;;81831.000;81831.000
bdnb-bg-XJSK-VZCS-81SA;35;2024;0.000;1.000;1.000;0.000;92181.000;92181.000;;92181.000;92181.000
bdnb-bg-XJYY-PNCN-VA74;35;2018;96.000;0.000;96.000;172821.300;0.000;172821.300;1800.222;;1800.222
bdnb-bg-XJYY-PNCN-VA74;35;2019;96.000;0.000;96.000;168412.000;0.000;168412.000;1754.292;;1754.292
bdnb-bg-XJYY-PNCN-VA74;35;2020;96.000;0.000;96.000;176342.100;0.000;176342.100;1836.897;;1836.897
bdnb-bg-XJYY-PNCN-VA74;35;2021;96.000;0.000;96.000;164997.700;0.000;164997.700;1718.726;;1718.726
bdnb-bg-XJYY-PNCN-VA74;35;2022;94.000;0.000;94.000;156466.900;0.000;156466.900;1664.541;;1664.541
bdnb-bg-XJYY-PNCN-VA74;35;2023;93.000;0.000;93.000;155589.000;0.000;155589.000;1673.000;;1673.000
bdnb-bg-XJYY-PNCN-VA74;35;2024;95.000;0.000;95.000;147285.000;0.000;147285.000;1550.368;;1550.368
bdnb-bg-XK97-QJM3-JYY9;35;2018;43.000;0.000;43.000;73677.800;0.000;73677.800;1713.437;;1713.437
bdnb-bg-XK97-QJM3-JYY9;35;2019;43.000;0.000;43.000;67334.300;0.000;67334.300;1565.914;;1565.914
bdnb-bg-XK97-QJM3-JYY9;35;2020;43.000;0.000;43.000;71430.600;0.000;71430.600;1661.177;;1661.177
bdnb-bg-XK97-QJM3-JYY9;35;2021;43.000;0.000;43.000;66768.600;0.000;66768.600;1552.758;;1552.758
bdnb-bg-XK97-QJM3-JYY9;35;2022;43.000;0.000;43.000;61948.400;0.000;61948.400;1440.660;;1440.660
bdnb-bg-XK97-QJM3-JYY9;35;2023;43.000;0.000;43.000;62373.000;0.000;62373.000;1450.535;;1450.535
bdnb-bg-XK97-QJM3-JYY9;35;2024;42.000;0.000;42.000;57118.000;0.000;57118.000;1359.952;;1359.952
bdnb-bg-XK9W-F5BL-KXF2;35;2021;24.000;0.000;24.000;1019.600;0.000;1019.600;42.483;;42.483
bdnb-bg-XK9W-F5BL-KXF2;35;2022;24.000;0.000;24.000;31479.000;0.000;31479.000;1311.625;;1311.625
bdnb-bg-XK9W-F5BL-KXF2;35;2023;24.000;0.000;24.000;35152.000;0.000;35152.000;1464.667;;1464.667
bdnb-bg-XK9W-F5BL-KXF2;35;2024;24.000;0.000;24.000;34282.000;0.000;34282.000;1428.417;;1428.417
bdnb-bg-XN97-T2BL-W8DA;35;2018;0.000;1.000;1.000;0.000;67269.600;67269.600;;67269.600;67269.600
bdnb-bg-XN97-T2BL-W8DA;35;2019;0.000;1.000;1.000;0.000;60391.900;60391.900;;60391.900;60391.900
bdnb-bg-XN97-T2BL-W8DA;35;2020;0.000;1.000;1.000;0.000;60046.200;60046.200;;60046.200;60046.200
bdnb-bg-XN97-T2BL-W8DA;35;2021;0.000;1.000;1.000;0.000;62434.900;62434.900;;62434.900;62434.900
bdnb-bg-XN97-T2BL-W8DA;35;2022;0.000;1.000;1.000;0.000;65298.300;65298.300;;65298.300;65298.300
bdnb-bg-XN97-T2BL-W8DA;35;2023;0.000;1.000;1.000;0.000;63057.000;63057.000;;63057.000;63057.000
bdnb-bg-XN97-T2BL-W8DA;35;2024;0.000;1.000;1.000;0.000;61043.000;61043.000;;61043.000;61043.000
bdnb-bg-XNC9-K4SM-6D44;35;2018;19.000;0.000;19.000;26386.100;0.000;26386.100;1388.742;;1388.742
bdnb-bg-XNC9-K4SM-6D44;35;2019;19.000;0.000;19.000;25121.500;0.000;25121.500;1322.184;;1322.184
bdnb-bg-XNC9-K4SM-6D44;35;2020;19.000;0.000;19.000;26870.700;0.000;26870.700;1414.247;;1414.247
bdnb-bg-XNC9-K4SM-6D44;35;2021;18.000;0.000;18.000;26427.100;0.000;26427.100;1468.172;;1468.172
bdnb-bg-XNC9-K4SM-6D44;35;2022;18.000;0.000;18.000;25383.700;0.000;25383.700;1410.206;;1410.206
bdnb-bg-XNC9-K4SM-6D44;35;2023;18.000;0.000;18.000;24643.000;0.000;24643.000;1369.056;;1369.056
bdnb-bg-XNC9-K4SM-6D44;35;2024;18.000;0.000;18.000;25071.000;0.000;25071.000;1392.833;;1392.833
bdnb-bg-XNHN-67T8-BZCW;35;2018;0.000;1.000;1.000;0.000;36866.700;36866.700;;36866.700;36866.700
bdnb-bg-XNHN-67T8-BZCW;35;2019;0.000;1.000;1.000;0.000;35742.900;35742.900;;35742.900;35742.900
bdnb-bg-XNHN-67T8-BZCW;35;2020;0.000;1.000;1.000;0.000;27085.300;27085.300;;27085.300;27085.300
bdnb-bg-XNHN-67T8-BZCW;35;2021;0.000;1.000;1.000;0.000;34217.100;34217.100;;34217.100;34217.100
bdnb-bg-XNHN-67T8-BZCW;35;2022;0.000;1.000;1.000;0.000;34943.500;34943.500;;34943.500;34943.500
bdnb-bg-XNHN-67T8-BZCW;35;2023;0.000;1.000;1.000;0.000;33669.000;33669.000;;33669.000;33669.000
bdnb-bg-XNHN-67T8-BZCW;35;2024;0.000;1.000;1.000;0.000;39621.000;39621.000;;39621.000;39621.000
bdnb-bg-XLRY-WV9N-JZ7N;35;2018;0.000;1.550;1.550;0.000;312372.730;312372.730;;201530.794;201530.794
bdnb-bg-XLRY-WV9N-JZ7N;35;2019;0.000;1.550;1.550;0.000;329502.430;329502.430;;212582.213;212582.213
bdnb-bg-XLRY-WV9N-JZ7N;35;2020;0.000;1.550;1.550;0.000;268163.180;268163.180;;173008.503;173008.503
bdnb-bg-XLRY-WV9N-JZ7N;35;2022;0.000;1.550;1.550;0.000;283063.730;283063.730;;182621.761;182621.761
bdnb-bg-XLRY-WV9N-JZ7N;35;2023;0.000;1.550;1.550;0.000;254765.000;254765.000;;164364.516;164364.516
bdnb-bg-XLRY-WV9N-JZ7N;35;2024;0.000;1.550;1.550;0.000;253921.500;253921.500;;163820.323;163820.323
bdnb-bg-XLSU-7LZX-S12Z;35;2018;10.000;0.000;10.000;46802.900;0.000;46802.900;4680.290;;4680.290
bdnb-bg-XLYQ-YGU1-FEP8;35;2018;0.000;1.720;1.720;0.000;83336.760;83336.760;;48451.605;48451.605
bdnb-bg-XM14-6R7W-1SJ9;35;2018;10.000;0.000;10.000;22430.300;0.000;22430.300;2243.030;;2243.030
bdnb-bg-XM14-6R7W-1SJ9;35;2019;10.000;0.000;10.000;21357.200;0.000;21357.200;2135.720;;2135.720
bdnb-bg-XM14-6R7W-1SJ9;35;2020;10.000;0.000;10.000;24293.500;0.000;24293.500;2429.350;;2429.350
bdnb-bg-XM14-6R7W-1SJ9;35;2021;10.000;0.000;10.000;23485.900;0.000;23485.900;2348.590;;2348.590
bdnb-bg-XM14-6R7W-1SJ9;35;2023;10.000;0.000;10.000;18610.000;0.000;18610.000;1861.000;;1861.000
bdnb-bg-XM14-6R7W-1SJ9;35;2024;10.000;0.000;10.000;19829.000;0.000;19829.000;1982.900;;1982.900
bdnb-bg-XM5G-CUMY-X93X;35;2018;12.000;0.000;12.000;15871.100;0.000;15871.100;1322.592;;1322.592
bdnb-bg-XDHC-RHZF-7G2T;35;2020;135.000;1.000;136.000;223429.000;50483.600;273912.600;1655.030;50483.600;2014.063
bdnb-bg-XDHC-RHZF-7G2T;35;2021;135.000;1.000;136.000;227098.300;22574.800;249673.100;1682.210;22574.800;1835.832
bdnb-bg-XDHC-RHZF-7G2T;35;2022;129.000;1.000;130.000;198116.500;19800.900;217917.400;1535.787;19800.900;1676.288
bdnb-bg-XDHC-RHZF-7G2T;35;2023;129.000;1.000;130.000;188590.000;26548.000;215138.000;1461.938;26548.000;1654.908
bdnb-bg-XDHC-RHZF-7G2T;35;2024;134.000;1.000;135.000;204313.000;31538.000;235851.000;1524.724;31538.000;1747.044
bdnb-bg-XKC8-WQ1H-GGSR;35;2018;0.000;1.000;1.000;0.000;145185.300;145185.300;;145185.300;145185.300
bdnb-bg-XKC8-WQ1H-GGSR;35;2019;0.000;1.000;1.000;0.000;143371.000;143371.000;;143371.000;143371.000
bdnb-bg-XKC8-WQ1H-GGSR;35;2020;0.000;1.000;1.000;0.000;130954.100;130954.100;;130954.100;130954.100
bdnb-bg-XKC8-WQ1H-GGSR;35;2021;0.000;1.000;1.000;0.000;138080.900;138080.900;;138080.900;138080.900
bdnb-bg-XKC8-WQ1H-GGSR;35;2022;0.000;1.000;1.000;0.000;131766.700;131766.700;;131766.700;131766.700
bdnb-bg-XKC8-WQ1H-GGSR;35;2023;0.000;1.000;1.000;0.000;131188.000;131188.000;;131188.000;131188.000
bdnb-bg-XKC8-WQ1H-GGSR;35;2024;0.000;1.000;1.000;0.000;137893.000;137893.000;;137893.000;137893.000
bdnb-bg-XKGJ-JA7F-VRR2;35;2018;10.000;0.000;10.000;11061.700;0.000;11061.700;1106.170;;1106.170
bdnb-bg-XKGJ-JA7F-VRR2;35;2019;10.000;0.000;10.000;10184.100;0.000;10184.100;1018.410;;1018.410
bdnb-bg-XKGJ-JA7F-VRR2;35;2022;10.000;0.000;10.000;10274.400;0.000;10274.400;1027.440;;1027.440
bdnb-bg-XKGJ-JA7F-VRR2;35;2023;10.000;0.000;10.000;10490.000;0.000;10490.000;1049.000;;1049.000
bdnb-bg-XKGJ-JA7F-VRR2;35;2024;10.000;0.000;10.000;10309.000;0.000;10309.000;1030.900;;1030.900
bdnb-bg-XKH8-VP6K-GR2R;35;2018;10.000;0.000;10.000;16806.900;0.000;16806.900;1680.690;;1680.690
bdnb-bg-XKH8-VP6K-GR2R;35;2019;10.000;0.000;10.000;15862.900;0.000;15862.900;1586.290;;1586.290
bdnb-bg-XKH8-VP6K-GR2R;35;2020;10.000;0.000;10.000;16741.900;0.000;16741.900;1674.190;;1674.190
bdnb-bg-XKH8-VP6K-GR2R;35;2021;10.000;0.000;10.000;17687.000;0.000;17687.000;1768.700;;1768.700
