batiment_groupe_id;code_departement_insee;nb_classe_bilan_dpe_a;nb_classe_bilan_dpe_b;nb_classe_bilan_dpe_c;nb_classe_bilan_dpe_d;nb_classe_bilan_dpe_e;nb_classe_bilan_dpe_f;nb_classe_bilan_dpe_g;nb_classe_conso_energie_arrete_2012_a;nb_classe_conso_energie_arrete_2012_b;nb_classe_conso_energie_arrete_2012_c;nb_classe_conso_energie_arrete_2012_d;nb_classe_conso_energie_arrete_2012_e;nb_classe_conso_energie_arrete_2012_f;nb_classe_conso_energie_arrete_2012_g;nb_classe_conso_energie_arrete_2012_nc
bdnb-bg-9L3K-H4WM-VUVA;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-BG3L-L6PC-H98D;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-JDRN-9TJM-56B5;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Q8Q2-SNXD-SA4G;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-UVPK-AAEW-97KZ;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-KTJC-B3QB-6TU4;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-SBLC-G8J2-KM34;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-HUJJ-LNKK-B732;35;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-LPMD-UPWS-G68D;35;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0
bdnb-bg-QFJU-SXUD-P94G;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-TLCH-A9W7-EG5Y;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-FYGH-TL36-1WSD;35;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-QRT4-YUG5-RJDF;35;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-MQ82-1KDJ-RW2Q;35;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
bdnb-bg-RGFM-A8QQ-GNXQ;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-YHEF-J3KR-T3D9;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-8USV-2GF4-GZM1;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-9QRQ-DZKC-V952;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-8ZC2-G6T5-89F7;35;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-UC6T-TVNG-7MZK;35;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-FRC4-E2JK-M4QY;35;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
bdnb-bg-B2SM-PCUB-9RHN;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-4YWB-PW7H-4SM9;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-QZ6G-DZHE-AEGF;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-2VQW-CHJN-HKQQ;35;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-1WP5-XVR6-8N1U;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-SWGK-2P5F-7ZVQ;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-86GC-GQZ6-YSEL;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-SJPM-Q4ZG-83AR;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-YG7C-UK6W-D499;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-G8VE-BVRC-RFJ7;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-W8P4-YJHX-7PBR;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-JK3N-4UQZ-ABCZ;35;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2RK9-LMPY-N1JH;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-DH3E-SA2U-L9RH;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Q44G-9VJF-K9T4;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-KCLF-2X6J-DRFG;35;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
bdnb-bg-D3KH-2AQU-ZLSL;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-1A14-32G1-YGF5;35;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-69AU-M2XD-ZEZ9;35;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-3J7J-3WXH-UCW9;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-NQQ2-D6CX-TLB7;35;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-JSWU-571F-9RG2;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-NRYC-K6K6-ZTCH;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-9AV4-L8RS-933F;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-48LH-W1MT-XQYS;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-RPWK-3B2M-T51H;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-YTKR-19BN-VCXA;35;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
bdnb-bg-7X6T-74H5-L3D2;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-PGML-R6HS-ZN98;35;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
bdnb-bg-9KYX-UMTC-EWER;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-EZQF-55AB-TESJ;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-4L33-JKGC-R1HB;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-RY4W-ANWP-FVA1;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-LJZ6-N481-JH2N;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-LYPK-S8JK-TUSN;35;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
bdnb-bg-59KD-DWLU-LG29;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-6RLY-DGGA-A1JY;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-ZNNQ-TVDB-SEZP;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-RNWF-TZ4N-2K4D;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-L5Z8-FVH2-7GMD;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-SV4N-6JCN-7LY3;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-XTEJ-51UE-S6NJ;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-9WWS-UMKA-KAT5;35;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0
bdnb-bg-W5X9-EC7P-YKHG;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-6VMP-ZGMJ-RFAW;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-SL5M-QKAW-Z5NL;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-JU1Y-QZZL-ZB8Q;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-R7YP-CN47-2TY4;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-56W1-XNPY-2J7L;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-CNSY-PAS1-K2CR;35;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-AMLA-FRDQ-ZPGP;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-ARA9-1DZW-Z6B4;35;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-LLZR-MMR2-HQZW;35;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-UQ97-CDWY-KXJH;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-XP2U-GC76-42BV;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-LEVS-FQSU-XSQD;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-6MV6-F6EW-7J89;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-ATVL-QMH9-UXC3;35;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-LCQU-QK3F-YGH1;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-HTHQ-E184-CH8Y;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Y7Y7-H8DQ-5ALE;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-LAZN-FYU2-H9UF;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-F1JB-YR7V-W4ND;35;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-LE45-CGWL-YKYC;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Z1YE-RU95-F2DK;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-VASU-BCMZ-CFUK;35;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-NJJL-PVRW-4QPT;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-7CL5-F8EB-R2ZK;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-777D-5ABS-KG3C;35;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-EX7R-1D8N-W9XM;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-G1CK-VCG3-BJ13;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-77HW-ALKN-1A8L;35;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
bdnb-bg-1YQW-SPWW-2ENQ;35;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-N5JY-88SK-M3VS;35;0;1;5;1;1;1;0;0;0;0;0;0;0;0;0
bdnb-bg-NCH6-26CF-EJ3V;35;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Y8YC-FBA5-SAYF;35;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-7QG3-7515-SQTP;35;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0
bdnb-bg-XX9Q-H3SA-CXK8;35;0;4;13;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-EH3G-31UT-4QQQ;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-KB2L-BK9D-E9EW;35;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-8X87-Q3BM-XT7W;35;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-H17T-TH6H-KF74;35;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-RQGE-6FN8-ZN6W;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-WEXC-R1MB-EZBM;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-CX4S-21DP-U9KG;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-6HKP-XQQ9-AV1A;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-ZGGC-V777-J2BM;35;0;0;13;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-V74A-BFTB-SPEV;35;0;0;21;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-XVYE-XU9D-WU4B;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-ATLV-994C-TU2R;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-74G9-P52E-Z42D;35;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
bdnb-bg-VR9M-A99M-6QMG;35;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-8PF9-RFVW-ANDU;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Q29G-RA7D-CD2X;35;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-AXQ7-YHG8-DSEK;35;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-PUBJ-XEGA-S49H;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2217-XZEV-DV4R;35;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-T8KF-NKBH-WPZT;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-AVW8-72KC-VQPE;35;1;7;17;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-5734-PAV9-BT76;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-VX3C-5F2D-HLA8;35;0;0;15;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-JYHB-7FG9-MYZ2;35;0;0;17;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-GS88-ST88-NZEW;35;0;0;27;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-UNTK-TN7V-NLVW;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-KEFT-VKMM-7D9E;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-44ZP-Z3HN-2ME9;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-R2JQ-4D98-MTVL;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-XMDK-CZK9-MU66;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-8QRT-BTVV-AADA;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-6EZL-9WK3-AMJG;35;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-JS7V-CYX1-R4JU;35;0;1;17;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Z4EQ-A3RY-E4ZP;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-M8GX-HCMR-W4R2;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-KK6C-14KM-VWR5;35;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
bdnb-bg-CFMQ-AT5D-L2DQ;35;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-5SXJ-CDAP-A6PA;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-B8L6-UQBX-PYKL;35;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-5P2G-45PM-SSGS;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-23T3-GU4U-98NV;35;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-UGKV-XN6X-QCRB;35;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-PFWA-6NLF-1J1Q;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-BKV6-UDUN-EP8H;35;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-FD12-7JPJ-G6V1;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-RCTU-E6T8-64X6;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-LY7L-7K91-S32L;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-9VN9-2KP5-ZRGB;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-M3MQ-5XQP-XKH7;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-VGJT-MNAN-5S9P;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-RN78-C7HR-RHLA;35;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-QMMT-KK5N-W7B3;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-4FXN-7EZ1-XHJZ;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-4ZV9-7AA5-3A8S;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-K6D5-X8AM-VGE4;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-ZQP4-CPGE-8GXL;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-MN9H-FELD-DR5T;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-7KSE-MDUL-9EZL;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Q4TV-5AH8-88RV;35;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-FXNW-NDEV-3NNV;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-MHA8-W6SD-VXFE;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-XPBD-XW28-4U83;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-WNX2-BH8X-L219;35;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
bdnb-bg-ZX8E-KQP5-53CQ;35;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-1XX8-TJFG-CYZY;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-MFE1-CNY3-FC8A;35;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-ATPC-W9TH-WX4Q;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-1GE5-BUBV-9A9U;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-SAFF-QEXJ-63FR;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-7Q37-6FGS-MVV3;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-UJ1G-2AXM-XSD9;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-JU3E-J3KU-UPRY;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-1VX7-B7FX-RC3M;35;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-U2QA-XYC8-FNSF;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-QA9Y-CE7H-MDVG;35;0;4;17;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-BJ72-JMBQ-PC11;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-639X-K94V-61G3;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-PMSM-7QZK-VS94;35;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-UXBB-PYNJ-3W4D;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-M4B2-8VDY-V78U;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-LGTW-GFVN-GUUU;35;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2SVM-FHB8-LEFV;35;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-AQ23-1MVP-W9UQ;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-WCA9-AEME-2ALL;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-RM27-D6DA-UQCJ;35;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-XDSY-NN7R-9UV3;35;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
bdnb-bg-B7DW-SYFF-ZL3R;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-94NQ-99R3-UMPG;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-ZGF7-1G81-T61X;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-73XM-WTZE-Z613;35;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-TN87-Z198-7UPL;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-7U2X-R6Z3-3RUG;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-X663-N768-AHTQ;35;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0
bdnb-bg-S9G7-LYV3-KWFV;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-BCWJ-PJ2B-8MZL;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-WPAB-TAAW-EK7Y;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-63ZF-53YC-LB7Y;35;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-LU7Y-5Q6V-KFEV;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-FGSW-FZ2D-Y74W;35;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-AEC1-AYQU-CCB7;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-6PWC-UJD7-WRTY;35;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-V5M6-88SY-ZKUW;35;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-KL42-9G9N-9HVR;35;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-PDR1-CPDN-F2C3;35;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-A38G-K6MQ-U27Z;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-B8PN-7Q1L-VGYS;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2WDF-BGG8-JL9M;35;0;7;18;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-16MT-6VU9-MEZX;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2ZWV-1U68-SX93;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-VMPW-AFD1-KVVM;35;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Z52P-FAS9-2KYX;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Z879-E6SE-QEWD;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-DCPQ-AUQ6-6LK4;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-5128-GARK-7ANR;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-XTAW-SEPH-Q4GP;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-AJ38-7AEV-Z8HT;35;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
bdnb-bg-H8YN-FFEA-V18V;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-51BP-C11J-7PAL;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-WTH4-793D-HQFS;35;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
bdnb-bg-9CRK-N8X7-DJV4;35;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-DLAJ-FUEH-LWRV;35;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
bdnb-bg-D18B-DFEY-RDSA;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-G6JB-V6YG-UAMU;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-1FSW-Z9DZ-5DJ4;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Z97X-KD6G-AC4U;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Y7W8-QQH6-YZNN;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-2GVX-2YJM-J7LJ;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-KCP1-TURQ-SUU2;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-N68Z-VK2S-XUTY;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-5SW6-YP8Y-XP6Q;35;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-N74N-WKHK-HCL3;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-LEQZ-4B4W-1YFQ;35;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
bdnb-bg-XQFN-MSU6-ADAC;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-KL67-GZDB-AF59;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-B273-59XM-XRFE;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-JBTL-SCHA-WKYV;35;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-TVQB-ZG41-HXF8;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-9GHH-RGQJ-DGEJ;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-LMBT-UHHR-62L1;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-UHHN-RPYL-M4WE;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-8HE2-L6SQ-4Z1H;35;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
bdnb-bg-2QSE-HB69-6MRV;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-9BXP-9R16-5VHC;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-U9X4-W8FX-LYJ7;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-SMC9-SRZQ-EL8A;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-KW2K-MWMK-ZWQR;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-CAVL-597P-L9W1;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-SWCX-ZKWD-YGY3;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-NW7G-BXA9-Z9NE;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-22TW-J9WK-58X9;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
