annee,code_postal_acheteur,achat_etranger,amm,substance,cas,fonction,classification,classification_mention,quantite_substance
2021,35520,Non,2090016,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,5.0
2021,35520,Non,2090028,metamitrone,41394-05-2,Herbicide,Env A,,1.75
2021,35520,Non,2090037,dicamba,1918-00-9,Herbicide,Env B,,5
2021,35520,Non,2090037,prosulfuron,94125-34-5,Herbicide,Env A,Substitution,0.5
2021,35520,Non,2090039,ethofumesate,26225-79-6,Herbicide,Env A,,2.5
2021,35520,Non,2090042,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.037565
2021,35520,Non,2090042,florasulame,145701-23-1,Herbicide,Env A,,0.01254
2021,35520,Non,2090042,pyroxsulame,422556-08-9,Herbicide,Env A,,0.037565
2021,35520,Non,2090050,cypermethrine,52315-07-8,Insecticide,Env A,,0.672
2021,35520,Non,2090057,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.1221
2021,35520,Non,2090057,tribenuron-methyle,101200-48-0,Herbicide,Env A,,0.2442
2021,35520,Non,2090069,bromoxynil,1689-84-5,Herbicide,CMR,Exclusion,1.175
2021,35520,Non,2090093,glyphosate,1071-83-6,Herbicide,Env A,,81
2021,35520,Non,2090101,nicosulfuron,111991-09-4,Herbicide,Env A,,4.4
2021,35520,Non,2090111,cypermethrine,52315-07-8,Insecticide,Env A,,11.346
2021,35520,Non,2090117,tebuconazole,107534-96-3,Fongicide,CMR,,1
2021,35520,Non,2090118,flufenacet,142459-58-3,Herbicide,Env A,,10.2048
2021,35520,Non,2090118,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,51.024
2021,35520,Non,2090127,huile essentielle d'orange douce,8028-48-6,Régulateur de croissance,Env A,,6
2021,35520,Non,2090149,ethephon,16672-87-0,Régulateur de croissance,Santé A,,7.2
2021,35520,Non,2090153,dicamba,1918-00-9,Herbicide,Env B,,40.8
2021,35520,Non,2090153,tritosulfuron,142469-14-5,Herbicide,Env A,,8.5
2021,35520,Non,2090159,tritosulfuron,142469-14-5,Herbicide,Env A,,1.7493
2021,35520,Non,2090186,prosulfocarbe,52888-80-9,Herbicide,Env A,,8
2021,35520,Non,2090188,glyphosate,1071-83-6,Herbicide,Env A,,14.4
2021,35520,Non,2100002,triticonazole,131983-72-7,Fongicide,Env A,,0.0135
2021,35520,Non,2100009,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,0.19314
2021,35520,Non,2100009,tribenuron-methyle,101200-48-0,Herbicide,Env A,,0.09686
2021,35520,Non,2100015,thifensulfuron-methyle,79277-27-3,Herbicide,Env A,,0.275
2021,35520,Non,2100018,tebuconazole,107534-96-3,Fongicide,CMR,,2.5
2021,35520,Non,2100026,cypermethrine,52315-07-8,Insecticide,Env A,,2.0
2021,35520,Non,2100028,fluroxypyr,69377-81-7,Herbicide,Env B,,10
2021,35520,Non,2100030,phosphate ferrique,10045-86-0,Molluscicide,Autre,,14.256
2021,35520,Non,2100037,boscalid,188425-85-6,Fongicide,Env A,,2
2021,35520,Non,2100037,dimoxystrobine,149961-52-4,Fongicide,CMR,,2
2021,35520,Non,2100051,ipconazole,125225-28-7,Fongicide,CMR,Exclusion,0.09165
2021,35520,Non,2100052,cyprodinil,121552-61-2,Fongicide,Env A,,4.5
2021,35520,Non,2100108,prothioconazole,178928-70-6,Fongicide,Env A,,5.625
2021,35520,Non,2100108,tebuconazole,107534-96-3,Fongicide,CMR,,5.625
2021,35520,Non,2100111,mesotrione,104206-82-8,Herbicide,Env A,,10.50
2021,35520,Non,2100111,nicosulfuron,111991-09-4,Herbicide,Env A,,4.2
2021,35520,Non,2100112,ethephon,16672-87-0,Régulateur de croissance,Santé A,,48.0
2021,35520,Non,2100114,cyprodinil,121552-61-2,Fongicide,Env A,,0.75
2021,35520,Non,2100114,fludioxonil,131341-86-1,Fongicide,Env A,,0.5
2021,35520,Non,2100121,chlorantraniliprole,500008-45-7,Insecticide,Env A,,5.4
2021,35520,Non,2100138,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,2.5625
2021,35520,Non,2100138,pinoxaden,243973-20-8,Herbicide,CMR,,10.25
2021,35520,Non,2100140,clodinafop-propargyl,105512-06-9,Herbicide,Env A,,10.375
2021,35520,Non,2100140,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,2.59375
2021,35520,Non,2100140,pinoxaden,243973-20-8,Herbicide,CMR,,10.375
2021,35520,Non,2100151,pyraclostrobine,175013-18-0,Fongicide,Santé A,,13.022
2021,35520,Non,2100175,prothioconazole,178928-70-6,Fongicide,Env A,,0.504
2021,35520,Non,2100211,prothioconazole,178928-70-6,Fongicide,Env A,,4.375
2021,35520,Non,2100211,tebuconazole,107534-96-3,Fongicide,CMR,,4.375
2021,35520,Non,2100215,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,4
2021,35520,Non,2100231,emamectine benzoate,155569-91-8,Insecticide,Santé A,,1.900
2021,35520,Non,2100234,diflufenicanil,83164-33-4,Herbicide,Env B,,2.4
2021,35520,Non,2100234,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.1500
2021,35520,Non,2100234,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.540
2021,35520,Non,2100234,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.180
2021,35520,Non,2100245,prothioconazole,178928-70-6,Fongicide,Env A,,1.25
2021,35520,Non,2100245,tebuconazole,107534-96-3,Fongicide,CMR,,1.25
2021,35520,Non,2110012,cyazofamide,120116-88-3,Fongicide,Env A,,1.92
2021,35520,Non,2110018,difenoconazole,119446-68-3,Fongicide,Env A,,0.00675
2021,35520,Non,2110018,fludioxonil,131341-86-1,Fongicide,Env A,,0.00675
2021,35520,Non,2110059,bicarbonate de potassium,298-14-6,Fongicide,Autre,,51.0
2021,35520,Non,2110063,clopyralid,1702-17-6,Herbicide,Autre,,0.108
2021,35520,Non,2110082,diflufenicanil,83164-33-4,Herbicide,Env B,,0.72
2021,35520,Non,2110082,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.072
2021,35520,Non,2110086,spirotetramat,203313-25-1,Insecticide,CMR,,0.1
2021,35520,Non,2110102,difenoconazole,119446-68-3,Fongicide,Env A,,3.84000
2021,35520,Non,2110102,fludioxonil,131341-86-1,Fongicide,Env A,,3.84000
2021,35520,Non,2110102,sedaxane,874967-67-6,Fongicide,Env A,,7.6800
2021,35520,Non,2110103,tribenuron-methyle,101200-48-0,Herbicide,Env A,,3.075
2021,35520,Non,2110104,clopyralid,1702-17-6,Herbicide,Autre,,2.08
2021,35520,Non,2110104,florasulame,145701-23-1,Herbicide,Env A,,0.065
2021,35520,Non,2110104,fluroxypyr-meptyl,81406-37-3,Herbicide,Autre,,3.744
2021,35520,Non,2110140,diflufenicanil,83164-33-4,Herbicide,Env B,,22.2
2021,35520,Non,2110140,flufenacet,142459-58-3,Herbicide,Env A,,44.4
2021,35520,Non,2110141,dimethomorphe,110488-70-5,Fongicide,Env A,,1.08
2021,35520,Non,2110141,pyraclostrobine,175013-18-0,Fongicide,Santé A,,0.6
2021,35520,Non,2110143,metribuzine,21087-64-9,Herbicide,Env A,,1.8
2021,35520,Non,2110144,fluxapyroxad,907204-31-3,Fongicide,CMR,,0.625
2021,35520,Non,2110148,bixafen,581809-46-3,Fongicide,Env A,,2.25
2021,35520,Non,2110152,cypermethrine,52315-07-8,Insecticide,Env A,,0.16
2021,35520,Non,2110154,"2,4-mcpa",94-74-6,Herbicide,Env A,,7.14
2021,35520,Non,2110154,dicamba,1918-00-9,Herbicide,Env B,,0.63
2021,35520,Non,2110162,azoxystrobine,131860-33-8,Fongicide,Santé A,,29.25
2021,35520,Non,2110167,tebuconazole,107534-96-3,Fongicide,CMR,,105.78
2021,35520,Non,2110178,bixafen,581809-46-3,Fongicide,Env A,,0.75
2021,35520,Non,2110178,prothioconazole,178928-70-6,Fongicide,Env A,,1.5
2021,35520,Non,2120041,zirame,137-30-4,Fongicide,Santé A,,1.5582
2021,35520,Non,2120048,aminopyralid,150114-71-9,Herbicide,Env A,,1.68
2021,35520,Non,2120048,triclopyr,55335-06-3,Herbicide,Env B,,13.44
2021,35520,Non,2120070,prothioconazole,178928-70-6,Fongicide,Env A,,12.0
2021,35520,Non,2120070,tebuconazole,107534-96-3,Fongicide,CMR,,6.0
2021,35520,Non,2120075,dimethenamide-p (dmta-p),163515-14-8,Herbicide,Env A,,2
2021,35520,Non,2120075,metazachlore,67129-08-2,Herbicide,CMR,,2
2021,35520,Non,2120075,quinmerac,90717-03-6,Herbicide,Env B,,1
2021,35520,Non,2120089,"2,4-mcpa",94-74-6,Herbicide,Env A,,4.5
2021,35520,Non,2120089,diflufenicanil,83164-33-4,Herbicide,Env B,,1.125
2021,35520,Non,2120089,glyphosate,1071-83-6,Herbicide,Env A,,9.0
2021,35520,Non,2120120,bentazone,25057-89-0,Herbicide,Env B,,2.4
2021,35520,Non,2120120,imazamox,114311-32-9,Herbicide,Env A,Substitution,0.112
2021,35520,Non,2120153,propyzamide,23950-58-5,Herbicide,CMR,Substitution,24
2021,35520,Non,2120160,bentazone,25057-89-0,Herbicide,Env B,,7.2
2021,35520,Non,2120210,dicamba,1918-00-9,Herbicide,Env B,,2.4
2021,35520,Non,2130063,nicosulfuron,111991-09-4,Herbicide,Env A,,5.8
2021,35520,Non,2130068,diflufenicanil,83164-33-4,Herbicide,Env B,,63.0
2021,35520,Non,2130069,diflufenicanil,83164-33-4,Herbicide,Env B,,12.5
2021,35520,Non,2130075,metaldehyde,108-62-3,Molluscicide,CMR,,1.6
2021,35520,Non,2130091,diflufenicanil,83164-33-4,Herbicide,Env B,,2.5
2021,35520,Non,2130092,spiromesifen,283594-90-1,Insecticide,Autre,,6.72
2021,35520,Non,2130152,fluopyram,658066-35-4,Fongicide,Env A,,0.75
2021,35520,Non,2130152,trifloxystrobine,141517-21-7,Fongicide,Env A,,0.75
2021,35520,Non,2130158,pyrimicarbe,23103-98-2,Insecticide,CMR,,1
2021,35520,Non,2130164,cyprosulfamide,221667-31-8,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.525
2021,35520,Non,2130164,foramsulfuron,173159-57-4,Herbicide,Env A,,1.05
2021,35520,Non,2130164,thiencarbazone-methyl,317815-83-1,Herbicide,CMR,,0.35
2021,35520,Non,2130202,fluopyram,658066-35-4,Fongicide,Env A,,1.250
2021,35520,Non,2130202,prothioconazole,178928-70-6,Fongicide,Env A,,1.250
2021,35520,Non,2130215,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,63.7
2021,35520,Non,2130244,difenoconazole,119446-68-3,Fongicide,Env A,,1.25
2021,35520,Non,2130244,mandipropamide,374726-62-2,Fongicide,Env A,,1.25
2021,35520,Non,2130251,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,0.7
2021,35520,Non,2130252,nicosulfuron,111991-09-4,Herbicide,Env A,,0.8
2021,35520,Non,2130253,"2,4-d",94-75-7,Herbicide,Env B,,7.2
2021,35520,Non,2130253,glyphosate,1071-83-6,Herbicide,Env A,,10.8
2021,35520,Non,2130266,bromuconazole,116255-48-2,Fongicide,Env A,,14.195
2021,35520,Non,2130266,tebuconazole,107534-96-3,Fongicide,CMR,,9.095
2021,35520,Non,2130277,soufre,7704-34-9,Fongicide,Autre,,16
2021,35520,Non,2140040,phosmet,732-11-6,Insecticide,CMR,,2.5
2021,35520,Non,2140051,fluxapyroxad,907204-31-3,Fongicide,CMR,,0.13653
2021,35520,Non,2140082,trinexapac-ethyl,95266-40-3,Régulateur de croissance,Env A,,10.500
2021,35520,Non,2140093,glyphosate,1071-83-6,Herbicide,Env A,,18
2021,35520,Non,2140132,diflufenicanil,83164-33-4,Herbicide,Env B,,0.5
2021,35520,Non,2140168,cuivre du sulfate tribasique,12527-76-3,Fongicide,Env A,Substitution,0.0988
2021,35520,Non,2140173,fluxapyroxad,907204-31-3,Fongicide,CMR,,2.18875
2021,35520,Non,2140173,metconazole,125116-23-6,Fongicide,CMR,,1.5759
2021,35520,Non,2140175,metconazole,125116-23-6,Fongicide,CMR,,4.95
2021,35520,Non,2140199,amidosulfuron,120923-37-7,Herbicide,Env A,,0.15
2021,35520,Non,2140199,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.03
2021,35520,Non,2140199,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.27
2021,35520,Non,2140199,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.09
2021,35520,Non,2140201,cyflufenamid,180409-60-3,Fongicide,Env A,,0.180
2021,35520,Non,2140201,difenoconazole,119446-68-3,Fongicide,Env A,,1.500
2021,35520,Non,2140207,clodinafop-propargyl,105512-06-9,Herbicide,Env A,,1.6
2021,35520,Non,2140207,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.4
2021,35520,Non,2140252,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.009375
2021,35520,Non,2140257,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.02
2021,35520,Non,2140257,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.30
2021,35520,Non,2140257,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.10
2021,35520,Non,2140258,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.2625
2021,35520,Non,2140258,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.2625
2021,35520,Non,2150019,silthiofam,175217-20-6,Fongicide,Env A,,1.35
2021,35520,Non,2150078,clomazone,81777-89-1,Herbicide,Env A,,0.48
2021,35520,Non,2150078,pethoxamide,106700-29-2,Herbicide,Env A,,8
2021,35520,Non,2150084,mesotrione,104206-82-8,Herbicide,Env A,,10.5
2021,35520,Non,2150097,tribenuron-methyle,101200-48-0,Herbicide,Env A,,0.15
2021,35520,Non,2150104,huile minerale paraffinique,8042-47-5,Insecticide - Acaricide,Autre,,1192.82
2021,35520,Non,2150125,diflufenicanil,83164-33-4,Herbicide,Env B,,0.4
2021,35520,Non,2150140,glyphosate,1071-83-6,Herbicide,Env A,,547.2
2021,35520,Non,2150483,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,16.60
2021,35520,Non,2150484,clopyralid,1702-17-6,Herbicide,Autre,,0.3
2021,35520,Non,2150484,florasulame,145701-23-1,Herbicide,Env A,,0.025
2021,35520,Non,2150626,mesotrione,104206-82-8,Herbicide,Env A,,0.5
2021,35520,Non,2150757,diflufenicanil,83164-33-4,Herbicide,Env B,,0.2
2021,35520,Non,2150757,glyphosate,1071-83-6,Herbicide,Env A,,1.25
2021,35520,Non,2150785,mesotrione,104206-82-8,Herbicide,Env A,,36.0
2021,35520,Non,2150964,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,9.28
2021,35520,Non,2150973,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,1
2021,35520,Non,2160064,fludioxonil,131341-86-1,Fongicide,Env A,,0.0230
2021,35520,Non,2160064,tebuconazole,107534-96-3,Fongicide,CMR,,0.0046
2021,35520,Non,2160114,maltodextrine,9050-36-6,Insecticide,Autre,,508.130
2021,35520,Non,2160200,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.1250
2021,35520,Non,2160200,pinoxaden,243973-20-8,Herbicide,CMR,,4.50
2021,35520,Non,2160226,phosphate ferrique,10045-86-0,Molluscicide,Autre,,2.420
2021,35520,Non,2160248,dicamba,1918-00-9,Herbicide,Env B,,2.4
2021,35520,Non,2160248,mesotrione,104206-82-8,Herbicide,Env A,,1
2021,35520,Non,2160260,metconazole,125116-23-6,Fongicide,CMR,,5.40
2021,35520,Non,2160272,hexythiazox,78587-05-0,Insecticide - Acaricide,Env A,,0.1875
2021,35520,Non,2160527,sels de potassium d'acides gras,10124-65-9,Insecticide,Autre,,1685.5374
2021,35520,Non,2160724,azoxystrobine,131860-33-8,Fongicide,Santé A,,0.625
2021,35520,Non,2160724,difenoconazole,119446-68-3,Fongicide,Env A,,0.625
2021,35520,Non,2160752,pyridate,55512-33-9,Herbicide,Env A,,3
2021,35520,Non,2160783,abamectine,71751-41-2,Insecticide,CMR,,0.09
2021,35520,Non,2160818,soufre,7704-34-9,Fongicide,Autre,,16
2021,35520,Non,2160841,bacillus amyloliquefaciens subsp plantarum d747,,Fongicide,Autre,,
2021,35520,Non,2160931,bixafen,581809-46-3,Fongicide,Env A,,6.9225
2021,35520,Non,2160931,fluopyram,658066-35-4,Fongicide,Env A,,6.9225
2021,35520,Non,2160931,prothioconazole,178928-70-6,Fongicide,Env A,,13.845
2021,35520,Non,2160936,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,1.152
2021,35520,Non,2160936,fluroxypyr-meptyl,81406-37-3,Herbicide,Autre,,38.688
2021,35520,Non,2160936,halauxifen-methyl,943831-98-9,Herbicide,Env A,,1.200
2021,35520,Non,2160937,cloquintocet-mexyl,99607-70-2,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.342
2021,35520,Non,2160937,florasulame,145701-23-1,Herbicide,Env A,,0.285
2021,35520,Non,2160937,halauxifen-methyl,943831-98-9,Herbicide,Env A,,0.35625
2021,35520,Non,2160958,cypermethrine,52315-07-8,Insecticide,Env A,,5.088
2021,35520,Non,2160959,benzovindiflupyr,1072957-71-1,Fongicide,Santé A,Substitution,4.500
2021,35520,Non,2160959,prothioconazole,178928-70-6,Fongicide,Env A,,9.00
2021,35520,Non,2160976,prosulfuron,94125-34-5,Herbicide,Env A,Substitution,0.09
2021,35520,Non,2161068,mesotrione,104206-82-8,Herbicide,Env A,,0.375
2021,35520,Non,2161068,nicosulfuron,111991-09-4,Herbicide,Env A,,0.15
2021,35520,Non,2170055,dicamba,1918-00-9,Herbicide,Env B,,4.8
2021,35520,Non,2170149,cypermethrine,52315-07-8,Insecticide,Env A,,10
2021,35520,Non,2170158,dimethenamide-p (dmta-p),163515-14-8,Herbicide,Env A,,4.995
2021,35520,Non,2170158,quinmerac,90717-03-6,Herbicide,Env B,,2.505
2021,35520,Non,2170208,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.036
2021,35520,Non,2170208,mefenpyr-diethyl,135590-91-9,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.54
2021,35520,Non,2170208,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.18
2021,35520,Non,2170228,bixafen,581809-46-3,Fongicide,Env A,,1.3
2021,35520,Non,2170228,fluopyram,658066-35-4,Fongicide,Env A,,1.3
2021,35520,Non,2170228,prothioconazole,178928-70-6,Fongicide,Env A,,2.6
2021,35520,Non,2170243,acide pelargonique,112-05-0,Herbicide,Autre,,1
2021,35520,Non,2170263,cypermethrine,52315-07-8,Insecticide,Env A,,0.5
2021,35520,Non,2170381,mesotrione,104206-82-8,Herbicide,Env A,,6.30
2021,35520,Non,2170381,terbuthylazine,5915-41-3,Herbicide,Env A,,29.70
2021,35520,Non,2170421,mesotrione,104206-82-8,Herbicide,Env A,,1
2021,35520,Non,2170423,mesotrione,104206-82-8,Herbicide,Env A,,1.5
2021,35520,Non,2170424,mesotrione,104206-82-8,Herbicide,Env A,,1
2021,35520,Non,2170437,beauveria bassiana souche atcc 74040,63428-82-0,Insecticide,Autre,,
2021,35520,Non,2170459,fludioxonil,131341-86-1,Fongicide,Env A,,0.06
2021,35520,Non,2170459,sedaxane,874967-67-6,Fongicide,Env A,,0.06
2021,35520,Non,2170752,sedaxane,874967-67-6,Fongicide,Env A,,0.035
2021,35520,Non,2170780,beauveria bassiana souche gha,63428-82-0,Insecticide,Autre,,
2021,35520,Non,2170803,cypermethrine,52315-07-8,Insecticide,Env A,,1
2021,35520,Non,2170807,benzovindiflupyr,1072957-71-1,Fongicide,Santé A,Substitution,8.625
2021,35520,Non,2170807,prothioconazole,178928-70-6,Fongicide,Env A,,17.25
2021,35520,Non,2170835,cypermethrine,52315-07-8,Insecticide,Env A,,2
2021,35520,Non,2170933,prohexadione-calcium,127277-53-6,Régulateur de croissance,Env B,,0.0005
2021,35520,Non,2170933,trinexapac-ethyl,95266-40-3,Régulateur de croissance,Env A,,0.00075
2021,35520,Non,2171054,diflufenicanil,83164-33-4,Herbicide,Env B,,5
2021,35520,Non,2171054,flufenacet,142459-58-3,Herbicide,Env A,,10
2021,35520,Non,2171089,spinosad,168316-95-8,Insecticide,Env A,,0.096
2021,35520,Non,2171193,mesotrione,104206-82-8,Herbicide,Env A,,7.7
2021,35520,Non,2171193,terbuthylazine,5915-41-3,Herbicide,Env A,,36.3
2021,35520,Non,2171195,lambda-cyhalothrine,91465-08-6,Insecticide,Santé A,Substitution,8
2021,35520,Non,2171317,"2,4-d",94-75-7,Herbicide,Env B,,12
2021,35520,Non,2179999,iodosulfuron-methyl-sodium,144550-36-7,Herbicide,Env A,,0.03
2021,35520,Non,2179999,mesosulfuron-methyl,208465-21-8,Herbicide,Env A,,0.03
2021,35520,Non,2180009,dicamba,1918-00-9,Herbicide,Env B,,8
2021,35520,Non,2180009,tritosulfuron,142469-14-5,Herbicide,Env A,,4
2021,35520,Non,2180088,s-metolachlore,87392-12-9,Herbicide,Env A,,28.8
2021,35520,Non,2180123,benzovindiflupyr,1072957-71-1,Fongicide,Santé A,Substitution,0.0708
2021,35520,Non,2180123,difenoconazole,119446-68-3,Fongicide,Env A,,0.2364
2021,35520,Non,2180124,metalaxyl,57837-19-1,Fongicide,Env B,,0.2790
2021,35520,Non,2180124,prothioconazole,178928-70-6,Fongicide,Env A,,1.395
2021,35520,Non,2180165,dicamba dimethylammonium,2300-66-5,Herbicide,Env B,,2.4
2021,35520,Non,2180233,dicamba,1918-00-9,Herbicide,Env B,,8.64
2021,35520,Non,2180309,clomazone,81777-89-1,Herbicide,Env A,,2.52
2021,35520,Non,2180334,difenoconazole,119446-68-3,Fongicide,Env A,,0.2409
2021,35520,Non,2180334,fludioxonil,131341-86-1,Fongicide,Env A,,0.2409
2021,35520,Non,2180766,fludioxonil,131341-86-1,Fongicide,Env A,,0.0054
2021,35520,Non,2180766,metalaxyl-m,70630-17-0,Fongicide,Autre,,0.003456
2021,35520,Non,2180766,sedaxane,874967-67-6,Fongicide,Env A,,0.0036
2021,35520,Non,2180865,ipconazole,125225-28-7,Fongicide,CMR,Exclusion,0.01808
2021,35520,Non,2189996,azadirachtine,11141-17-6,Insecticide,CMR,,0.78
2021,35520,Non,2190062,halauxifen-methyl,943831-98-9,Herbicide,Env A,,0.05
2021,35520,Non,2190062,piclorame,1918-02-1,Herbicide,Env A,,0.240
2021,35520,Non,2190173,metaldehyde,108-62-3,Molluscicide,CMR,,0.36
2021,35520,Non,2190173,phosphate ferrique,10045-86-0,Molluscicide,Autre,,0.5832
2021,35520,Non,2190328,propaquizafop,111479-05-1,Herbicide,Env A,,1
2021,35520,Non,2190468,dicamba,1918-00-9,Herbicide,Env B,,48.5
2021,35520,Non,2190468,prosulfuron,94125-34-5,Herbicide,Env A,Substitution,4.85
2021,35520,Non,2190509,mefentrifluconazole,1417782-03-6,Fongicide,Autre,,0.022
2021,35520,Non,2190594,"(e,z)-3,8-tetradecadien-1-yl acetate",163041-87-0,Insecticide - Médiateur chimique,Autre,,
2021,35520,Non,2190594,"(e,z,z)-3,8,11-tetradecatrien-1-yl acetate",163041-94-9,Insecticide - Médiateur chimique,Autre,,
2021,35520,Non,2190634,azoxystrobine,131860-33-8,Fongicide,Santé A,,8.75
2021,35520,Non,2190686,fluxapyroxad,907204-31-3,Fongicide,CMR,,11.7515
2021,35520,Non,2190686,mefentrifluconazole,1417782-03-6,Fongicide,Autre,,23.503
2021,35520,Non,2190687,fludioxonil,131341-86-1,Fongicide,Env A,,1.5
2021,35520,Non,2190883,prothioconazole,178928-70-6,Fongicide,Env A,,1.25
2021,35520,Non,2190961,prothioconazole,178928-70-6,Fongicide,Env A,,16.25
2021,35520,Non,2200753,glyphosate,1071-83-6,Herbicide,Env A,,2.7
2021,35520,Non,2200839,azoxystrobine,131860-33-8,Fongicide,Santé A,,2.5
2021,35520,Non,2200861,"2,4-d",94-75-7,Herbicide,Env B,,0.5
2021,35520,Non,2200861,dicamba,1918-00-9,Herbicide,Env B,,0.25
2021,35520,Non,2210192,prosulfocarbe,52888-80-9,Herbicide,Env A,,304
2021,35520,Non,5100219,soufre sublime,7704-34-9,Fongicide,Autre,,470.25
2021,35520,Non,7200313,alcools terpeniques,98-55-5,Autre usage – Adjuvant,Autre,,13.300
2021,35520,Non,7700706,"2,4-d",94-75-7,Herbicide,Env B,,0.28
2021,35520,Non,7700706,dicamba,1918-00-9,Herbicide,Env B,,0.04
2021,35520,Non,7800132,ethephon,16672-87-0,Régulateur de croissance,Santé A,,2.4
2021,35520,Non,8300063,soufre pour pulverisation (micronise),7704-34-9,Fongicide,Autre,,352
2021,35520,Non,8400096,dicamba,1918-00-9,Herbicide,Env B,,5.76
2021,35520,Non,8400255,metsulfuron-methyl,74223-64-6,Herbicide,Env A,Substitution,0.54
2021,35520,Non,8400425,hydrazide maleique,123-33-1,Régulateur de croissance,Autre,,2.4
2021,35520,Non,8400574,propyzamide,23950-58-5,Herbicide,CMR,Substitution,24
2021,35520,Non,8600243,aclonifen,74070-46-5,Herbicide,CMR,,18
2021,35520,Non,8700020,flurochloridone,61213-25-0,Herbicide,CMR,Exclusion,3.75
2021,35520,Non,8700196,butoxyde de piperonyle,51-03-6,Autre usage – Coformulant / Phytoprotecteur / Synergiste,Autre,,0.225
2021,35520,Non,8700196,deltamethrine,52918-63-5,Insecticide,Santé A,,0.025
2021,35520,Non,8700462,prosulfocarbe,52888-80-9,Herbicide,Env A,,48
2021,35520,Non,8800029,phenmediphame,13684-63-4,Herbicide,Env A,,3.6
2021,35520,Non,8800841,difenoconazole,119446-68-3,Fongicide,Env A,,0.125
2021,35520,Non,8900681,pendimethaline,40487-42-1,Herbicide,Env A,Substitution,4
2021,35520,Non,9000222,soufre,7704-34-9,Fongicide,Autre,,56
2021,35520,Non,9000259,amidosulfuron,120923-37-7,Herbicide,Env A,,0.615
2021,35520,Non,9000490,cycloxydime,101205-02-1,Herbicide,CMR,,0.5
2021,35520,Non,9000619,chlortoluron,15545-48-9,Herbicide,CMR,,5
2021,35520,Non,9000833,metazachlore,67129-08-2,Herbicide,CMR,,6
2021,35520,Non,9000833,quinmerac,90717-03-6,Herbicide,Env B,,1.5
2021,35520,Non,9100034,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,59.8
2021,35520,Non,9100296,"2,4-d",94-75-7,Herbicide,Env B,,24
2021,35520,Non,9100418,nicosulfuron,111991-09-4,Herbicide,Env A,,20.48
2021,35520,Non,9200073,triflusulfuron-methyl,126535-15-7,Herbicide,CMR,,0.05
2021,35520,Non,9200159,pyrimethanil,53112-28-0,Fongicide,Env A,,2
2021,35520,Non,9200548,thirame,137-26-8,Fongicide,Env A,,0.1152
2021,35520,Non,9300322,metamitrone,41394-05-2,Herbicide,Env A,,7
2021,35520,Non,9300396,chlormequat chlorure,999-81-5,Régulateur de croissance,Autre,,27.6
2021,35520,Non,9400008,triticonazole,131983-72-7,Fongicide,Env A,,0.168
2021,35520,Non,9400052,clethodime,99129-21-2,Herbicide,Env B,,0.96
2021,35520,Non,9400085,etofenprox,80844-07-1,Insecticide,Santé A,,0.2875
