Filiere,Raison_sociale,Identifiant_societe,Adresse_1,Adresse_2,Adresse_3,Code_postal,Ville,Pays,SIRET_eco-organisme,Raison_sociale_eco-organisme,Catégorie agrément,Date_DebutValidite_Inscription,Date_FinValidite_Inscription
EEE,HXLINN,98139965200016,6B Rue du Bas Village 35510 Cesson-Sévigné,,,35510,Cesson-Sévigné,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2024-01-01,2025-12-31
EEE,IBYS,42130133400049,81 MAIL FRANCOIS MITTERRAND,,,35000,RENNES,FR,83033936200022,ecosystem,EEE_MEN_CAT3,2018-01-01,
EEE,IBYS,42130133400049,81 MAIL FRANCOIS MITTERRAND,,,35000,RENNES,FR,83033936200022,ecosystem,EEE_PRO_CAT5 / EEE_PRO_CAT6 / EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4,2024-01-01,
EEE,INTER TECHNIQUES EQUIPEMENTS,33223582900071,6 DU PLACIS,,,35230,BOURGBARRE,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT3 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8 / EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6,2022-01-01,
EEE,INTUITION ROBOTIQUE & TECHNOLOGIES,95243928900010,14TER AVENUE GROS MALHON,,,35000,RENNES,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2025-01-01,
EEE,TABLETTE STORE,53074423400044,2 RUE DES PERRETS,,,35690,ACIGNE,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2020-01-01,
EEE,TROTEC GmbH,494119282,33 rue Nantaise,,,35000,RENNES,DE,48774196900033,ECOLOGIC,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2018-01-01,
EEE,JLB,90510343800016,6 RUE DU MOULIN,,,35135,CHANTEPIE,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2023-01-01,
EEE,Vergers SARL,95163885700015,Bureau 3 5 Allée de la Grande Treille,,,35200,Rennes,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2024-01-01,2025-12-31
EEE,KERLINK,47784044100026,"1,rue Jacqueline Auriol",,,35235,THORIGNE FOUILLARD,FR,48774196900033,ECOLOGIC,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6 / EEE_PRO_CAT8,2022-01-01,
EEE,KLA2,85104176400016,6 ALLEE DE GUERLEDAN,,,35135,CHANTEPIE,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT3 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2017-01-01,
EEE,LACROIX SOFREL,40906581000023,2 RUE DU PLESSIS,,,35770,VERN SUR SEICHE,FR,83033936200022,ecosystem,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6,2022-01-01,
EEE,MB GUERCHAISIXINA,31000557400069,10 ALLEE DE GUERLEDAN,,,35135,CHANTEPIE,FR,83033936200022,ecosystem,EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8 / EEE_MEN_CAT1 / EEE_MEN_CAT2,2022-01-01,
EEE,OLNICA TRACE,91169263000021,40 RUE DU BIGNON,IMMEUBLE LE PONANT,,35135,CHANTEPIE,FR,83033936200022,ecosystem,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6,2022-01-01,
EMPAP,ABRAXAS LIBRIS,43206675100012,Rue Du Faubourg Bertault 11,,,35190,BECHEREL,FR,82330882000039,LEKO,EMPAP,2022-01-01,
EEE,RAPH'MICRO,52057142300018,9 résidence les Hauts de Romillé,,,35850,ROMILLE,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2021-01-01,
EEE,RATDOWN,49768187400036,21 RUE DU BOCAGE,,Z.A. DU HAUT DANTE,35520,LA CHAPELLE DES FOUGERETZ,FR,83033936200022,ecosystem,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6,2017-01-01,
EMPAP,AL BRODIN,89785617500012,13 PLACE JEANNE LAURENT,13 ET 15,,35000,RENNES,FR,39091301000042,ADELPHE,EMPAP,2025-01-01,
EEE,SARL ROAZHON CASH,80390784900019,place de la république,,,35000,rennes,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2019-01-01,
EMPAP,ANTILOPE CAMP,94340402000019,RUE PIERRE DE MAUPERTUIS,RUE PIERRE DE MAUPERTUIS,,35170,BRUZ,FR,38838007300162,CITEO,EMPAP,2025-01-01,
EEE,SAS RENOUEST,30500847600031,RUE JULES VALLES,,,35000,RENNES,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT3 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2006-01-01,
EEE,SELF SIGNAL,38890891500043,13 RUE DE BRAY,,,35510,CESSON SEVIGNE,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT3 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8 / EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6,2015-01-01,
EMPAP,BAIN SANITAIRE FRANCE,84484074400016,17 RUE MOZART,,,35135,CHANTEPIE,FR,38838007300162,CITEO,EMPAP,2025-01-01,
EMPAP,BAPTISTE PASSSEMARD,95270354400017,18 AVENUE MONSEIGNEUR MOUEZY,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2023-01-01,
EMPAP,BIANCCA,93111447400014,90 bis Rue de Fougères,,,35700,Rennes,FR,82330882000039,LEKO,EMPAP,2025-01-01,
EMPAP,BOLA,97782734400010,35 RUE DE BRAY,,,35510,CESSON-SEVIGNE,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,BOULANGERIE GEFFRAY,91802993500015,2 AVENUE SIR WINSTON CHURCHILL,,,35000,RENNES,FR,39091301000042,ADELPHE,EMPAP,2025-01-01,
EMPAP,BOX AND TREE,88160235300016,45 LE BOIS DE LAVAL,,,35510,CESSON-SEVIGNE,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,BRASSERIE SKUMENN,81251069100015,5 rue Joval,,,35690,ACIGNE,FR,38838007300162,CITEO,EMPAP,2021-01-01,
EMPAP,BREIZH ALEC,84394301000010,104 BOULEVARD GEORGES CLEMENCEAU,,,35200,RENNES,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,BREIZH AVENIR,88518929000012,5 ALLEE DE LA GRANDE TREILLE,BUREAU 3,,35200,RENNES,FR,38838007300162,CITEO,EMPAP,2023-01-01,
EMPAP,BUBBLE RAMEN,80903088500028,35 RUE DE SAINT MALO,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2022-01-01,
EMPAP,BW CORP,85286576500014,47 E RUE DE RENNES,,,35510,CESSON SEVIGNE,FR,38838007300162,CITEO,EMPAP,2022-01-01,
EEE,SOCIETE CARTEL,37991087000029,40 RUE DU BIGNON,,,35135,CHANTEPIE,FR,83033936200022,ecosystem,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6,2021-01-01,
EEE,SODALEC,42438137400018,6 RUE ALLORY,,Z.A. TEILLAIS,35740,PACE,FR,83033936200022,ecosystem,EEE_PRO_CAT1 / EEE_PRO_CAT2 / EEE_PRO_CAT4 / EEE_PRO_CAT5 / EEE_PRO_CAT6,2014-01-01,
EEE,SODICO,32683425600082,3 RUE DES FRERES SIZAIRE,,,35230,NOYAL-CHATILLON-SUR-SEICHE,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2022-01-01,
EMPAP,CALICE,75345681300025,5 PLACE SAINT PIERRE,,,35310,MORDELLES,FR,39091301000042,ADELPHE,EMPAP,2025-01-01,
EEE,See You Sun,82464129400056,4 AVENUE DES PEUPLIERS,BATIMENT I TECHNOPARC,,35510,CESSON SEVIGNE,FR,80054749900023,SOREN,EEE_MEN_CAT7,2019-01-01,
EMPAP,CASTEL TERRA,80305790000174,1 LA TELAIS,,,35410,NOUVOITOU,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,CASULLI GASTRONOMIA,51877064900011,2 rue du Verger,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2021-01-01,
EMPAP,CHARLENE PIROTAIS,51068620700034,7 RUE LOUIS PETRI,47 RUE LOUIS PETRI 47 RUE LOUIS PETRI 47 RUE LOUIS PETRI,,35200,RENNES,FR,38838007300162,CITEO,EMPAP,2025-01-01,
EMPAP,CHICHE THIERRY,47869541400035,14 RUE DE VIARMES,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,CHUANCHAO SARL,95070643200016,5 Allee de la Grande Treille Bureau 3,,,35200,Rennes,FR,38838007300162,CITEO,EMPAP,2023-01-01,
EMPAP,COURT CIRCUIT SARL,48965109100014,5 rue des Vanniers,ZA de la Forge,,35830,BETTON,FR,38838007300162,CITEO,EMPAP,2021-01-01,
EMPAP,CREDIT AGRICOLE BRETAGNE HABITAT HOLDING,49059766300015,8 rue du mont saint michel,,,35830,BETTON,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,CUISINES & SOLUTIONS,94324344400016,216 RUE DE LORIENT,216 RUE DE LORIENT,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2025-01-01,
EEE,TARDOORE SARL,94858595500016,5 ALLEE DE LA GRANDE TREILLE OFFICE 3 35200 RENNES,,,35200,RENNES,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2025-01-01,2025-12-31
EMPAP,Colombia Cash,91797444600028,12 place du Colombier,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2023-01-01,
EEE,TRW CONSULTING,51823386100013,54 BOULEVARD DE VERDUN,,,35000,RENNES,FR,83033936200022,ecosystem,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2022-01-01,
EEE,Tanishop,88285399700022,3 place Antoine de saint exupery,,,35230,Noyal Châtillon Sur Seiche,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2025-01-01,
EMPAP,DAUPHIN EI,93257124300017,12 AVENUE ETIENNE ET MATHILDE PINAULT,BATIMENT B,,35740,PACE,FR,38838007300162,CITEO,EMPAP,2025-01-01,
EMPAP,DAVID REMI,52775653000053,2 RUE POULLAIN DUPARC,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2025-01-01,
EEE,URBAN CUISINE,84497112700023,28 boulevard du Colombier,,,35000,Rennes,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2023-01-01,
EMPAP,DEPANN AUTO,74989412700010,LE JANAIE,,,35770,VERN SUR SEICHE,FR,38838007300162,CITEO,EMPAP,2023-01-01,
EMPAP,DIFFUSION EQUIPEMENTS LOISIRSDEL SAS,30335567100031,LA BASSE CROIX ROUGE,,,35530,BRECE,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,DISTRICONCEPT,43398171900035,167 ROUTE DE LORIENT PARC MONNIER,BATIMENT C LE CASSIOPE,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2021-01-01,
EMPAP,DK MEDIAS,79123426300022,26 RUE DE BRIZEUX,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EEE,YINGJIE SARL,94937517400016,5 All?e de la Grande Treille Rennes France,,,35200,Rennes,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2023-01-01,
EEE,YVES ROCHER FRANCE,80852918400026,2-4 BD BEAUMONT,,,35000,RENNES,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2016-01-01,
EEE,ZIFENG SARL,94867426200019,All?e de la Grande Treille Rennes France,,,35200,Rennes,FR,48774196900033,ECOLOGIC,EEE_MEN_CAT1 / EEE_MEN_CAT2 / EEE_MEN_CAT4 / EEE_MEN_CAT5 / EEE_MEN_CAT6 / EEE_MEN_CAT8,2023-01-01,
EMPAP,Double Combo Games,90838083500011,13 rue de la métrie,,,35760,Montgermont,FR,39091301000042,ADELPHE,EMPAP,2023-01-01,
EMPAP,ENTRAID,33335288800080,Rond Point Maurice Le Lannou,CS56520,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,ETABLISSEMENTS FRERE,30485124900033,288 anneau de la grée ,ZAC Chêne Morand,,35510,Cesson Sevigne,FR,82330882000039,LEKO,EMPAP,2023-01-01,
EMPAP,EURL LEONIE LOUISE,75293508000016,"20, RUE DE VINCENNES",CHARCUTERIE DE VINCENNES,,35700,RENNES,FR,39091301000042,ADELPHE,EMPAP,2024-01-01,
EMPAP,A C T R I,39188162000051,19 RUE DES VEYETTES,CS 76335,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,FANLY,87976342300016,Rue Vasselot 3,,,35000,Rennes,FR,82330882000039,LEKO,EMPAP,2022-01-01,
EMPAP,ABHI ATLAS HOME,92784086800016,4 RUE YEHUDI MENUHIN,,,35410,NOUVOITOU,FR,39091301000042,ADELPHE,EMPAP,2024-01-01,
EMPAP,ADDITI MULTIMEDIA,33506155200204,10 RUE DU BREIL,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,AGMH,75239198700019,: 1 RUE DES LOGETTES,,,35135,CHANTEPIE,FR,39091301000042,ADELPHE,EMPAP,2025-01-01,
EMPAP,FOODHUB,50065434800027,14 allEe Coysevox,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2021-01-01,
EMPAP,FRANCK LEPIN,79006088300010,24A BOULEVARD LAENNEC,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2022-01-01,
EMPAP,ANTAI,13001454100010,2 ALLEE ERMENGARDE D ANJOU,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,APA             MAISON LORAND,52388968100012,16,RUE VASSELOT,,35000,RENNES,FR,39091301000042,ADELPHE,EMPAP,2024-01-01,
EMPAP,FUKUYA,95376288700016,1 SQUARE DE TANOUARN,,,35700,RENNES,FR,39091301000042,ADELPHE,EMPAP,2024-01-01,
EMPAP,ASSOCIATION TRANS MUSICALES,33886426700020,10-12 Rue Jean Guy,CS 73912,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,ASTRES ET CIE,89838097700014,63 RUE D INKERMANN,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2023-01-01,
EMPAP,AU FIL DES LEGENDES,90336045100012,21 RUE BOULAY PATY,,,35200,RENNES,FR,39091301000042,ADELPHE,EMPAP,2025-01-01,
EMPAP,GABAKY,88982178100016,3 RUE DE L'EPERON DORE,,,35170,BRUZ,FR,38838007300162,CITEO,EMPAP,2025-01-01,
EMPAP,Association Diocésaine de Rennes,77774487100032,45 RUE DE BREST,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,B&C BREIZH,84453416400018,1 RUE DU MARECHAL JOFFRE,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2022-01-01,
EMPAP,BALTEE,91334069100017,PLACE DU GRANIER,,,35135,CHANTEPIE,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,BANH BANH,91004593900014,81 MAIL FRANCOIS MITTERRAND,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2022-01-01,
EMPAP,GODELIEVE MUKAMUREZI,92524520100015,5 RUE DU MANOIR DE SERVIGNE,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,GOLDEN GINKGO,95215460700016,5 ALL DE LA GRANDE TREILLE,BUREAU 3,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2023-01-01,2025-12-31
EMPAP,GRAPPES ET TERROIRS,52472653600021,8 rue de Belleville,,,35000,RENNES,FR,39091301000042,ADELPHE,EMPAP,2021-01-01,
EMPAP,GREEN E,92190415700028,21 RUE DE LA CHALOTAIS,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2023-01-01,
EMPAP,BESNARD SAS,31525219700027,2 Avenue DU CHENE VERT,,,35650,LE RHEU,FR,38838007300162,CITEO,EMPAP,2021-01-01,
EMPAP,BJL,75307758500010,1 TER ROUTE DE FOUGERES,DESNOS,,35510,CESSON SEVIGNE,FR,38838007300162,CITEO,EMPAP,2022-01-01,
EMPAP,BLOND CHRISTIAN,83526370800017,1 ALLEE DU GRAND TERTRE,,,35235,THORIGNE FOUILLARD,FR,38838007300162,CITEO,EMPAP,2023-01-01,
EMPAP,BOUETARD LAURENT,39066777200029,35 RUE DE RENNES,,,35230,NOYAL-CHATILLON-SUR-SEICHE,FR,39091301000042,ADELPHE,EMPAP,2025-01-01,
EMPAP,BOULANGERIE JEANNE D'ARC,78887919500014,10 RUE DANTON,,,35700,RENNES,FR,39091301000042,ADELPHE,EMPAP,2025-01-01,
EMPAP,BOULANGERIE LA SOURCE,91457614500017,0 CENTRE COMMERCIAL LE TREGOR,,,35830,BETTON,FR,39091301000042,ADELPHE,EMPAP,2023-01-01,
EMPAP,BOULANGERIE LOGBC,49410848300012,10 RUE SAINT HÉLIER,,,35000,RENNES,FR,39091301000042,ADELPHE,EMPAP,2021-01-01,
EMPAP,BPAC SAS,75394464400024,26 Rue du passavent,,,35770,vern sur seiche,FR,38838007300162,CITEO,EMPAP,2023-01-01,
EMPAP,BUBBLE RAMEN,80903088500028,35 RUE DE SAINT MALO,,,35000,RENNES,FR,39091301000042,ADELPHE,EMPAP,2022-01-01,
EMPAP,CHABENAT-BELLANCE AXELLE,88753900500017,1 RUE FRANCOIS DUINE,,,35700,RENNES,FR,38838007300162,CITEO,EMPAP,2025-01-01,
EMPAP,Gwarez Lab,83948818600017,Rue du Mottais 8,,,35770,VERN-SUR-SEICHE,FR,82330882000039,LEKO,EMPAP,2022-01-01,
EMPAP,HAOHUA SARL,94956637600016,5 Allée de la Grande Treille,,,35200,Rennes,FR,82330882000039,LEKO,EMPAP,2023-01-01,
EMPAP,CITE GOURMANDE,42369744000018,52 AVENUE DU CANADA,,,35200,RENNES,FR,38838007300162,CITEO,EMPAP,2021-01-01,
EMPAP,CLR,80311617700012,Penhoet 17,,,35000,RENNES,FR,82330882000039,LEKO,EMPAP,2022-01-01,
EMPAP,CM BRODIN,94809181400012,4 RUE DU GENERAL MAURICE GUILLAUDOT,,,35000,RENNES,FR,39091301000042,ADELPHE,EMPAP,2025-01-01,
EMPAP,COMBLEE,95169219300018,28 BOULEVARD DU COLOMBIER,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,COP Melaine,90068435800022,Saint Melaine  32,,,35000,Rennes,FR,82330882000039,LEKO,EMPAP,2023-01-01,
EMPAP,COP RENNES,84981100500032,Place Du Colombier 22,,,35000,RENNES,FR,82330882000039,LEKO,EMPAP,2022-01-01,
EMPAP,CREF CONCEPT,98456894900015,5 RUE DE L'ARMOR,,,35740,PACE,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,CREMERIE GAUTHIER,39320386400045,22 ALLEE DE LA DOUVE,,,35410,NOUVOITOU,FR,39091301000042,ADELPHE,EMPAP,2024-01-01,
EMPAP,HXLINN,98139965200016,6B Rue du Bas Village 35510 Cesson-Sévigné,,,35510,Cesson-Sévigné,FR,38838007300162,CITEO,EMPAP,2024-01-01,2025-12-31
EMPAP,Cl and Plants,90363789000018,4 rue huguette gallais,4 rue huguette gallais,,35170,BRUZ,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,INFOMER,35386720300047,10 RUE DU BREIL,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2022-01-01,
EMPAP,INTERMARCHE ALINACH SAS,44975749100013,ZAC du Vert Buisson,,,35170,BRUZ,FR,38838007300162,CITEO,EMPAP,2021-01-01,
EMPAP,IPLR,87892946200017,33 RUE NANTAISE,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,DIFEUDIS,42870627900042,"4, rue des Champs Géons",Zone de l'Eperon,,35170,BRUZ,FR,38838007300162,CITEO,EMPAP,2021-01-01,
EMPAP,JEAN JACQUES LEFEBVRE,38232506600084,10 BOULEVARD DE LA DUCHESSE ANNE,,,35740,PACE,FR,38838007300162,CITEO,EMPAP,2023-01-01,
EMPAP,K&S BROZH,90156673700010,4 RUE NATIONALE,,,35650,LE RHEU,FR,39091301000042,ADELPHE,EMPAP,2025-01-01,
EMPAP,KIMOLIA,81890524200025,17 RUE HENRI QUEFFELEC,,,35170,BRUZ,FR,38838007300162,CITEO,EMPAP,2025-01-01,
EMPAP,KOKO FOOD,92780522600010,4 PLACE DE L'EGLISE,,,35510,CESSON-SEVIGNE,FR,38838007300162,CITEO,EMPAP,2025-01-01,
EMPAP,KOMILFO SAS,44009679000041,"2D, ALLEE JACQUES FRIMOT",,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,LA BOULANGERIE DU THABOR,89070516300016,45 RUE DE PARIS,,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2025-01-01,
EMPAP,LA BOULANGERIE DU THABOR,89070516300016,45 RUE DE PARIS,,,35000,RENNES,FR,39091301000042,ADELPHE,EMPAP,2025-01-01,
EMPAP,LA BRIOCHE DOREE SAS,31890659102773,38 TER RUE DE RENNES,,,35510,CESSON SEVIGNE,FR,38838007300162,CITEO,EMPAP,2021-01-01,
EMPAP,LA MAISON ECOLOGIQUE,43894323500079,47 AVENUE DES PAYS-BAS,LE QUADRI,,35200,RENNES,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,LAURENT LENA,97862806300015,12 RUE HENRI DELABORDE,REZ DE CHAUSSE,,35000,RENNES,FR,38838007300162,CITEO,EMPAP,2024-01-01,
EMPAP,LB&C LACTALIS BEURRES & CREMES,40277632200016,15 RUE DE L'ETANG,ZA LES PLACIS,,35230,BOURGBARRE,FR,38838007300162,CITEO,EMPAP,2021-01-01,
EMPAP,LE BLANC PRISCILLA,84227046400014,21 RUE VASSELOT,,,35000,RENNES,FR,82330882000039,LEKO,EMPAP,2024-01-01,
EMPAP,LE FOURNIL DES HALLES,82837181500014,24 RUE DE NEMOURS,,,35000,RENNES,FR,39091301000042,ADELPHE,EMPAP,2025-01-01,
EMPAP,LE MOAN STEVEN,95331786400015,6 RUE DU BAS VILLAGE,,,35510,CESSON-SEVIGNE,FR,39091301000042,ADELPHE,EMPAP,2024-01-01,
