id_election,id_brut_miom,code_departement,libelle_departement,code_canton,libelle_canton,code_commune,libelle_commune,code_circonscription,libelle_circonscription,code_bv,inscrits,abstentions,votants,blancs,nuls,exprimes,ratio_abstentions_inscrits,ratio_votants_inscrits,ratio_blancs_inscrits,ratio_blancs_votants,ratio_nuls_inscrits,ratio_nuls_votants,ratio_exprimes_inscrits,ratio_exprimes_votants
2026_muni_t2,35210_0009,35,Ille-et-Vilaine,,,35210,Pacé,,,0009,539,170,369,2,6,361,31.540000915527344,68.45999908447266,0.3700000047683716,0.5400000214576721,1.1100000143051147,1.6299999952316284,66.9800033569336,97.83000183105469
2026_muni_t2,35210_0010,35,Ille-et-Vilaine,,,35210,Pacé,,,0010,910,428,482,7,2,473,47.029998779296875,52.970001220703125,0.7699999809265137,1.4500000476837158,0.2199999988079071,0.4099999964237213,51.97999954223633,98.12999725341797
2026_muni_t2,35210_0011,35,Ille-et-Vilaine,,,35210,Pacé,,,0011,726,247,479,0,2,477,34.02000045776367,65.9800033569336,0.0,0.0,0.2800000011920929,0.41999998688697815,65.69999694824219,99.58000183105469
2026_muni_t2,35238_0111,35,Ille-et-Vilaine,,,35238,Rennes,,,0111,1273,498,775,4,3,768,39.119998931884766,60.880001068115234,0.3100000023841858,0.5199999809265137,0.23999999463558197,0.38999998569488525,60.33000183105469,99.0999984741211
2026_muni_t2,35238_0112,35,Ille-et-Vilaine,,,35238,Rennes,,,0112,1020,404,616,2,4,610,39.61000061035156,60.38999938964844,0.20000000298023224,0.3199999928474426,0.38999998569488525,0.6499999761581421,59.79999923706055,99.02999877929688
2026_muni_t2,35238_0113,35,Ille-et-Vilaine,,,35238,Rennes,,,0113,1210,443,767,3,3,761,36.61000061035156,63.38999938964844,0.25,0.38999998569488525,0.25,0.38999998569488525,62.88999938964844,99.22000122070312
2026_muni_t2,35238_0114,35,Ille-et-Vilaine,,,35238,Rennes,,,0114,1286,446,840,5,4,831,34.68000030517578,65.31999969482422,0.38999998569488525,0.6000000238418579,0.3100000023841858,0.47999998927116394,64.62000274658203,98.93000030517578
2026_muni_t2,35238_0115,35,Ille-et-Vilaine,,,35238,Rennes,,,0115,1013,390,623,9,4,610,38.5,61.5,0.8899999856948853,1.440000057220459,0.38999998569488525,0.6399999856948853,60.220001220703125,97.91000366210938
2026_muni_t2,35238_0121,35,Ille-et-Vilaine,,,35238,Rennes,,,0121,1056,397,659,4,6,649,37.59000015258789,62.40999984741211,0.3799999952316284,0.6100000143051147,0.5699999928474426,0.9100000262260437,61.459999084472656,98.4800033569336
2026_muni_t2,35238_0122,35,Ille-et-Vilaine,,,35238,Rennes,,,0122,1192,423,769,5,2,762,35.4900016784668,64.51000213623047,0.41999998688697815,0.6499999761581421,0.17000000178813934,0.25999999046325684,63.93000030517578,99.08999633789062
2026_muni_t2,35238_0123,35,Ille-et-Vilaine,,,35238,Rennes,,,0123,961,598,363,3,2,358,62.22999954223633,37.77000045776367,0.3100000023841858,0.8299999833106995,0.20999999344348907,0.550000011920929,37.25,98.62000274658203
2026_muni_t2,35238_0124,35,Ille-et-Vilaine,,,35238,Rennes,,,0124,1001,458,543,2,3,538,45.75,54.25,0.20000000298023224,0.3700000047683716,0.30000001192092896,0.550000011920929,53.75,99.08000183105469
2026_muni_t2,35238_0131,35,Ille-et-Vilaine,,,35238,Rennes,,,0131,1209,434,775,10,2,763,35.900001525878906,64.0999984741211,0.8299999833106995,1.2899999618530273,0.17000000178813934,0.25999999046325684,63.11000061035156,98.44999694824219
2026_muni_t2,35238_0132,35,Ille-et-Vilaine,,,35238,Rennes,,,0132,1224,527,697,3,13,681,43.060001373291016,56.939998626708984,0.25,0.4300000071525574,1.059999942779541,1.8700000047683716,55.63999938964844,97.69999694824219
2026_muni_t2,35238_0133,35,Ille-et-Vilaine,,,35238,Rennes,,,0133,1200,517,683,15,6,662,43.08000183105469,56.91999816894531,1.25,2.200000047683716,0.5,0.8799999952316284,55.16999816894531,96.93000030517578
2026_muni_t2,35238_0134,35,Ille-et-Vilaine,,,35238,Rennes,,,0134,1232,551,681,7,4,670,44.720001220703125,55.279998779296875,0.5699999928474426,1.0299999713897705,0.3199999928474426,0.5899999737739563,54.380001068115234,98.37999725341797
2026_muni_t2,35238_0135,35,Ille-et-Vilaine,,,35238,Rennes,,,0135,1046,389,657,8,5,644,37.189998626708984,62.810001373291016,0.7599999904632568,1.2200000286102295,0.47999998927116394,0.7599999904632568,61.56999969482422,98.0199966430664
2026_muni_t2,35238_0141,35,Ille-et-Vilaine,,,35238,Rennes,,,0141,1031,333,698,4,8,686,32.29999923706055,67.69999694824219,0.38999998569488525,0.5699999928474426,0.7799999713897705,1.149999976158142,66.54000091552734,98.27999877929688
2026_muni_t2,35238_0142,35,Ille-et-Vilaine,,,35238,Rennes,,,0142,1004,408,596,5,6,585,40.63999938964844,59.36000061035156,0.5,0.8399999737739563,0.6000000238418579,1.0099999904632568,58.27000045776367,98.1500015258789
2026_muni_t2,35238_0143,35,Ille-et-Vilaine,,,35238,Rennes,,,0143,1117,584,533,9,10,514,52.279998779296875,47.720001220703125,0.8100000023841858,1.690000057220459,0.8999999761581421,1.8799999952316284,46.02000045776367,96.44000244140625
2026_muni_t2,35238_0144,35,Ille-et-Vilaine,,,35238,Rennes,,,0144,900,404,496,7,6,483,44.88999938964844,55.11000061035156,0.7799999713897705,1.409999966621399,0.6700000166893005,1.2100000381469727,53.66999816894531,97.37999725341797
2026_muni_t2,35238_0151,35,Ille-et-Vilaine,,,35238,Rennes,,,0151,1206,379,827,8,3,816,31.43000030517578,68.56999969482422,0.6600000262260437,0.9700000286102295,0.25,0.36000001430511475,67.66000366210938,98.66999816894531
2026_muni_t2,35238_0152,35,Ille-et-Vilaine,,,35238,Rennes,,,0152,1143,415,728,3,5,720,36.310001373291016,63.689998626708984,0.25999999046325684,0.4099999964237213,0.4399999976158142,0.6899999976158142,62.9900016784668,98.9000015258789
2026_muni_t2,35238_0153,35,Ille-et-Vilaine,,,35238,Rennes,,,0153,1209,502,707,6,6,695,41.52000045776367,58.47999954223633,0.5,0.8500000238418579,0.5,0.8500000238418579,57.4900016784668,98.30000305175781
2026_muni_t2,35238_0154,35,Ille-et-Vilaine,,,35238,Rennes,,,0154,1154,721,433,4,3,426,62.47999954223633,37.52000045776367,0.3499999940395355,0.9200000166893005,0.25999999046325684,0.6899999976158142,36.91999816894531,98.37999725341797
