Année,Etablissement,Multi-occupation,Code Site,Code bât/ter,Libellé bât/ter,GA,Paysage_id,Id interne,Ref. parcelle,Etat santé,SUB,SDP,Type bât.,Domaine bat.,Propriétaire bat.,Réglementation générale,Catégorie ERP,Type ERP,Class. Monument histo.,Etat access.,Access. AdAP,Access. date,Access. dérog.,Energie class.,Energie valeur,GES,GES valeur,Audit energie,Audit energie date,Audit energie prog.,Audit energie prog. date,Bilan carbone,Bilan carbone date,Bilan carbone prog.,Bilan carbone prog. date,Site géo.,latlong,Adresse,CP,Ville,Pays,COM_CODE,COM_NOM,UUCR_ID,UUCR_NOM,DEP_ID,DEP_NOM,ACA_ID,ACA_NOM,REG_ID,REG_NOM,date_extract,rnb_shape,UAI,rnb_ids
2024,Université Rennes II Haute Bretagne,Non,116875,73C7fA,UR 2 Villejean - Bâtiment M,38-OP-50272,ti37C,IB00100045597,EV 126,Satisfaisant,1483.25,1568,Bât. enseignement ou sport,Privé,Etat,ERP,3e : de 301 à 700 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,Réglementaire et fonctionnel,Non,,Non,E,,D,25.9,Oui,2010-06-15,Non,,Oui,2020-07-08,,,Campus Villejean,"48.120402, -1.703938",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.703974182087601, 48.12032629452024], [-1.703971936482263, 48.12036154033641], [-1.703984090154678, 48.120361956415586], [-1.703984268867122, 48.120379076627465], [-1.703920817450748, 48.12037710336573], [-1.703919654624053, 48.12039427715077], [-1.703914288549203, 48.12039449144352], [-1.703909293172416, 48.120504666528475], [-1.704073838929732, 48.120508011180696], [-1.704075703118904, 48.120483597868706], [-1.704090059777206, 48.12047851732308], [-1.704105677938926, 48.12047248495641], [-1.704121216082477, 48.12046555434368], [-1.704136674207099, 48.12045772548494], [-1.704149369272315, 48.12044910553186], [-1.704162064333392, 48.120440485577404], [-1.704173337855491, 48.120431020953674], [-1.704177122367123, 48.12042816549347], [-1.704188315868226, 48.12041780262432], [-1.704195644840216, 48.120409396971006], [-1.704202893793982, 48.120400093073265], [-1.704207539724501, 48.12039179457199], [-1.704213367139607, 48.12038164600602], [-1.704217773018551, 48.12037065277241], [-1.704222338927982, 48.120361456026416], [-1.704225483302291, 48.12035141461294], [-1.704227206142137, 48.12034052853211], [-1.704227667480727, 48.12033059427186], [-1.704228830205973, 48.120313420483065], [-1.70425984511457, 48.120313984701944], [-1.704266666293119, 48.12014874881664], [-1.704235571465314, 48.12014728635542], [-1.70423673418396, 48.12013011256444], [-1.704084343211667, 48.120127184207554], [-1.704083100430114, 48.12014345975288], [-1.704029199903188, 48.120142908011516], [-1.704029101189514, 48.12012668604123], [-1.703931952256254, 48.12012425565374], [-1.703818705189171, 48.12012246805225], [-1.703810447908896, 48.12021113886183], [-1.703814472451396, 48.120210978145806], [-1.703808602244098, 48.120250875899075], [-1.703812626789629, 48.12025071518312], [-1.703807538029654, 48.1202842716534], [-1.70381156257773, 48.12028411093749], [-1.703805532342067, 48.12032221220015], [-1.703974182087601, 48.12032629452024]]]], ""type"": ""MultiPolygon""}",0350937D,1JVW8BR6756C
2026,Université Rennes II Haute Bretagne,Non,116875,73C7fA,UR 2 Villejean - Bâtiment M,38-OP-50272,ti37C,IB00100045597,EV 126,Satisfaisant,1483.25,1568,Bât. enseignement ou sport,Privé,Etat,ERP,3e : de 301 à 700 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,Réglementaire et fonctionnel,Non,,Non,E,,D,25.9,Oui,2010-06-15,Non,,Oui,2020-07-08,,,Campus Villejean,"48.120402, -1.703938",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.703974182087601, 48.12032629452024], [-1.703971936482263, 48.12036154033641], [-1.703984090154678, 48.120361956415586], [-1.703984268867122, 48.120379076627465], [-1.703920817450748, 48.12037710336573], [-1.703919654624053, 48.12039427715077], [-1.703914288549203, 48.12039449144352], [-1.703909293172416, 48.120504666528475], [-1.704073838929732, 48.120508011180696], [-1.704075703118904, 48.120483597868706], [-1.704090059777206, 48.12047851732308], [-1.704105677938926, 48.12047248495641], [-1.704121216082477, 48.12046555434368], [-1.704136674207099, 48.12045772548494], [-1.704149369272315, 48.12044910553186], [-1.704162064333392, 48.120440485577404], [-1.704173337855491, 48.120431020953674], [-1.704177122367123, 48.12042816549347], [-1.704188315868226, 48.12041780262432], [-1.704195644840216, 48.120409396971006], [-1.704202893793982, 48.120400093073265], [-1.704207539724501, 48.12039179457199], [-1.704213367139607, 48.12038164600602], [-1.704217773018551, 48.12037065277241], [-1.704222338927982, 48.120361456026416], [-1.704225483302291, 48.12035141461294], [-1.704227206142137, 48.12034052853211], [-1.704227667480727, 48.12033059427186], [-1.704228830205973, 48.120313420483065], [-1.70425984511457, 48.120313984701944], [-1.704266666293119, 48.12014874881664], [-1.704235571465314, 48.12014728635542], [-1.70423673418396, 48.12013011256444], [-1.704084343211667, 48.120127184207554], [-1.704083100430114, 48.12014345975288], [-1.704029199903188, 48.120142908011516], [-1.704029101189514, 48.12012668604123], [-1.703931952256254, 48.12012425565374], [-1.703818705189171, 48.12012246805225], [-1.703810447908896, 48.12021113886183], [-1.703814472451396, 48.120210978145806], [-1.703808602244098, 48.120250875899075], [-1.703812626789629, 48.12025071518312], [-1.703807538029654, 48.1202842716534], [-1.70381156257773, 48.12028411093749], [-1.703805532342067, 48.12032221220015], [-1.703974182087601, 48.12032629452024]]]], ""type"": ""MultiPolygon""}",0350937D,1JVW8BR6756C
2017,Université Rennes II Haute Bretagne,Non,116875,af9Ab0,UR 2 Villejean - Bâtiment O,38-OP-50272,ti37C,IB00100045506,EV  94,Satisfaisant,2976,3654,Bât. enseignement ou sport,Privé,Etat,ERP,1re : au-dessus de 1500 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,,Oui,2019-12-31 00:00:00,,E,163.1325,D,26.8,Oui,2010-06-17,Non,,Oui,2014-06-01,,,RENNES - Site Villejean,"48.120897, -1.703993",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.704150726448447, 48.120978196210466], [-1.703733803358691, 48.12084700983711], [-1.703737494839569, 48.120767535795544], [-1.703710504255613, 48.12076681072705], [-1.703717708638154, 48.12059074242288], [-1.704169519458487, 48.12059974262568], [-1.70416661005454, 48.1206728754071], [-1.704192179055156, 48.12067275570379], [-1.704190352409209, 48.12072781645482], [-1.704163361839318, 48.12072709148995], [-1.704152633160141, 48.12092403371293], [-1.704153974692051, 48.120923980137086], [-1.704150726448447, 48.120978196210466]]]], ""type"": ""MultiPolygon""}",0350937D,VRRVFPB4P9D2
2021,Université Rennes II Haute Bretagne,Non,116875,af9Ab0,UR 2 Villejean - Bâtiment O,38-OP-50272,ti37C,IB00100045506,EV  94,Satisfaisant,2976,3654,Bât. enseignement ou sport,Privé,Etat,ERP,1re : au-dessus de 1500 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,,Oui,2019-12-31 00:00:00,,E,89.5262466397849,D,26.8,Oui,2010-06-17,Non,,Oui,2014-06-01,,,RENNES - Site Villejean,"48.120897, -1.703993",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.704150726448447, 48.120978196210466], [-1.703733803358691, 48.12084700983711], [-1.703737494839569, 48.120767535795544], [-1.703710504255613, 48.12076681072705], [-1.703717708638154, 48.12059074242288], [-1.704169519458487, 48.12059974262568], [-1.70416661005454, 48.1206728754071], [-1.704192179055156, 48.12067275570379], [-1.704190352409209, 48.12072781645482], [-1.704163361839318, 48.12072709148995], [-1.704152633160141, 48.12092403371293], [-1.704153974692051, 48.120923980137086], [-1.704150726448447, 48.120978196210466]]]], ""type"": ""MultiPolygon""}",0350937D,VRRVFPB4P9D2
2025,Université Rennes II Haute Bretagne,Non,116875,af9Ab0,UR 2 Villejean - Bâtiment O,38-OP-50272,ti37C,IB00100045506,00EV94,Satisfaisant,3493.25,3654,Bât. enseignement ou sport,Privé,Etat,ERP,1re : au-dessus de 1500 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,Non réglementaire et fonctionnel,Oui,2019-12-31 00:00:00,Non,E,,D,26.8,Oui,2010-06-17,Non,,Oui,2020-07-08,,,Campus Villejean,"48.120897, -1.703993",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.704150726448447, 48.120978196210466], [-1.703733803358691, 48.12084700983711], [-1.703737494839569, 48.120767535795544], [-1.703710504255613, 48.12076681072705], [-1.703717708638154, 48.12059074242288], [-1.704169519458487, 48.12059974262568], [-1.70416661005454, 48.1206728754071], [-1.704192179055156, 48.12067275570379], [-1.704190352409209, 48.12072781645482], [-1.704163361839318, 48.12072709148995], [-1.704152633160141, 48.12092403371293], [-1.704153974692051, 48.120923980137086], [-1.704150726448447, 48.120978196210466]]]], ""type"": ""MultiPolygon""}",0350937D,VRRVFPB4P9D2
2017,Université Rennes II Haute Bretagne,Non,116875,5c7a51,UR 2 Villejean - Amphis sud,38-OP-50272,ti37C,IB00100015933,EV 126,Satisfaisant,982.3,1243,Bât. enseignement ou sport,Privé,Etat,ERP,2e : de 701 à 1500 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,Non réglementaire et fonctionnel,Oui,2020-12-31 00:00:00,,D,582.454677797007,D,28.6,Oui,2010-06-15,Non,,Oui,2014-06-01,,,RENNES -  Site Villejean,"48.118005, -1.702847",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.70338577864927, 48.118496431326086], [-1.703385415681634, 48.11852258758362], [-1.703372734144434, 48.11880344182527], [-1.703326883864568, 48.11880256835982], [-1.703320441421046, 48.1189569718282], [-1.703223294669619, 48.11895454085502], [-1.703228475914495, 48.11880108920266], [-1.703171733814996, 48.11879884770856], [-1.703186871715061, 48.11839439816475], [-1.703202766262564, 48.118028680220135], [-1.703069241829927, 48.11802589887985], [-1.703061580411496, 48.118151504977114], [-1.702888913285113, 48.11814758203079], [-1.70289389219405, 48.1180220830677], [-1.702808820316188, 48.11801916969623], [-1.702800056783248, 48.118147524076434], [-1.702690678403441, 48.11814377821512], [-1.702689496914122, 48.11814562826706], [-1.702631494063771, 48.11814433831766], [-1.702644986024944, 48.11781206974464], [-1.703079094034428, 48.11781907566532], [-1.703071727916892, 48.1179933477643], [-1.703203910808873, 48.11799618266699], [-1.703205276877949, 48.11795105610287], [-1.703410298359452, 48.11795548946255], [-1.703392460842902, 48.11834472254379], [-1.70338577864927, 48.118496431326086]]]], ""type"": ""MultiPolygon""}",0350937D,37CXDMHPN6KA
2018,Université Rennes II Haute Bretagne,Non,116875,5c7a51,UR 2 Villejean - Amphis sud,38-OP-50272,ti37C,IB00100015933,EV 126,Satisfaisant,982.3,1243,Bât. enseignement ou sport,Privé,Etat,ERP,2e : de 701 à 1500 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,Non réglementaire et fonctionnel,Oui,2020-12-31 00:00:00,,D,579.157080321694,D,28.6,Oui,2010-06-15,Non,,Oui,2014-06-01,,,RENNES -  Site Villejean,"48.118005, -1.702847",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.70338577864927, 48.118496431326086], [-1.703385415681634, 48.11852258758362], [-1.703372734144434, 48.11880344182527], [-1.703326883864568, 48.11880256835982], [-1.703320441421046, 48.1189569718282], [-1.703223294669619, 48.11895454085502], [-1.703228475914495, 48.11880108920266], [-1.703171733814996, 48.11879884770856], [-1.703186871715061, 48.11839439816475], [-1.703202766262564, 48.118028680220135], [-1.703069241829927, 48.11802589887985], [-1.703061580411496, 48.118151504977114], [-1.702888913285113, 48.11814758203079], [-1.70289389219405, 48.1180220830677], [-1.702808820316188, 48.11801916969623], [-1.702800056783248, 48.118147524076434], [-1.702690678403441, 48.11814377821512], [-1.702689496914122, 48.11814562826706], [-1.702631494063771, 48.11814433831766], [-1.702644986024944, 48.11781206974464], [-1.703079094034428, 48.11781907566532], [-1.703071727916892, 48.1179933477643], [-1.703203910808873, 48.11799618266699], [-1.703205276877949, 48.11795105610287], [-1.703410298359452, 48.11795548946255], [-1.703392460842902, 48.11834472254379], [-1.70338577864927, 48.118496431326086]]]], ""type"": ""MultiPolygon""}",0350937D,37CXDMHPN6KA
2020,Université Rennes II Haute Bretagne,Non,116875,5c7a51,UR 2 Villejean - Amphis sud,38-OP-50272,ti37C,IB00100015933,EV 126,Satisfaisant,982.3,1243,Bât. enseignement ou sport,Privé,Etat,ERP,2e : de 701 à 1500 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,Non réglementaire et fonctionnel,Oui,2020-12-31 00:00:00,,D,67.1072788353863,D,28.6,Oui,2010-06-15,Non,,Oui,2014-06-01,,,RENNES -  Site Villejean,"48.118005, -1.702847",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.70338577864927, 48.118496431326086], [-1.703385415681634, 48.11852258758362], [-1.703372734144434, 48.11880344182527], [-1.703326883864568, 48.11880256835982], [-1.703320441421046, 48.1189569718282], [-1.703223294669619, 48.11895454085502], [-1.703228475914495, 48.11880108920266], [-1.703171733814996, 48.11879884770856], [-1.703186871715061, 48.11839439816475], [-1.703202766262564, 48.118028680220135], [-1.703069241829927, 48.11802589887985], [-1.703061580411496, 48.118151504977114], [-1.702888913285113, 48.11814758203079], [-1.70289389219405, 48.1180220830677], [-1.702808820316188, 48.11801916969623], [-1.702800056783248, 48.118147524076434], [-1.702690678403441, 48.11814377821512], [-1.702689496914122, 48.11814562826706], [-1.702631494063771, 48.11814433831766], [-1.702644986024944, 48.11781206974464], [-1.703079094034428, 48.11781907566532], [-1.703071727916892, 48.1179933477643], [-1.703203910808873, 48.11799618266699], [-1.703205276877949, 48.11795105610287], [-1.703410298359452, 48.11795548946255], [-1.703392460842902, 48.11834472254379], [-1.70338577864927, 48.118496431326086]]]], ""type"": ""MultiPolygon""}",0350937D,37CXDMHPN6KA
2023,Université Rennes II Haute Bretagne,Non,116875,5c7a51,UR 2 Villejean - Amphis sud,38-OP-50272,ti37C,IB00100015933,EV 126,Satisfaisant,1020.3,1243,Bât. enseignement ou sport,Privé,Etat,ERP,2e : de 701 à 1500 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,Non réglementaire et fonctionnel,Oui,2020-12-31 00:00:00,Non,D,61.8312751151622,D,28.6,Oui,2010-06-15,Non,,Oui,2020-07-08,,,Campus Villejean,"48.118005, -1.702847",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.70338577864927, 48.118496431326086], [-1.703385415681634, 48.11852258758362], [-1.703372734144434, 48.11880344182527], [-1.703326883864568, 48.11880256835982], [-1.703320441421046, 48.1189569718282], [-1.703223294669619, 48.11895454085502], [-1.703228475914495, 48.11880108920266], [-1.703171733814996, 48.11879884770856], [-1.703186871715061, 48.11839439816475], [-1.703202766262564, 48.118028680220135], [-1.703069241829927, 48.11802589887985], [-1.703061580411496, 48.118151504977114], [-1.702888913285113, 48.11814758203079], [-1.70289389219405, 48.1180220830677], [-1.702808820316188, 48.11801916969623], [-1.702800056783248, 48.118147524076434], [-1.702690678403441, 48.11814377821512], [-1.702689496914122, 48.11814562826706], [-1.702631494063771, 48.11814433831766], [-1.702644986024944, 48.11781206974464], [-1.703079094034428, 48.11781907566532], [-1.703071727916892, 48.1179933477643], [-1.703203910808873, 48.11799618266699], [-1.703205276877949, 48.11795105610287], [-1.703410298359452, 48.11795548946255], [-1.703392460842902, 48.11834472254379], [-1.70338577864927, 48.118496431326086]]]], ""type"": ""MultiPolygon""}",0350937D,37CXDMHPN6KA
2024,Université Rennes II Haute Bretagne,Non,116875,5c7a51,UR 2 Villejean - Amphis sud,38-OP-50272,ti37C,IB00100015933,EV 126,Satisfaisant,1020.3,1243,Bât. enseignement ou sport,Privé,Etat,ERP,2e : de 701 à 1500 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,Non réglementaire et fonctionnel,Oui,2020-12-31 00:00:00,Non,D,,D,28.6,Oui,2010-06-15,Non,,Oui,2020-07-08,,,Campus Villejean,"48.118005, -1.702847",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.70338577864927, 48.118496431326086], [-1.703385415681634, 48.11852258758362], [-1.703372734144434, 48.11880344182527], [-1.703326883864568, 48.11880256835982], [-1.703320441421046, 48.1189569718282], [-1.703223294669619, 48.11895454085502], [-1.703228475914495, 48.11880108920266], [-1.703171733814996, 48.11879884770856], [-1.703186871715061, 48.11839439816475], [-1.703202766262564, 48.118028680220135], [-1.703069241829927, 48.11802589887985], [-1.703061580411496, 48.118151504977114], [-1.702888913285113, 48.11814758203079], [-1.70289389219405, 48.1180220830677], [-1.702808820316188, 48.11801916969623], [-1.702800056783248, 48.118147524076434], [-1.702690678403441, 48.11814377821512], [-1.702689496914122, 48.11814562826706], [-1.702631494063771, 48.11814433831766], [-1.702644986024944, 48.11781206974464], [-1.703079094034428, 48.11781907566532], [-1.703071727916892, 48.1179933477643], [-1.703203910808873, 48.11799618266699], [-1.703205276877949, 48.11795105610287], [-1.703410298359452, 48.11795548946255], [-1.703392460842902, 48.11834472254379], [-1.70338577864927, 48.118496431326086]]]], ""type"": ""MultiPolygon""}",0350937D,37CXDMHPN6KA
2020,Université Rennes II Haute Bretagne,Non,116875,aaC71d,UR 2 Villejean - Bâtiment A,38-OP-50272,ti37C,IB00100016376,EV 126,Peu satisfaisant,2700.3,5525,Bât. enseignement ou sport,Privé,Etat,ERP,2e : de 701 à 1500 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,,Oui,2020-12-31 00:00:00,,D,92.606499277858,B,9.8,Oui,2010-06-15,Non,,Oui,2014-06-01,,,Campus Villejean,"48.117988, -1.703312",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.70338577864927, 48.118496431326086], [-1.703385415681634, 48.11852258758362], [-1.703372734144434, 48.11880344182527], [-1.703326883864568, 48.11880256835982], [-1.703320441421046, 48.1189569718282], [-1.703223294669619, 48.11895454085502], [-1.703228475914495, 48.11880108920266], [-1.703171733814996, 48.11879884770856], [-1.703186871715061, 48.11839439816475], [-1.703202766262564, 48.118028680220135], [-1.703069241829927, 48.11802589887985], [-1.703061580411496, 48.118151504977114], [-1.702888913285113, 48.11814758203079], [-1.70289389219405, 48.1180220830677], [-1.702808820316188, 48.11801916969623], [-1.702800056783248, 48.118147524076434], [-1.702690678403441, 48.11814377821512], [-1.702689496914122, 48.11814562826706], [-1.702631494063771, 48.11814433831766], [-1.702644986024944, 48.11781206974464], [-1.703079094034428, 48.11781907566532], [-1.703071727916892, 48.1179933477643], [-1.703203910808873, 48.11799618266699], [-1.703205276877949, 48.11795105610287], [-1.703410298359452, 48.11795548946255], [-1.703392460842902, 48.11834472254379], [-1.70338577864927, 48.118496431326086]]]], ""type"": ""MultiPolygon""}",0350937D,37CXDMHPN6KA
2021,Université Rennes II Haute Bretagne,Non,116875,aaC71d,UR 2 Villejean - Bâtiment A,38-OP-50272,ti37C,IB00100016376,EV 126,Peu satisfaisant,2700.3,5525,Bât. enseignement ou sport,Privé,Etat,ERP,2e : de 701 à 1500 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,,Oui,2020-12-31 00:00:00,,D,103.352790430693,B,9.8,Oui,2010-06-15,Non,,Oui,2014-06-01,,,Campus Villejean,"48.117988, -1.703312",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.70338577864927, 48.118496431326086], [-1.703385415681634, 48.11852258758362], [-1.703372734144434, 48.11880344182527], [-1.703326883864568, 48.11880256835982], [-1.703320441421046, 48.1189569718282], [-1.703223294669619, 48.11895454085502], [-1.703228475914495, 48.11880108920266], [-1.703171733814996, 48.11879884770856], [-1.703186871715061, 48.11839439816475], [-1.703202766262564, 48.118028680220135], [-1.703069241829927, 48.11802589887985], [-1.703061580411496, 48.118151504977114], [-1.702888913285113, 48.11814758203079], [-1.70289389219405, 48.1180220830677], [-1.702808820316188, 48.11801916969623], [-1.702800056783248, 48.118147524076434], [-1.702690678403441, 48.11814377821512], [-1.702689496914122, 48.11814562826706], [-1.702631494063771, 48.11814433831766], [-1.702644986024944, 48.11781206974464], [-1.703079094034428, 48.11781907566532], [-1.703071727916892, 48.1179933477643], [-1.703203910808873, 48.11799618266699], [-1.703205276877949, 48.11795105610287], [-1.703410298359452, 48.11795548946255], [-1.703392460842902, 48.11834472254379], [-1.70338577864927, 48.118496431326086]]]], ""type"": ""MultiPolygon""}",0350937D,37CXDMHPN6KA
