Cote Archives nationales,Cote Précision,Nom Auteur,Prénom Auteur,Genre Auteur,Auteur copié,Exécutant,Bénéficiaire,Titre,Thème représenté,Dénomination,Matériau et technique,Dimensions,Etape œuvre,Exposition,Prix,N° dépôt,Nature de l'acte,Etape de la procédure,Date(s) de l'acte,Date arrêté d'acquisition,Date arrêté attribution,Pays,Département,Ville,Latitude ville,Longitude ville,Type d'édifice,Edifice d'affectation,Affectataire,Provenance,Observations,Image,Liens photos Archim,REF mistral
F/21/4215,dossier 37 ; [Dossier par artiste],Gorguet (M.),Auguste François,homme,,,,Entrée de Henri IV à Rennes,scène historique,panneau peint ; carton de tapisserie,,h. 585 x l. 305,,"Salon de la Société des artistes français, 1910",36500 francs,dépôt du Commissariat des expositions (N° 3480),commande,aboutissement positif,1907 ; 1913,1907,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,Cour d'appel,grande chambre de la Cour d'appel,,,Commande de cinq panneaux destinés à être traduits en tapisserie par la manufacture des Gobelins pour le prix global de 36500 fr. ; M. Gorguet est chargé de l'exécution des cinq panneaux laissés inachevés par le peintre Toudouze décédé en 1907,,,AR446350
F/21/4215,dossier 37 ; [Dossier par artiste],Gorguet (M.),Auguste François,homme,,,,"Alain Barbe-Torte, vainqueur des Normands, s'agenouille devant les ruines de l'autel de Saint-Aignan",scène historique,panneau peint ; carton de tapisserie,,,,"Salon de la Société des artistes français, 1911",36500 francs,dépôt du Commissariat des expositions (N° 3944),commande,aboutissement positif,1907 ; 1913,1907,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,Cour d'appel,grande chambre de la Cour d'appel,,,Commande de cinq panneaux destinés à être traduits en tapisserie par la manufacture des Gobelins pour le prix global de 36500 fr. ; M. Gorguet est chargé de l'exécution des cinq panneaux laissés inachevés par le peintre Toudouze décédé en 1907,,,AR446351
F/21/4215,dossier 37 ; [Dossier par artiste],Gorguet (M.),Auguste François,homme,,,,Victoire navale des Romains sur la flotte des Venètes,scène historique,panneau peint ; carton de tapisserie,,,,"Salon de la Société des artistes français, 1912 ; Salon des Boursiers de voyage, 1912",36500 francs,dépôt du Commissariat des expositions (N° 4263),commande,aboutissement positif,1907 ; 1913,1907,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,Cour d'appel,grande chambre de la Cour d'appel,,,Commande de cinq panneaux destinés à être traduits en tapisserie par la manufacture des Gobelins pour le prix global de 36500 fr. ; M. Gorguet est chargé de l'exécution des cinq panneaux laissés inachevés par le peintre Toudouze décédé en 1907,,,AR446352
F/21/4215,dossier 51 ; [Dossier par artiste],Gostmann (M.),Edouard,homme,,,,Tête de vieillard,tête ; vieux,sculpture,,,,,50 francs,dépôt des marbres (N° 2300),achat,aboutissement positif,1909,,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,école des beaux-arts,école des beaux-arts,,,"Mention dans le dossier : l'arrêté d'achat se trouve dans le dossier de M. Berthier ""Chaudrons"" peinture ; nom de l'artiste varie dans le dossier : Gottsmann",,,AR446368
F/21/4217,dossier 55 ; [Dossier par artiste],Guérin (M.),Emmanuel,homme,,,,Vieille paysanne bretonne,portrait en buste ; type ethnique ; vieille,buste,bois,"h. 0,55 x l. 0,30 x p. 0,30",,,750 francs,dépôt du Commissariat des expositions (N° 6377),achat,aboutissement positif,1919,,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,musée,musée,,,"Buste en chêne ; mention dans le dossier : l'arrêté se trouve dans le dossier : Guérin Emmanuel ""Vieux paysan breton"", cote F/21/4217, dossier 56 [artistes]",,,AR446517
F/21/4217,dossier 56 ; [Dossier par artiste],Guérin (M.),Emmanuel,homme,,,,Vieux paysan breton,portrait en buste ; type ethnique ; vieux,buste,bois,"h. 0,55 x l. 0,30 x p. 0,30",,,750 francs,dépôt du Commissariat des expositions (N° 6376),achat ; dépôt,aboutissement positif,1919,1919,1919,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,musée,musée,,,Buste en chêne,,,AR446518
F/21/4218,dossier 71 ; [Dossier par artiste],Guinegault (M.),,homme,,,,Etude au soleil,femme ; effet de soleil,tableau,,"h. 0,75 x l. 0,90",,"Galerie Simonson, 1924 (N° 1)",450 francs,dépôt du Commissariat des expositions (N° 8519),achat,aboutissement positif,1924,1924,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,musée,musée,,,,,,AR446655
F/21/4219,dossier 96 ; [Dossier par artiste],Hanin (M.),René,homme,,,,"Matinée d'hiver, Fécamp",vue de ville ou de village ; paysage de Normandie,tableau,,,,"Galerie Georges Petit, 1928 (N° 44)",600 francs,,achat,affaire annulée,1928,,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,musée,musée,,,"Erreur sur le titre du tableau : le tableau acquis par l'Etat s'intitule ""Première heure à Saint-Malo""",,,AR446812
F/21/4219,dossier 96 ; [Dossier par artiste],Hanin (M.),René,homme,,,,Première heure à Saint-Malo,vue de ville ou de village ; paysage de Bretagne,tableau,,"h. 0,63 x l. 0,88",,"Galerie Georges Petit, 1928 (N° 34)",600 francs,dépôt du Commissariat des expositions (N° 10397),achat,aboutissement positif,1928,,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,musée,musée,,,,,,AR446813
F/21/4232,dossier 53 ; [Dossier par artiste],"La Villéon (M., comte de)",Emmanuel,homme,,,,Bouquet de fleurs,nature morte,tableau,,"h. 0,66 x l. 0,76",,"Galerie Druant, 1927",400 francs,dépôt du Commissariat des expositions (N° 10059),achat ; dépôt,aboutissement positif,1927,1927,1927,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,musée,musée,,,,,,AR448363
F/21/4233,dossier 46 ; [Dossier par artiste],Lederlé (M.),Maurice,homme,,,,,,objet mobilier divers,céramique,,,,30 francs,dépôt des marbres (N° 2299),achat,aboutissement positif,1909,,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,école des beaux-arts,école des beaux-arts,,,"Vase céramique ; mention dans le dossier : l'arrêté d'achat se trouve dans le dossier de M. Berthier ""Chaudrons"", peinture",,,AR448482
F/21/4246,dossier 7 ; [Dossier par artiste],Méheut (M.),Mathurin,homme,,,,L'été ; Le pardon,scène de la vie chrétienne,panneau peint,,"h. 1,50 x l. 5,45",,"Exposition du Pavillon de Marsan, 1913 (N° 364)",3000 francs,dépôt du Commissariat des expositions (N° 4687),achat,aboutissement positif,1913 ; 1914,1913,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,musée,musée,,,"Panneau décoratif ; achat d'une gravure ""Bannisseurs de morts"" dossier 5, d'une gravure ""Charbonniers en forêt"" dossier 6, d'un grand panneau décoratif ""L'été ; Le pardon"" dossier 7, de deux aquarelles intitulées ""A la grève après la tempête"" dossier 8, de trois interprétations décoratives ""Botrylles"" ""Etoiles de mer et moules"" ""Hippocampes"" dossier 9 pour le prix global de 3000 fr.",,,AR449786
F/21/4252,dossier 67 ; [Dossier par artiste],Nitsch (M.),[Charles],homme,,,,"Portrait de La Chatolais, procureur général au Parlement de Bretagne",portrait ; personnage de la justice,tableau,,,,,2000 francs,dépôt du Commissariat des expositions (N° 7063),commande,aboutissement positif,1920,,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,palais de justice,palais de justice,,,,,,AR450567
F/21/4264,dossier 109 ; [Dossier par artiste],Roger (M.),Louis,homme,,,,Histoire,allégorie collective,tableau,,,,"Salon de la Société des artistes français, 1903 (N° 1513)",3500 francs,dépôt du Commissariat des expositions (N° 1203),achat,aboutissement positif,1903 ; 1905,,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,musée,musée,,,,,,AR451988
F/21/4265,dossier 7 ; [Dossier par artiste],Roll (M.),Alfred Philippe,homme,,,,Etude des Troyens à Carthage,scène d'intérieur,tableau,,,,"Salon de la Société nationale des Beaux-Arts, 1904 (N° 1081)",3000 francs,dépôt du Commissariat des expositions (N° 1459),achat,aboutissement positif,1904,1904,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,musée,musée,,,Précédentes attributions de l'œuvre : musée du Luxembourg et musée du Hâvre,,,AR452006
F/21/4275,dossier 22 ; [Dossier par artiste],Tardieu (M.),Victor,homme,,,,Le travail,figure allégorique profane,panneau peint,,,,"Salon de la Société des artistes français, 1902",6000 francs,dépôt du Commissariat des expositions (N° 1185),commande,aboutissement positif,1900 ; 1909,1900,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,musée,musée,,,Peinture décorative ; arrêté d'attribution du 10 février 1909,,,AR453070
F/21/4277,dossier 47 ; [Dossier par artiste],Toudouze (M.),Edouard,homme,,,,Jeanne d'Arc et le connétable de Richemond,scène historique,panneau peint,,,,,34000 francs,,commande,aboutissement positif,1902 ; 1907,1902,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,Cour d'appel,grand' chambre de la Cour d'appel,,,"Commande de huit modèles, de panneaux destinés à être traduits en tapisserie par la manufacture des Gobelins pour décorer la Cour d'appel de Rennes ; versement de 26500 fr. à titre de fonds de concours par le département d'Ille-et-Vilaine ; M. Toudouze décède en 1907, M. Gorguet est chargé de l'exécution des cinq panneaux laissés inachevés par le peintre",,,AR453298
F/21/4277,dossier 47 ; [Dossier par artiste],Toudouze (M.),Edouard,homme,,,,"Couronnement de Nominoé, roi de Bretagne",scène historique,panneau peint,,"h. 5,40 x l. 2,50",,"Salon de la Société des artistes français, 1903 (N° 1836)",34000 francs,,commande,aboutissement positif,1902 ; 1903,1902,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,Cour d'appel,grand' chambre de la Cour d'appel,,,"Commande de huit modèles, de panneaux destinés à être traduits en tapisserie par la manufacture des Gobelins pour décorer la Cour d'appel de Rennes ; versement de 26500 fr. à titre de fonds de concours par le département d'Ille-et-Vilaine ; M. Toudouze décède en 1907, M. Gorguet est chargé de l'exécution des cinq panneaux laissés inachevés par le peintre",,,AR453299
F/21/4277,dossier 47 ; [Dossier par artiste],Toudouze (M.),Edouard,homme,,,,Le combat des Trente,scène historique,panneau peint,,,,"Salon de la Société des artistes français, 1903 (N° 1629)",34000 francs,manufacture nationale des Gobelins (N° 6478),commande,aboutissement positif,1902 ; 1903,1902,,France,Ille-et-Vilaine,Rennes,48.091924,-1.681752,Cour d'appel,grand' chambre de la Cour d'appel,,,"Commande de huit modèles, de panneaux destinés à être traduits en tapisserie par la manufacture des Gobelins pour décorer la Cour d'appel de Rennes ; versement de 26500 fr. à titre de fonds de concours par le département d'Ille-et-Vilaine ; M. Toudouze décède en 1907, M. Gorguet est chargé de l'exécution des cinq panneaux laissés inachevés par le peintre",,,AR453300
F/21/4277,dossier 47 ; [Dossier par artiste],Toudouze (M.),Edouard,homme,,,,Prédication d'Abelard,histoire des lettres,panneau peint,,,,,,,dépôt,aboutissement positif,1911,,1911,,Ille-et-Vilaine,Rennes,48.091924,-1.681752,préfecture,préfecture,,,"Arrêté d'attribution du 27 février 1911 pour deux peintures ""La prédication d'Abélard"" et ""Couronnement de Nominoé, premier roi de Bretagne""",,,AR453301
F/21/4277,dossier 47 ; [Dossier par artiste],Toudouze (M.),Edouard,homme,,,,"Couronnement de Nominoé, premier roi de Bretagne",scène historique,panneau peint,,,,,,,dépôt,aboutissement positif,1911,,1911,,Ille-et-Vilaine,Rennes,48.091924,-1.681752,préfecture,préfecture,,,"Arrêté d'attribution du 27 février 1911 pour deux peintures ""La prédication d'Abélard"" et ""Couronnement de Nominoé, premier roi de Bretagne""",,,AR453302
F/21/4369,"dossier 68 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,tableau,,,,,,,attribution,aboutissement inconnu,1852 ; 1877,,,,Gard,Saint-Gilles,43.677658,4.432418,église,église,,,"En 1852, "" le Crucifiement de saint Pierre "" par Dumaresq ; en 1877, 2000 fr. à Doze pour "" Saint Gilles surpris par le roi Wamba dans sa retraite "" ; renseignements extraits des répertoires et non des dossiers",,,AR501282
F/21/4369,"dossier 69 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,estampe ; photographie,,,,,,,attribution,aboutissement inconnu,1886 ; 1888,,,,Gard,Saint-Gilles,43.677658,4.432418,mairie,mairie,,,"En 1886, envoi de 5 estampes ; en 1888, envoi d'une photogravure du président de la République Carnot par Pierre Petit ; renseignements extraits des répertoires et non des dossiers",,,AR501283
F/21/4373,"dossier 29 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,buste,,,,,,,attribution,aboutissement inconnu,1889,,,,Ille-et-Vilaine,Cintré,48.103865,-1.871588,mairie,mairie,,,"Envoi d'un buste de la République, modèle Gautherin ; renseignements extraits des répertoires et non des dossiers",,,AR501500
F/21/4373,"dossier 37 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,estampe,,,,,,,attribution,aboutissement inconnu,1898,,,,Ille-et-Vilaine,L'Hermitage,48.127551,-1.817526,mairie,mairie,,,"Envoi du portrait du président de la République Félix Faure, gravé par Jacquet ; renseignements extraits des répertoires et non des dossiers",,,AR501508
F/21/4373,"dossier 42 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,tableau,,,,,,,attribution,aboutissement inconnu,1876 ; 1879,,,,Ille-et-Vilaine,Pacé,48.147773,-1.772952,église,église,,,"Envoi du tableau du Caravage "" la Mort de la Vierge "" copié par Grosclaude ; renseignements extraits des répertoires et non des dossiers",,,AR501513
F/21/4374,"dossier 1 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,sculpture,,,,,,,attribution,aboutissement inconnu,1891 ; 1892,,,,Ille-et-Vilaine,Rennes,48.091924,-1.681752,académie,faculté des lettres,,,Envoi de 4 moulages ; renseignements extraits des répertoires et non des dossiers,,,AR501515
F/21/4374,"dossier 12 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,médaille,,,,,,,attribution,aboutissement inconnu,1880,,,,Ille-et-Vilaine,Rennes,48.091924,-1.681752,musée,musée,,,Demande d'envoyer au musée un exemplaire en bronze de chaque médaille historique exécutée depuis 1855 ; renseignements extraits des répertoires et non des dossiers,,,AR501516
F/21/4374,"dossier 2 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,statue,,,,,,,subvention,aboutissement inconnu,1880 ; 1897,,,,Ille-et-Vilaine,Rennes,48.091924,-1.681752,université,palais universitaire,,,"Subvention de 2000 fr. contribuant à payer les modèles de 2 statues "" la Poésie "" et "" la Science "" pour la décoration de la façade, œuvres de Lenoir ; renseignements extraits des répertoires et non des dossiers",,,AR501517
F/21/4374,"dossier 3 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,buste ; estampe,,,,,,,attribution,aboutissement inconnu,1891,,,,Ille-et-Vilaine,Rennes,48.091924,-1.681752,société scolaire,société scolaire,association générale des étudiants,,"Envoi d'un buste de la République, modèle Injalbert et de 8 estampes ; renseignements extraits des répertoires et non des dossiers",,,AR501518
F/21/4374,"dossier 4 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,buste ; tableau,,,,,,,attribution,aboutissement inconnu,1884 ; 1898,,,,Ille-et-Vilaine,Rennes,48.091924,-1.681752,cour d'appel,cour d'appel,,,"Envoi d'un buste de la République, modèle Gautherin ; demande d'une peinture pour garnir le médaillon surplombant la cheminée de la 2eme chambre ; renseignements extraits des répertoires et non des dossiers",,,AR501519
F/21/4374,"dossier 5 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,estampe,,,,,,,attribution,aboutissement inconnu,1897 ; 1898,,,,Ille-et-Vilaine,Rennes,48.091924,-1.681752,école normale primaire,Ecole normale,,,Envoi de 8 estampes ; renseignements extraits des répertoires et non des dossiers,,,AR501520
F/21/4374,"dossier 6 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,mentions diverses,,,,,,,octroi de marbre,aboutissement inconnu,1888,,,,Ille-et-Vilaine,Rennes,48.091924,-1.681752,école des beaux-arts,école régionale des Beaux-Arts,,,Envoi d'une série de blocs de marbre pour le cours de sculpture pratique ; renseignements extraits des répertoires et non des dossiers,,,AR501521
F/21/4374,"dossier 7 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,tableau,,,,,,,attribution,aboutissement inconnu,1874,,,,Ille-et-Vilaine,Rennes,48.091924,-1.681752,église,église Saint-Germain,,,"Envoi du tableau de Leofanti "" Jésus au jardin des Oliviers "" ; renseignements extraits des répertoires et non des dossiers",,,AR501522
F/21/4374,"dossier 8 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,buste ; estampe ; photographie,,,,,,,attribution,aboutissement inconnu,1884 ; 1887,,,,Ille-et-Vilaine,Rennes,48.091924,-1.681752,préfecture,hôtel de la préfecture,,,"Envoi d'un buste de la République, modèle Gautherin, de 3 estampes et d'un portrait de Thiers, héliogravure de Durand ; renseignements extraits des répertoires et non des dossiers",,,AR501523
F/21/4374,"dossier 9 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,statue,,,,,,,attribution,aboutissement inconnu,1879 ; 1885,,,,Ille-et-Vilaine,Rennes,48.091924,-1.681752,mairie,mairie,,,Projet de statue dans la niche centrale ; renseignements extraits des répertoires et non des dossiers,,,AR501524
F/21/4374,"dossier 10 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,Monument Le Bastard,,statue,,,,,,,subvention,aboutissement inconnu,1894 ; 1895,,,,Ille-et-Vilaine,Rennes,48.091924,-1.681752,,,,,Subvention de 2500 fr. pour contribuer à l'érection d'une statue en bronze par Dolivet ; renseignements extraits des répertoires et non des dossiers,,,AR501525
F/21/4374,"dossier 11 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,Monument de Vanneau et Papu,,monument commémoratif,,,,,,,autorisation,aboutissement inconnu,1834 ; 1836,,,,Ille-et-Vilaine,Rennes,48.091924,-1.681752,,,,,Autorisation pour substituer au coq gaulois devant surmonter la colonne une statue tenant d'une main une lance et de l'autre la charte ; renseignements extraits des répertoires et non des dossiers,,,AR501526
F/21/4374,"dossier 13 ; [Dossier par département (attributions, subventions et autres)]",,,,,,,,,groupe,,,,,,,subvention,affaire annulée,1885 ; 1892,,,,Ille-et-Vilaine,Rennes,48.091924,-1.681752,musée,musée,,,Annulation d'une subvention de 10000 fr. pour l'exécution d'un groupe (marbre fourni) par Chapu ; le marbre utilisé est concédé à ses héritiers ; renseignements extraits des répertoires et non des dossiers,,,AR501527
